Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0177,-0.0215,0.9937,-0.8905,1.5658,-1.3448
10,-0.0078,0.0015,1.0222,-0.0103,-0.1992,0.0756
20,-0.0035,0.0202,1.0177,1.0046,-0.2031,0.8134
30,0.0128,0.0148,1.0029,2.3624,-1.2527,-0.2734
40,0.0288,0.0217,1.0198,1.5116,-1.3498,-0.0733
50,0.0192,0.0142,1.0223,0.0626,-1.3377,-0.383
60,0.018,0.0227,1.0225,0.273,0.1277,-0.2395
70,0.0565,0.0126,0.9892,2.3605,-2.4427,0.3998
80,0.024,0.0188,0.9863,-1.4098,0.3271,-0.0556
90,-0.0104,-0.0048,1.013,0.3266,0.6507,0.957
100,0.0298,-0.0077,1.0067,-1.8628,-1.2018,-0.2521
110,0.0426,-0.0146,0.9921,0.217,-1.5142,1.617
120,0.0307,0.0234,0.9931,-3.0449,1.0972,-1.2548
130,0.0243,-0.0044,1.001,1.473,-0.1194,-0.2554
140,-0.0105,-0.0005,0.9978,-1.6626,0.7637,0.9776
150,0.0168,0.0349,0.9989,-0.5649,0.915,-0.5735
160,-0.0041,-0.0192,0.9923,0.394,-0.228,-0.2045
170,0.0443,0.0194,1.0284,-0.0615,-0.3862,-1.334
180,0.0466,0.015,1.0254,1.1372,-1.3095,-0.4862
190,0.037,0.0096,1.0118,-1.7212,1.4061,0.1523
200,0.0178,0.0228,1.0208,0.4909,0.5784,-0.2053
210,-0.0179,-0.0121,1.022,-1.8455,-1.2554,0.7268
220,-0.01,-0.006,1.0176,-0.817,1.7634,0.3197
230,0.0147,0.0102,0.9844,-0.3167,1.1294,1.6417
240,0.0165,-0.0028,0.994,0.0589,0.0214,0.1526
250,0.0048,0.0288,1.0207,0.4177,-0.7598,1.3069
260,-0.0178,0.0108,1.0033,-0.0675,-1.7339,-0.4117
270,-0.0131,-0.0112,1.0025,0.221,-0.0542,0.1232
280,0.029,-0.0128,1.0197,1.2877,0.7208,-0.3278
290,0.0456,0.0027,0.9761,0.5126,0.6121,0.4698
300,0.0003,-0.0164,1.0172,-1.8263,0.7246,1.7387
310,0.0509,0.0064,0.9855,-1.4578,-2.4916,-0.3205
320,0.019,-0.007,1.0072,-3.1747,-0.4602,2.0373
330,0.0102,-0.0266,1.0365,-1.0196,-0.1174,-1.2118
340,0.0283,-0.0079,0.9828,-1.0151,0.6964,-2.5511
350,0.0132,-0.0001,0.9912,0.6092,-2.0846,-1.7481
360,0.0156,-0.0066,1.0074,0.0052,-0.513,1.7451
370,-0.0137,0.0021,1.0064,-0.9414,-2.1844,2.8587
380,0.0189,0.0014,1.0092,1.2177,0.8977,-1.5989
390,0.0093,0.0143,1.0227,0.6374,0.3236,-1.9954
400,-0.0087,0.0064,0.9938,1.4625,0.0971,-1.2756
410,0.0079,-0.0321,0.9704,0.021,-0.5308,0.0436
420,0.0174,0.0082,0.9971,-0.3136,2.5742,-1.1535
430,0.0543,-0.0022,1.0038,2.1239,0.6743,0.7675
440,0.0122,-0.0044,1.0228,-0.2444,-1.438,-0.09
450,0.0036,0.0197,1.0279,3.3664,-1.6498,0.5741
460,0.0017,-0.0133,1.0125,1.5945,0.4974,0.7813
470,0.0158,-0.0098,0.9965,0.7084,-1.8089,1.506
480,-0.0035,-0.0106,1.0009,-0.2849,-1.5844,-1.4188
490,0.0235,-0.0031,0.9899,1.5482,0.3075,0.9586
500,-0.0086,-0.0113,1.0018,-1.0518,2.353,-2.0024
510,0.0018,-0.0158,1.0009,0.5204,-0.2433,0.5181
520,-0.0007,-0.0259,0.9962,1.5529,-0.5455,-1.6052
530,-0.0027,0.0102,1.0211,1.0851,-0.3559,-0.0269
540,0.0293,0.0272,1.0183,-0.6899,-0.6405,0.0478
550,0.0182,0.0221,1.0119,-0.0677,1.084,-0.3069
560,0.0058,0.0017,1.0037,1.4429,1.8451,1.1477
570,0.0088,-0.015,1.0217,-1.586,0.5769,-0.3958
580,-0.0013,-0.0348,1.0151,-0.2477,-1.6791,0.0671
590,-0.0166,0.0085,1.0158,2.246,0.8262,-2.0619
600,0.0039,0.004,1.001,-0.491,-0.4302,0.0896
