Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0155,-0.0127,1.0207,2.9631,0.0257,-1.0105
10,-0.0045,-0.0102,1.0095,0.1095,-1.2891,1.3467
20,0.0137,0.0185,1.0339,-0.4716,0.2585,2.63
30,0.0017,-0.0423,0.9999,0.7352,1.9261,0.0642
40,0.0063,0.0187,1.0072,0.1807,2.4024,-0.1302
50,0.0352,0.0109,0.9938,0.2114,1.4072,0.7131
60,0.02,0.0302,1.0057,-0.4072,-0.0926,0.5585
70,0.0305,0.0091,0.9874,1.2043,1.229,2.248
80,0.0026,-0.0145,1.0251,0.9876,-1.2662,-0.2978
90,0.0198,-0.0053,1.0109,-1.3163,-0.8107,-1.7529
100,0.0093,0.028,1.0002,0.6933,0.6764,-0.2916
110,0.0127,-0.0154,0.9751,-0.3267,-1.7022,0.7825
120,0.0112,0.003,1.0219,0.4898,-2.6833,-0.4889
130,0.0088,-0.0067,1.0038,0.5976,-0.7906,-0.8655
140,0.0558,0.0247,0.9927,-0.6989,1.3122,-1.5088
150,0.0159,-0.024,1.0157,-0.3664,0.0682,-0.3582
160,0.0234,-0.0168,0.9966,0.3429,-0.8571,0.298
170,0.0092,-0.0481,0.9813,0.5924,2.3106,-0.0956
180,0.0126,-0.018,0.9836,-2.0272,1.125,-0.7781
190,0.0323,-0.0023,0.9887,-2.5169,-0.4891,-0.5497
200,0.0243,-0.0215,0.9951,0.0945,-0.7086,-2.1246
210,0.045,0.0111,1.0015,-0.046,0.8332,0.2162
220,-0.0222,0.0163,1.0062,4.0357,0.5286,-0.4287
230,0.0276,0.0161,1.007,-0.6411,-0.8084,0.2916
240,0.0384,-0.0036,1.0168,-0.6567,-0.7999,1.4466
250,0.0102,-0.0011,1.0164,1.0284,1.2308,0.3728
260,0.0253,-0.0048,1.0086,-0.6097,-0.6785,-1.359
270,0.0123,0.0136,0.9958,1.5612,1.0469,1.4797
280,0.0278,-0.005,1.0198,-0.4298,-1.1027,0.2045
290,0.0022,-0.0058,0.9875,0.1278,-0.6749,-0.309
300,0.0096,0.0141,1.0236,0.3299,-1.3358,-1.0372
310,0.0025,-0.0186,1.0005,2.2798,-0.7578,2.0798
320,0.0175,-0.0038,1.0155,0.9625,-1.1608,-0.2065
330,0.0128,-0.0068,1.0362,1.2563,-2.1667,-2.2955
340,0.0446,0.0084,1.0196,-1.1339,-0.3603,0.8668
350,-0.0006,-0.0171,0.9916,0.3561,0.1127,-0.7334
360,0.0554,-0.0037,1.0138,2.7864,-0.7663,-1.4655
370,0.0131,0.0162,0.9907,0.1963,0.6224,1.7961
380,-0.0117,-0.019,1.0205,0.9461,0.7182,0.9726
390,0.0247,0.0219,1.0127,0.654,-1.7283,0.0706
400,0.0281,0.0103,1.0196,-0.4125,-0.4994,1.5558
410,-0.0087,0.0034,1.0107,1.3341,-3.2757,1.3303
420,0.028,0.0057,0.9926,0.0164,0.9463,2.2244
430,0.0166,0.0119,0.9914,-0.0968,0.497,0.8946
440,0.0161,-0.0213,1.0084,-0.0396,1.2154,2.2079
450,0.0445,-0.0051,1.0107,1.0018,-1.957,1.9897
460,0.0178,0.0128,1.0128,0.3305,1.2936,-0.0327
470,-0.0096,0.0058,0.9997,-0.6907,-0.0484,0.6352
480,-0.0203,0.0233,1.012,-0.8581,-0.6603,-1.5467
490,0.0099,-0.0173,0.9984,0.4255,-0.7937,0.1344
500,-0.0253,0.002,1.0275,0.7878,1.4394,-1.0574
510,0.0022,-0.0045,0.973,-0.2177,1.1183,0.429
520,-0.0082,0.0073,0.971,-1.5992,2.1502,0.2296
530,0.0024,0.0034,0.9776,0.3804,0.6057,-0.8045
540,-0.008,-0.0176,1.0063,-0.8346,-0.4371,-0.4729
550,-0.0081,-0.0102,1.027,1.0445,-1.3667,-1.0088
560,0.0017,0.0053,1.0078,0.5656,0.1214,-1.6103
570,0.0068,-0.004,1.0122,-0.2278,0.0431,0.2928
580,-0.0228,0.0081,1.0087,-0.2278,-1.068,-1.1848
590,-0.0089,0.0052,0.9761,-1.192,-0.1812,-0.301
600,0.0179,0.0144,0.9988,-1.1304,0.2426,-0.1769
610,0.0031,0.0269,1.0156,-1.2294,-0.6748,-0.591
620,0.0142,-0.035,0.9757,-0.9143,-0.5708,0.8803
630,-0.0201,0.0054,1.0082,0.0941,-0.1608,1.644
640,0.0139,-0.0196,1.0213,1.4788,-0.5761,0.3449
650,-0.0094,-0.0124,1.0168,2.0425,0.2403,-0.9072
660,0.0219,-0.0039,0.9825,-2.523,0.1088,-1.3012
670,0.0239,0.0089,1.0072,0.0248,-1.9809,0.4337
680,0.0039,0.0029,1.0068,-0.1891,-0.8656,-1.4352
690,0.0102,-0.0201,1.0002,-0.6347,0.5585,-0.456
700,-0.0217,-0.0028,1.0231,-0.0564,-0.005,-0.4912
710,0.026,-0.0125,0.9907,1.6212,0.612,0.4176
720,0.0199,0.0106,1.0106,-0.0503,-0.3922,2.1493
730,-0.0094,-0.0131,0.9905,1.0137,0.5512,-0.1343
740,0.0653,-0.0048,1.0344,-1.7064,-1.9372,-0.8251
750,0.0071,0.0036,0.9936,1.4011,-1.2817,0.1517
760,-0.0096,0.0159,0.9928,0.4394,-0.6265,1.2001
770,0.0104,-0.0151,0.9927,-2.0365,0.871,-1.0558
780,0.0232,-0.0095,0.9685,0.6912,-0.1491,-1.6397
790,0.0219,-0.0075,1.0062,0.5143,1.3647,2.7867
800,-0.0056,0.0365,1.0194,-0.9314,-0.1997,-4.0153
810,0.002,0.0425,0.9867,0.2078,-1.0609,0.7078
820,-0.014,0.0311,1.0261,1.392,-0.1256,-1.7012
830,0.0113,0.0066,0.9813,-0.2103,-0.6857,1.5238
840,-0.0012,-0.0402,1.0098,-0.224,-0.1473,0.3442
850,-0.0237,0.0227,0.9889,-0.2281,-1.0107,0.0706
860,0.0061,-0.0217,1.0029,-0.2748,-0.8077,0.7889
870,-0.0152,0.0008,0.9857,-1.7447,-0.463,0.9599
880,0.0209,-0.0142,0.9667,-1.1409,-1.351,-0.6922
890,-0.0118,-0.0157,0.9839,-0.662,0.9957,-0.2672
900,-0.0357,0.0207,1.0004,0.6659,0.994,-0.2583
910,-0.0199,0.0015,0.9829,-1.9414,0.7284,0.487
920,-0.0514,0.0054,1.01,-0.7616,0.8128,-1.3926
930,0.0144,0.0125,1.0281,0.6801,-1.2108,0.15
940,-0.007,-0.0213,1.0083,-2.1115,-0.0919,1.3177
950,-0.009,-0.001,0.9851,0.513,0.8117,0.9213
960,-0.0551,0.0409,0.9944,1.9424,-0.818,0.4736
970,-0.0397,-0.008,0.9831,-1.6931,0.2987,-0.11
980,-0.0237,0.0074,0.9853,-1.1591,0.392,0.218
990,0.0114,-0.0255,1.0087,-0.4541,0.4317,-0.8348
1000,0.001,0.0025,1.0166,-1.2573,-2.5554,0.6189
1010,-0.0159,0.0088,0.9985,-0.2119,-0.2809,-0.5326
1020,-0.0176,-0.0075,0.9901,-1.1065,-0.6813,0.1906
