Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0441,0.002,1.0009,0.0216,0.7728,1.6813
10,-0.0092,-0.033,1.0138,0.6234,1.6681,0.0252
20,-0.0042,-0.0198,1.0075,-0.6203,-0.4249,-1.0298
30,0.013,-0.0054,0.9818,1.603,-0.5638,-1.5095
40,-0.0051,0.0086,0.997,1.8096,-0.0972,-0.6872
50,0.0034,-0.0254,1.0133,0.2935,-0.9284,-0.3935
60,0.0015,-0.0012,1.0086,0.3632,0.2025,-0.7768
70,0.0048,0.0282,0.9956,0.3459,1.2216,0.2
80,0.0114,0.0082,0.9923,0.0842,0.2619,-0.0937
90,-0.0028,-0.0226,1.0021,-0.7349,2.3681,1.2489
100,0.0199,0.0116,1.0157,-0.2973,-0.9246,1.5218
110,-0.0048,0.0075,1.0134,2.2365,2.4612,1.871
120,0.0198,0.0384,0.9858,-0.8058,0.5431,-1.2547
130,-0.0327,-0.008,0.9893,-0.9261,-1.09,-0.2513
140,-0.0157,0.0206,0.9762,-0.6543,0.0644,2.2373
150,0.0047,-0.0286,1.0096,-1.6833,-0.8634,-1.5211
160,0.0009,0.0009,1.0134,3.4001,1.8846,-1.1704
170,0.016,-0.0167,0.9982,0.5139,1.3225,-0.3658
180,-0.0034,0.0023,0.9895,1.3028,-1.8783,-0.493
190,-0.0051,0.0035,1.005,0.0608,1.7483,-0.0807
200,0.0032,-0.0099,1.0013,-1.7958,-1.9409,0.4726
210,-0.007,0.0116,0.9706,0.1777,-0.2451,-0.8825
220,0.0014,0.0178,1.0086,-0.3068,-2.1945,-0.0525
230,-0.009,-0.0047,1.0087,-2.2487,-0.9106,0.6716
240,-0.0349,0.017,0.9969,-0.991,0.396,-1.4732
250,0.0102,0.0027,0.9956,2.2876,0.3426,1.651
260,0.0056,0.0212,0.9982,0.4027,1.6673,-0.6867
270,-0.0198,-0.0129,1.0122,0.1649,-1.2722,-0.0287
280,0.0216,-0.0125,0.9735,0.7608,3.28,0.4333
290,0.0018,0.0424,1.021,0.8781,1.8296,0.7101
300,-0.0388,0.0053,1.0081,0.1062,0.2253,-0.1797
310,0.0107,0.0054,0.9882,0.1188,-1.7425,1.5791
320,-0.0153,0.0019,0.9668,-0.8783,1.9232,-0.9335
330,-0.0107,-0.0131,1.0143,0.2311,0.5492,3.044
340,-0.0284,-0.009,1.0128,-2.4854,-1.31,0.864
350,0.0238,0.0019,0.9716,0.4424,-0.4943,-0.6309
360,-0.0018,-0.0091,1.0108,-0.4859,-0.0834,-1.9584
370,-0.0263,-0.0096,1.0141,0.7679,1.4954,0.9984
380,-0.021,-0.0093,1.0013,-0.8586,-0.6499,1.3377
390,-0.0304,-0.0159,0.9799,0.3951,0.8049,-0.0907
400,-0.0176,-0.0125,1.0004,-0.5562,0.5149,-0.5623
410,-0.0063,0.0006,1.0039,-1.5013,-0.9955,0.7677
420,0.011,-0.0174,0.9892,1.4552,1.8092,-1.1211
430,-0.0194,-0.008,0.9972,-0.1006,-0.7377,0.0345
440,-0.0102,-0.0082,1.0039,1.6357,1.0265,-1.9877
450,-0.0224,-0.0207,0.9759,-1.592,-0.3703,-1.2933
460,0.0107,0.029,0.9839,0.2234,-0.8491,-1.4202
470,-0.0194,0.0127,1.0076,0.7969,-2.4015,-2.2615
480,-0.0133,0.0154,1.0001,-0.8005,-0.4077,0.4819
490,-0.0075,0.0204,1.0042,-0.3142,0.1899,0.9667
500,0.0056,-0.0096,0.9923,-0.7748,-0.759,0.9945
510,-0.0155,0.0302,0.9803,0.0382,1.0526,0.8621
520,-0.0275,0.0254,1.0016,-0.3194,0.7511,-0.7972
530,0.0004,0.0191,0.9923,-0.3926,-1.4738,-0.4295
540,-0.0138,-0.0058,0.9925,-0.5644,0.6937,-0.8496
550,-0.0253,-0.0254,0.9816,-0.0453,1.8206,1.5257
560,-0.0297,0.0285,0.9844,-0.354,-1.3794,-0.725
570,-0.0265,-0.0221,0.9811,-0.7031,1.7871,1.4754
580,0.0091,0.0185,0.9621,-2.4569,-0.0617,-0.1909
590,-0.0016,0.02,0.9696,0.5825,0.8438,-1.9428
600,-0.0336,0.0177,1.0195,-1.7039,-0.9751,0.045
610,-0.0148,-0.0121,0.9684,-0.186,-0.9601,1.0468
620,-0.0347,-0.0343,1.0233,2.3487,0.3376,0.8484
630,0.0002,0.0017,0.9896,0.2354,-0.4765,0.2035
640,-0.0461,0.0112,0.9909,-1.9411,0.7239,-2.377
650,-0.0248,0.0146,1.0105,-0.0032,1.2897,0.3024
660,-0.0148,-0.022,0.9822,-0.9347,0.817,-2.8271
670,-0.0385,0.0251,1.0015,-0.6046,1.117,-0.1223
680,0.0047,0.0236,0.9758,0.5286,-0.5901,0.3292
