Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0093,-0.0173,0.9866,0.5113,1.1583,-2.3329
10,-0.0299,0.0048,0.9697,1.3547,-0.8713,-1.0436
20,0.026,0.014,0.9993,1.393,-0.0417,0.264
30,0.0191,0.0104,0.9872,-0.509,-1.9724,1.071
40,-0.0248,0.0438,0.996,-0.933,0.3837,1.4472
50,0.0132,0.0082,0.9687,-0.6875,0.1654,-1.0749
60,-0.0412,-0.0046,1.018,2.2817,0.2428,-0.7821
70,-0.0017,-0.003,0.9922,0.1089,1.3395,0.803
80,0.0201,0.0304,1.0202,-0.2642,0.9209,-0.1085
90,-0.0363,0.0223,1.0035,-2.4367,-0.7741,1.6888
100,0.0166,-0.033,1.0031,-0.2106,0.2145,1.1615
110,-0.024,0.0234,1.0059,-0.2808,-1.8272,-0.2235
120,0.0,0.0014,0.9858,-1.5877,-0.3538,1.8377
130,-0.0784,-0.0021,0.9856,0.0719,1.451,3.5809
140,-0.0194,-0.0061,0.9927,-1.4294,-0.2494,-2.6529
150,-0.0104,0.0099,1.0106,-1.6655,-1.6919,0.8924
160,0.0015,-0.0124,1.0112,0.3932,-0.6366,0.1694
170,-0.0295,-0.0018,1.0084,1.5149,0.4632,0.549
180,-0.0156,0.0153,0.9915,-0.4323,1.0988,-0.2712
190,-0.009,-0.0231,0.9894,-0.4714,-1.4782,-0.4631
200,0.0194,-0.0061,0.9771,-1.0361,-0.4205,0.7038
210,-0.0182,0.0067,1.0079,-0.8701,1.1607,0.9477
220,0.006,0.0331,0.9861,0.4018,2.2,2.1722
230,-0.0323,-0.0076,0.995,-2.3221,-1.7331,1.1689
240,-0.0036,0.0257,1.0184,1.1793,1.0728,2.1227
250,-0.0474,0.0125,0.9931,2.1149,-0.6099,-2.6732
260,-0.0048,-0.0034,0.9522,-2.1313,0.2943,1.1993
270,-0.0057,-0.0034,1.0055,-0.4084,-1.2896,-0.8622
280,-0.034,0.0117,0.9776,-0.0639,0.2915,1.1919
290,-0.0103,0.0172,0.991,-0.8312,0.5484,-1.7045
300,0.0288,0.0145,0.9971,0.1564,2.0168,0.5986
310,-0.0034,-0.022,0.9717,2.0255,-0.6776,-1.4849
320,-0.0283,0.0312,1.0071,-0.2858,0.5366,0.8091
330,-0.0201,-0.0402,0.9754,0.5866,-0.1403,0.3602
