Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0314,-0.0047,1.0068,-0.275,-0.6881,1.8167
10,-0.0089,0.0068,1.0015,-1.3744,-0.5045,1.8468
20,0.0025,0.0338,1.0138,-0.9888,-0.1411,-0.5932
30,0.0428,-0.0073,0.9868,2.5319,-0.1426,0.5866
40,0.0335,-0.0065,1.0154,-3.0107,0.7574,-1.2104
50,0.0178,-0.0114,1.0073,1.5579,0.8219,-0.1019
60,0.0276,0.0143,1.0152,1.1685,0.7466,-0.7561
70,0.0345,-0.0271,1.0057,0.3883,-0.3833,-0.8446
80,0.0229,0.0044,1.0003,0.0455,0.1253,-0.8965
90,0.0208,-0.0004,1.0194,2.2645,-0.5929,-1.8284
100,-0.0068,0.0237,1.005,-0.3738,-0.6099,0.4928
110,0.0289,-0.023,1.0238,-1.3719,0.0873,-0.9554
120,0.0594,0.0009,0.9874,-1.7822,-0.3851,-0.5515
130,0.0377,0.001,1.0322,-1.8874,-0.9463,0.5598
140,0.0326,0.0351,1.0289,0.665,-2.6096,-0.8206
150,0.02,0.0121,0.9926,1.0248,-0.9613,-0.6343
160,0.016,-0.013,1.0026,-0.1356,-0.5873,-1.778
170,-0.0003,0.0006,1.0241,-0.7803,-0.7812,1.4292
180,0.0294,0.0049,1.0058,-0.6795,-0.8248,0.5847
190,0.005,-0.0056,0.9873,0.1929,2.0702,-0.6006
200,-0.0045,0.0002,1.0249,0.0429,-0.6044,-0.9664
210,0.0112,-0.001,1.0181,0.9585,1.275,0.7043
220,0.0014,0.0251,0.992,-0.1877,0.4752,0.1879
230,0.0106,-0.0142,1.0118,1.0662,-0.9913,0.432
240,0.02,0.0217,0.9886,1.4462,1.5806,-1.0722
250,-0.0052,-0.0027,1.0201,1.4037,-0.717,-1.2716
260,-0.0066,-0.026,1.0005,-1.7829,-0.6897,-0.7783
270,-0.0255,0.0005,1.0016,-0.7115,1.2302,0.5741
280,0.0163,0.0079,1.0228,-0.3796,0.3687,-1.7077
290,0.0272,0.0337,1.039,0.549,-0.6713,-0.9016
300,0.0158,0.0104,0.9883,0.8325,0.1947,-1.0728
310,0.0282,-0.0234,1.019,-2.7724,2.2833,-0.1001
320,0.0226,-0.013,1.0192,-0.2038,0.0926,0.6395
330,-0.0093,0.0078,1.0392,2.2585,-1.6622,0.9223
340,0.012,-0.0191,1.022,-1.5896,0.1967,0.5707
350,0.0184,-0.0334,1.0081,1.9536,0.0813,0.5848
360,0.0091,-0.0273,1.0238,1.132,0.3357,-0.5493
370,-0.0166,0.0118,1.0123,1.7747,0.4972,-3.4031
