Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0157,-0.0042,1.0108,0.407,0.2297,-1.7265
10,-0.0057,-0.0143,1.0072,2.542,-1.4081,-2.6289
20,-0.0018,0.0184,0.9804,-0.692,-0.4771,1.2951
30,-0.0368,-0.0272,0.977,0.576,0.6784,0.2225
40,-0.0289,0.0116,0.9877,1.5757,1.3888,-0.2843
50,-0.0217,-0.0133,0.9913,-0.2983,-1.6739,-2.775
60,-0.0414,0.0401,0.9987,-1.2057,-0.0333,0.7127
70,-0.0405,0.0092,0.9812,-0.9948,-1.0377,1.8051
80,0.0178,0.0142,0.9943,0.3156,0.9489,-0.039
90,-0.0426,0.002,1.0033,1.1847,0.347,-2.0117
100,-0.0478,-0.0089,1.0226,0.4006,-2.2518,1.3681
110,0.0044,-0.0021,1.0073,0.5905,1.2419,0.0554
120,-0.003,0.0143,0.9891,0.087,1.7735,-1.174
130,-0.0068,-0.0089,1.0252,0.5247,-2.2233,-0.6551
140,-0.0134,-0.0045,0.977,2.3853,0.4741,0.0165
150,-0.0259,0.0203,0.9775,0.4917,2.4945,-0.854
160,0.0062,0.0036,0.9815,-1.2881,-0.438,0.2707
170,-0.0046,-0.0216,0.9908,-0.0114,2.6343,-0.3143
180,-0.0246,-0.0247,0.9623,0.4225,2.1032,0.1377
190,-0.0263,0.0384,0.991,-1.1885,1.3037,-0.7557
200,-0.0168,0.0084,0.9665,-2.8867,0.4739,-0.9675
210,0.0158,-0.0003,1.0,-1.439,0.6396,1.301
220,-0.0254,-0.0214,0.9533,-0.6077,-1.8405,0.6684
230,-0.0137,0.0348,0.9926,0.5745,-1.0819,1.6212
240,-0.0252,0.0218,0.9718,2.7119,1.0743,-1.901
250,-0.0319,-0.011,1.0075,3.1384,0.5426,0.9047
260,0.0193,-0.0225,0.996,-0.707,-0.7768,-2.0858
270,-0.0087,0.0139,1.0011,-0.2743,-1.6399,-0.3934
280,-0.0031,-0.0278,0.9751,1.8373,1.4189,0.0101
290,-0.006,0.038,0.9613,0.745,1.6379,-1.5679
300,0.0018,0.0067,0.9821,0.0425,-0.3956,-0.7961
310,-0.0209,0.006,0.9888,-0.8848,0.993,0.0479
320,-0.0246,-0.0347,0.9846,1.6213,1.8115,1.2419
330,-0.0261,0.0108,1.0194,-1.7349,1.3925,0.6709
340,-0.0053,0.0214,0.9942,0.1057,-0.0112,1.8278
350,-0.0069,0.0067,0.9804,0.9857,-0.0519,-1.5428
360,-0.0205,-0.0027,0.977,-1.8404,-1.3247,0.2176
370,0.0254,0.0069,1.0035,-0.5701,0.8742,-2.4327
380,-0.0132,-0.0039,1.008,-0.179,1.6592,-0.603
390,-0.0279,0.0081,0.9928,-1.4593,-0.3287,1.3025
400,-0.0204,-0.0191,0.9939,-2.4521,1.507,-0.4481
410,-0.0046,0.0054,0.9928,0.1509,-1.2401,-0.3903
420,-0.0071,0.0403,1.0252,-4.0439,1.6397,1.0943
430,-0.033,-0.0249,1.0279,-0.8898,2.2328,-1.5663
440,-0.0153,-0.0012,0.9823,1.4731,1.9741,0.0506
450,-0.0095,-0.0005,0.9801,1.1235,-0.934,-0.092
460,-0.0389,-0.0026,0.9943,0.1053,-2.0202,0.5615
470,-0.0124,-0.0127,0.9768,0.1869,-0.0251,1.1606
480,-0.0269,0.0057,0.9961,-1.3023,-1.4143,-0.752
490,-0.0254,0.0062,0.9754,0.4944,0.0311,-0.7541
500,-0.0145,0.0102,0.9806,0.6402,0.0712,-1.493
510,0.002,-0.0004,0.9849,-0.3195,-1.1035,0.7032
520,0.0026,0.0026,0.9956,-0.0757,-0.611,-0.7526
530,-0.0202,0.012,1.0026,-1.8685,0.6672,2.7506
540,0.0032,0.0201,1.0102,0.1002,0.6313,-0.3229
550,0.0162,0.0198,0.9689,1.8964,-0.7239,0.3627
560,-0.0394,-0.0151,0.9818,-0.8538,1.3052,-2.4863
570,-0.0182,-0.0046,0.9919,1.0716,1.7372,-0.0375
580,0.0111,0.0341,1.0095,-0.1084,1.7397,0.6637
590,-0.0208,-0.0099,0.9719,0.9892,1.6997,0.4079
600,-0.0129,-0.0209,0.9972,1.5542,0.4283,1.4782
610,-0.0034,-0.0219,0.9933,-1.2265,1.9609,4.0336
620,-0.0126,0.0006,0.9634,-1.9331,0.3928,-1.2333
630,-0.0159,-0.0132,1.0167,-0.714,-1.0815,1.1067
640,-0.0011,0.016,1.018,-0.2107,2.053,-1.1267
650,0.0017,-0.0023,0.9791,0.542,-0.4387,-2.064
660,-0.0111,-0.0274,1.0102,-2.7204,-0.9824,-0.5766
670,0.0353,0.0114,1.0021,0.3325,0.339,-2.482
680,-0.0258,-0.0093,0.9869,-0.9024,0.1307,-1.4809
690,0.0165,-0.0136,0.981,1.0771,-2.3882,-1.3801
700,0.0116,0.0131,0.9687,0.3315,1.6683,-3.0811
710,-0.0479,0.0115,1.0039,-0.1793,-0.16,0.5264
720,-0.0079,-0.0179,0.985,-1.8868,1.8031,-1.4539
730,-0.0039,-0.0043,0.9954,1.8924,0.4115,-0.1443
740,-0.0198,0.008,1.0025,0.5074,0.2882,-0.6826
750,-0.0028,-0.022,1.0061,-0.1549,-0.1077,-0.4306
