Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0311,-0.0013,1.0306,0.8366,1.7069,0.1898
10,-0.0159,0.0062,0.986,0.4465,-2.6814,-0.5099
20,-0.037,0.0023,0.989,1.1969,1.6547,0.4448
30,-0.0138,0.0007,0.9895,-1.8861,0.0644,0.4634
40,-0.0008,0.0037,0.9931,-1.4166,1.4531,0.8231
50,-0.0045,-0.0062,0.9859,1.8113,-1.3654,0.8432
60,-0.0191,0.0084,0.983,-0.3756,-2.2217,-1.3081
70,-0.0274,0.0101,0.9844,0.4085,1.5497,0.1316
80,-0.03,0.0199,1.0074,-1.3274,-1.7814,0.1409
90,-0.007,-0.0033,1.0179,-1.7475,-0.1873,1.4366
100,-0.042,0.0217,0.9979,0.6773,-1.6625,0.7361
110,-0.0266,-0.0064,0.9995,0.3618,-1.1342,-0.2426
120,-0.0393,-0.0002,0.9957,1.26,-1.8891,0.5216
130,0.0184,-0.0144,0.9886,0.7117,-2.2514,1.3683
140,-0.0079,0.0062,1.023,-1.2783,2.3479,-1.1259
150,0.0122,0.0004,1.0126,1.0699,0.9295,0.6681
160,-0.0216,-0.0186,1.0139,0.03,0.5656,-0.4135
170,-0.0075,-0.015,0.9912,0.2577,-0.3084,-1.0982
180,-0.0179,0.021,0.9941,0.8594,1.4574,0.0574
190,0.018,0.0142,0.9848,-0.1065,0.3548,1.2101
200,0.0131,0.0169,1.0057,-2.1691,3.3522,-1.6916
210,-0.0143,0.0224,1.0006,-0.1651,0.192,-0.5417
220,-0.0177,0.0167,0.9723,-0.5577,0.7934,0.879
230,-0.0189,0.0203,0.9972,1.4242,-3.1249,-0.6627
240,-0.003,0.0245,1.0178,1.4369,-1.114,-0.3161
250,-0.03,0.0419,0.974,1.7124,0.5219,0.8727
260,-0.0175,-0.0263,1.01,0.2964,-0.699,0.8202
270,0.0036,-0.0173,1.0274,-1.4336,-1.5686,-0.2901
280,-0.005,0.0137,0.9735,-0.3321,-1.3361,0.7733
290,0.0429,0.0163,1.0025,-1.0328,-1.6384,0.1866
300,-0.0093,0.0056,1.004,-0.5451,-0.8702,-0.3706
310,0.0334,0.003,0.9939,-2.1239,1.5784,2.8639
320,-0.043,0.0124,0.9907,-0.4127,-0.1946,-0.788
330,-0.0038,0.0121,1.0185,0.3644,-0.5393,-0.9304
340,-0.0157,0.0024,1.0084,-2.0166,-1.2147,0.6497
350,0.0389,0.0291,0.9928,-0.8765,1.1011,1.3472
360,-0.0062,0.0037,1.0011,0.5126,-1.0169,-0.6189
370,-0.0373,-0.0139,1.0105,1.2961,0.2258,-2.0791
380,0.0094,0.0292,0.9785,-1.8243,-0.4454,1.7024
390,-0.0114,-0.0162,1.0183,-0.2314,0.1515,-1.4453
400,-0.0018,-0.0071,0.983,-0.3199,-0.145,-1.7936
410,-0.0142,-0.0081,0.9806,0.3468,1.8099,-1.2949
420,0.0116,-0.0051,1.0004,-0.1183,1.5316,2.2861
430,0.0221,0.0085,1.0104,0.1828,0.3329,0.2117
440,0.0037,0.0093,1.002,-1.7751,2.0455,0.782
450,-0.0123,-0.0051,1.0107,2.0181,0.0255,0.6131
460,-0.006,0.0105,1.0161,-0.8184,-0.7692,-1.3961
470,0.0249,-0.0198,0.9994,-0.7603,1.0543,-0.4252
480,-0.03,0.0245,0.9803,1.0509,-0.1548,1.9177
490,0.0243,-0.0381,0.9763,-0.324,0.9183,1.6379
500,0.0323,-0.0052,1.0037,0.5026,2.349,-1.2403
510,0.0114,-0.0024,0.9768,2.9537,1.1305,-0.2082
520,-0.0074,-0.0089,1.0066,-1.6802,1.6126,-0.5124
530,0.0109,0.0021,1.0311,0.1109,-2.8085,-1.4256
540,0.0277,-0.0011,1.0353,1.3521,-0.0483,0.1564
550,0.0261,0.0043,1.0061,0.9082,2.6404,0.4072
560,-0.0036,-0.0315,0.9858,1.1983,1.3097,0.789
570,-0.0258,-0.0046,0.9897,0.7257,-0.6788,-1.1421
580,-0.0129,-0.0232,1.0266,0.2065,-0.6445,0.5007
590,0.0247,0.0035,1.0035,1.0967,-0.4573,-0.701
600,0.0472,-0.004,1.0013,0.5589,2.475,-1.4085
610,0.0064,-0.0258,1.0471,0.547,-1.4605,2.0044
620,0.0104,-0.0127,1.005,-0.1953,0.6852,1.3566
630,-0.0209,0.0157,0.9899,-0.2435,-1.1417,0.0036
640,0.0051,-0.0054,1.0136,0.9812,-0.6995,-1.3654
650,-0.0267,0.0263,1.0061,0.8844,0.077,-0.7759
660,0.0435,-0.003,1.0267,-0.7027,0.4441,0.552
670,0.0136,0.021,0.9851,-1.6125,1.5173,0.1276
680,0.026,0.0061,0.9895,0.1439,1.3979,0.1525
690,0.0248,-0.0168,0.9847,0.0172,-0.7687,-0.4314
700,0.0065,-0.0044,0.9917,-0.0248,1.1137,0.7585
710,0.0254,0.006,1.0026,-1.2101,-1.8027,1.5163
720,-0.0293,-0.0112,1.0068,-0.6237,0.5989,-0.0747
