Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0063,-0.0139,0.9984,0.7035,-1.5745,-2.3819
10,-0.0036,-0.0362,0.9985,-0.0805,-0.4226,-1.4266
20,0.0103,0.0237,1.0084,0.9122,1.5864,-1.1122
30,0.0173,-0.001,1.0147,1.6393,-0.3546,-0.8533
40,-0.0161,0.0443,1.0022,-0.4921,-0.4129,0.3882
50,-0.0016,-0.0278,0.9974,-2.0841,0.581,0.6511
60,0.0017,0.0198,1.0037,-1.4252,-1.3345,-0.2049
70,0.0088,0.0158,1.011,1.3073,2.0371,-0.2747
80,-0.0055,0.0363,0.9855,1.5128,-0.3719,-0.0357
90,-0.0262,-0.0174,0.9888,-0.6528,0.7225,2.8012
100,0.02,-0.0041,0.9845,-0.548,-0.598,-2.7609
110,-0.0108,0.0,1.0189,1.1169,0.8057,0.4978
120,-0.04,0.0078,0.9999,-0.8223,0.8662,-0.0317
130,-0.0094,0.0183,0.9756,0.0634,-0.5349,0.2001
140,-0.0102,-0.035,0.9859,-1.1785,-0.1113,-0.7173
150,-0.0004,0.015,1.0075,2.0878,-0.6564,-1.2753
160,-0.0108,0.0313,0.9818,-0.7002,1.3291,-1.0921
170,-0.0005,0.022,1.0119,-0.5229,2.2446,-1.1644
180,-0.0235,-0.0081,0.996,0.6187,0.3403,-1.1671
190,0.0115,0.0072,0.9921,-1.6235,0.423,0.6964
200,-0.0043,-0.0229,1.0016,-1.0086,1.6864,1.1904
210,-0.0146,-0.0364,1.0054,-1.9515,0.1554,-0.1151
220,0.0062,0.0074,1.0145,1.9499,-1.7465,0.574
230,-0.0016,0.0059,1.0238,-0.0391,-0.1363,-0.7817
240,-0.0104,0.018,0.9855,-2.4813,-0.8399,0.393
250,-0.0092,-0.0141,1.0046,1.0965,1.3941,-0.7364
260,-0.0002,0.032,0.9977,-0.1237,-0.8806,-1.2135
270,0.0149,0.0046,0.9868,-0.1101,-0.7066,-0.1688
280,-0.0166,0.0083,1.0074,-0.0739,-1.051,-0.3722
290,-0.014,0.0116,1.0094,-1.9908,-1.1523,0.118
300,0.0102,0.0078,0.9897,0.4957,0.0568,0.2899
310,0.0187,-0.0076,1.0127,0.8244,0.6978,2.4362
320,-0.024,-0.0043,1.0133,-1.3292,-2.629,2.1016
330,-0.008,0.0371,0.981,0.1269,-1.0523,-1.1997
340,-0.0009,-0.0065,0.9992,-1.1241,1.5293,1.2475
350,-0.0303,0.0311,0.988,-0.1984,-1.5887,0.6892
360,-0.0123,0.0281,1.0021,1.2261,0.325,-0.7591
370,-0.016,-0.0348,0.9836,0.7489,-1.5377,1.5938
