Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0179,-0.0009,1.0011,1.0914,-1.8115,-0.7347
10,-0.0094,0.0025,0.9846,-2.4912,-0.058,0.8745
20,-0.0059,-0.0021,1.0011,-0.3582,1.2597,-0.1615
30,-0.0009,0.0109,1.0033,-2.4746,1.2414,1.8364
40,-0.0164,0.0239,1.0004,-1.4126,-0.6936,0.6167
50,0.0103,0.0259,0.9948,1.3218,0.6684,-0.0589
60,0.0066,0.0149,1.0307,-0.0131,-0.521,0.9523
70,0.0176,-0.0167,1.002,-1.3156,0.5406,1.0441
80,0.0042,-0.0184,1.0083,-1.0401,0.1359,-0.0332
90,-0.0099,0.0417,1.0154,-1.3175,0.2503,-0.5297
100,0.0303,0.0013,0.9938,-0.2506,-2.3079,1.5089
110,-0.0185,0.0042,1.0005,-0.8066,-0.9693,-0.3683
120,0.0152,0.0346,0.9863,-0.5227,-0.6759,1.3236
130,0.0346,0.0236,1.0148,1.1705,0.6502,0.7925
140,-0.013,0.0122,1.0061,-0.6961,0.701,0.7632
150,-0.005,0.0025,0.9909,-0.9612,-1.1871,-2.1987
160,0.0034,0.0067,0.9775,-0.5275,2.7007,-0.4071
170,-0.0563,-0.0036,0.9661,0.4756,-0.1771,-0.0718
180,-0.0153,-0.0294,1.0143,-1.1751,0.8314,-0.1381
190,0.0019,0.0141,0.9812,-1.1039,-0.2257,-2.0517
200,-0.0122,-0.0177,0.9922,-0.022,-0.626,0.9309
210,-0.0012,0.0051,0.9777,1.1142,-1.5762,1.9038
220,0.0006,0.0134,0.9958,0.1281,-0.7734,-0.8299
230,-0.0088,-0.0011,1.0105,1.4488,0.2964,0.1075
240,0.0264,0.0037,1.0011,0.0816,-0.4488,0.6128
250,-0.0119,-0.0161,0.9874,-0.8754,0.4281,0.1073
260,-0.0045,-0.0046,0.9973,-1.1286,-1.3941,0.444
270,-0.0078,-0.0139,0.995,0.9313,0.3987,-0.0166
280,0.0055,-0.0048,1.0132,-2.0846,1.0701,1.0023
290,0.0046,-0.0022,1.0081,-0.0992,-1.2006,0.9303
300,0.0199,-0.0113,1.0011,-0.2722,-1.1793,-2.4542
310,0.0102,-0.0051,1.0081,-0.9347,0.605,-0.4174
320,-0.0214,-0.0173,1.0072,-2.3764,0.0022,2.3391
330,-0.0101,-0.0201,1.0009,0.5103,-1.6972,0.7784
340,-0.0046,0.0056,0.9935,-0.1289,-1.6251,0.6499
350,-0.0079,-0.0091,1.0237,-0.2477,-1.3423,0.9216
360,-0.0128,0.0335,0.9896,-1.2812,1.4451,1.1905
370,-0.0253,-0.0088,0.9974,0.101,0.2046,-0.5524
380,-0.0126,0.0119,1.0022,0.1993,-0.9205,0.4158
390,-0.0091,0.0204,1.0318,-0.2387,-0.4928,-1.3274
400,-0.0286,0.0026,0.9825,-1.9149,1.4752,-0.6209
410,-0.0105,-0.0261,0.9996,-1.2548,-0.359,2.0467
420,-0.0127,-0.0063,0.9785,-0.0982,1.3785,0.9568
430,0.0063,-0.0113,0.9803,-1.0944,-0.7903,-0.3697
440,0.0139,0.0081,0.9915,0.4424,1.3279,1.3887
450,0.0144,0.003,1.0047,-0.6244,-0.0476,-0.3781
460,-0.0133,0.0188,0.9914,-1.2619,0.9492,-1.1127
470,0.0126,0.0163,0.9902,-1.8586,0.9212,0.5082
480,0.0027,-0.0173,1.0057,-0.4686,1.4534,0.5332
490,-0.0361,-0.005,0.9904,-0.8324,-0.088,1.9922
500,-0.0129,-0.0069,0.9667,0.3313,-2.279,3.1105
510,-0.0142,0.0071,0.978,0.9249,-0.297,-0.3429
520,0.0123,-0.0072,1.0062,-1.0975,0.3204,2.7468
530,-0.026,0.0116,1.0026,-1.2944,0.0185,0.4034
540,-0.0473,0.0038,1.0093,-1.2279,-0.8216,-0.5666
550,-0.021,0.0012,0.9902,-0.6501,0.9487,-1.6317
560,0.0028,-0.0129,1.0081,0.6739,-1.2816,-0.3684
570,-0.0388,-0.0106,0.9807,0.659,0.292,1.5573
580,-0.0144,0.0069,0.9892,-0.0798,0.4865,-0.8261
590,-0.0057,-0.016,0.9852,0.6052,-1.332,-0.4847
600,0.0004,-0.0123,1.0012,-0.4,0.4605,0.0244
610,-0.0031,0.009,0.9965,-0.2396,0.9474,-1.7611
620,-0.0019,0.0021,1.008,1.5499,-0.6657,1.2597
630,-0.0097,-0.0389,0.9953,0.9119,1.0499,-1.7743
640,-0.0152,0.0019,0.9989,-0.0256,0.839,-0.0367
650,0.0039,-0.0083,0.9959,1.328,0.7417,-0.6343
660,-0.0327,-0.0101,0.9979,0.1362,0.8221,1.3916
670,-0.0404,0.0008,0.9901,-0.6027,2.1409,0.9473
680,-0.0102,-0.0087,0.9881,-0.7973,-0.18,-1.8523
690,-0.0141,0.0196,1.0115,0.6228,-1.0809,0.3464
700,-0.0437,0.0128,1.0116,0.5529,1.3097,0.3114
710,-0.0238,-0.0288,0.9926,-0.1359,0.9212,0.3785
720,-0.0115,-0.0492,1.0206,-0.6362,-1.0346,0.628
730,0.0076,-0.0267,0.9879,-0.0917,2.3398,-0.7862
740,-0.0037,0.0003,0.9703,0.6717,0.5698,0.4145
750,0.0108,0.0202,0.9648,0.6986,0.5407,0.7455
760,-0.0028,0.0031,1.0185,1.623,-1.1901,-0.2996
770,-0.0096,-0.0098,0.9853,1.8454,0.7228,0.9347
780,-0.0051,-0.0209,0.9748,0.269,-0.4905,-1.6515
790,0.0042,-0.0083,1.0156,-0.2961,0.996,1.9784
800,-0.0212,-0.0304,1.0062,0.2721,-0.5695,-0.0066
810,-0.0023,-0.032,0.9929,-2.1693,-0.6636,0.569
820,-0.0218,-0.0189,0.9889,-0.3325,-1.2344,0.3821
830,-0.0128,-0.0104,0.9908,1.594,-0.3467,-0.6099
840,-0.024,0.01,0.9711,1.883,0.0291,-0.2507
850,-0.0403,-0.0241,1.0011,-1.6256,0.8078,-1.5104
860,-0.0246,0.004,0.9979,1.4,0.4588,0.537
870,-0.0215,-0.0121,1.0025,0.0464,-0.3402,0.2385
880,-0.0112,-0.0207,1.0168,1.9211,-0.7568,-0.255
890,-0.0185,0.0062,0.9711,-0.2468,-1.253,0.164
900,0.0083,0.0108,0.9847,-2.8875,0.663,-0.199
910,-0.0517,-0.0004,0.9875,-0.903,-1.9833,1.9754
920,-0.0041,-0.0215,0.9934,1.3976,-0.2174,0.7944
930,0.0028,-0.009,0.9684,-0.418,0.7497,1.3198
940,-0.0109,0.028,1.0107,-0.0848,-0.3024,0.5197
950,-0.0114,-0.0256,0.9891,-1.7725,-1.5314,0.9973
960,-0.0282,0.0146,1.0023,-0.4792,2.2736,-1.4227
970,-0.0339,0.0159,0.9854,-2.8289,-0.5462,-0.2741
980,-0.0349,-0.0025,0.999,-0.0668,1.5202,1.1806
990,-0.0498,-0.0187,0.9875,-1.3126,0.2484,-0.1196
1000,-0.0314,0.027,1.0,0.0535,-0.6431,-0.8547
1010,-0.0143,0.0165,0.9838,-0.5847,-2.1741,-2.1309
1020,-0.0084,-0.0083,1.0102,1.4,-1.8394,1.3484
1030,-0.0308,0.0118,0.9907,0.7523,1.2533,0.0612
1040,-0.0661,-0.0159,1.0094,0.0339,2.1237,2.169
1050,-0.0207,-0.0225,0.9869,-0.7047,1.1101,1.2189
1060,-0.0207,-0.021,0.9819,-0.2326,0.1164,-0.591
1070,0.0182,0.0006,1.0049,-1.1622,1.919,-1.4218
1080,-0.0115,-0.0168,0.9881,-1.9287,2.1944,0.3134
1090,-0.0231,-0.0074,0.9666,-0.3808,-0.8131,-2.4882
1100,0.0064,0.0175,0.9861,-0.2334,-1.6321,1.1486
1110,-0.0183,-0.007,0.9955,-1.0027,0.4273,0.7138
1120,-0.0298,-0.0011,1.0305,0.9441,-0.0389,-0.3435
1130,0.0276,-0.0027,0.9801,0.3943,-1.6882,1.1496
1140,-0.005,-0.003,0.9701,-3.0617,0.7284,0.7715
1150,-0.0069,0.0222,0.9911,0.0438,-1.7275,0.5361
1160,0.0008,-0.0053,0.9987,-0.1845,-1.878,0.2389
1170,-0.0466,-0.0019,1.007,0.1159,0.5413,0.617
1180,0.0138,-0.0048,0.9745,-1.3567,-0.4596,-0.4094
1190,-0.004,0.0166,1.0036,0.0507,1.1121,1.6407
1200,-0.0077,0.0193,0.9845,-0.936,0.1382,-0.5367
1210,-0.0335,0.0061,0.9995,0.5384,1.0798,-0.1082
1220,0.0065,0.0244,0.9848,2.3117,1.1034,0.6191
1230,0.0017,-0.02,0.9966,-0.1535,-0.5505,1.4851
1240,-0.0337,-0.012,0.9763,1.3292,-0.8461,1.1208
1250,-0.0495,0.0218,1.0147,1.7849,0.7296,-0.9586
1260,-0.0177,-0.03,1.0143,1.4808,0.3071,-0.5331
1270,-0.0336,0.0289,0.9679,2.1094,-1.0996,0.9809
1280,-0.0321,-0.0048,0.9976,0.5429,-1.8726,0.9829
1290,-0.0417,-0.0027,1.017,2.0015,-1.1666,-1.2604
1300,-0.002,0.0015,1.0395,0.2531,-0.9029,-1.3421
1310,0.0141,0.0036,1.1471,2.4297,-1.171,-0.9906
1320,0.0719,0.0049,1.3168,-1.9196,-0.3799,-0.098
1330,0.1616,0.0201,1.573,0.9497,-0.2217,-2.9504
1340,0.203,0.021,1.8126,-1.0812,-1.8677,-0.764
1350,0.2498,0.0105,1.9807,-0.9169,1.2148,-1.7057
1360,0.267,-0.0291,2.0196,-0.1644,5.8678,-2.5765
1370,0.2524,-0.029,1.8106,0.7765,26.6241,-12.9109
1380,0.1852,0.0174,1.5236,1.3542,19.7006,-6.7425
1390,0.0884,0.025,1.2101,-0.1356,-3.2258,3.6318
1400,0.0783,0.0037,0.9096,0.1686,-21.0466,10.1687
1410,-0.0061,0.0142,0.6494,-0.2754,-15.6278,7.2295
1420,0.0226,0.0224,0.5451,-0.3013,3.7409,-4.4225
1430,-0.0171,-0.0065,0.4929,2.1174,17.2703,-9.1377
1440,-0.0019,0.0355,0.5144,-0.9365,9.1358,-5.7218
1450,0.001,0.0329,0.5508,-1.5299,-5.085,2.0127
1460,0.0051,0.039,0.625,-0.6842,-12.83,6.7582
1470,0.0046,-0.0429,0.7013,-2.4991,-6.62,2.5225
1480,-0.0086,0.0273,0.77,0.5256,3.1072,-1.087
