Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0159,0.0042,0.9749,-0.8187,0.0507,0.1947
10,-0.0195,-0.0055,0.9829,-0.6483,-1.0309,2.5511
20,0.0143,-0.0249,1.0015,0.3564,-0.4405,0.5717
30,-0.0221,-0.0072,0.9908,-0.584,-0.0837,0.5374
40,-0.0398,-0.0267,1.0046,1.0654,-0.5342,-1.3427
50,0.0136,0.0057,0.9753,1.8653,-0.1135,-1.0669
60,-0.0301,-0.0012,1.0107,1.2178,1.1526,-0.8757
70,-0.0149,0.029,1.0143,-0.5518,0.4747,0.4359
80,0.0105,-0.0081,0.978,0.9839,-1.362,0.6585
90,-0.0122,0.0518,1.0028,-0.6491,0.4619,0.5536
100,-0.023,0.008,0.9761,0.6246,0.8913,-0.0828
110,-0.0226,-0.0209,0.9833,-1.1082,-0.744,1.1758
120,-0.0256,0.0161,0.9698,-2.3633,-1.2353,-1.7804
130,0.0148,0.0172,0.9796,1.1667,0.1296,-0.1094
140,-0.0297,0.0254,0.993,-1.4167,-3.7933,0.7452
150,-0.0285,0.0004,0.9887,2.6198,0.9001,-0.6625
160,-0.0283,0.005,1.0053,-0.8278,-0.2364,-0.2271
170,-0.0599,-0.0108,1.0053,-0.0468,-1.6043,0.8404
180,-0.0192,0.0008,0.9925,1.063,0.1426,0.5957
190,-0.0332,0.0015,1.0014,-0.0245,-1.4616,-1.7968
200,-0.0283,0.0097,0.9895,-1.2917,0.4965,-1.0559
210,-0.0212,0.0001,0.9968,0.1475,2.8224,0.0082
220,-0.0051,0.0134,0.9976,0.865,-1.8399,0.5519
230,-0.0276,0.0113,0.9977,-0.8978,-1.3897,-1.2402
240,-0.0184,-0.0119,0.9878,-0.8915,-0.1865,1.1681
250,0.0047,-0.032,0.9707,-0.2909,1.3437,-2.3994
260,0.0275,-0.0046,0.9788,-1.4453,1.9287,-1.1281
270,-0.0353,-0.0059,0.9888,-1.0781,0.3942,-1.7381
280,-0.0246,-0.0102,0.9812,-1.2841,-0.0814,-0.469
290,-0.0147,0.026,0.9972,2.0279,-0.9768,-1.0626
300,-0.0117,-0.0147,1.0017,0.7923,-0.136,0.7555
310,0.0207,0.0208,0.9915,-0.4871,-1.2127,2.009
320,-0.0056,0.0002,0.9996,-0.027,-0.7206,-0.5758
330,-0.0116,0.0315,1.0187,-0.1952,0.1136,1.3251
340,-0.0154,-0.0142,1.0286,-1.0046,0.7314,0.8211
350,0.0109,0.003,0.9774,0.6936,-0.1806,-1.2062
360,-0.0356,-0.0253,0.9816,-0.1154,0.4183,-1.9588
370,-0.0103,-0.0122,1.0103,0.3926,-0.6556,0.1731
380,-0.0035,0.0136,0.9927,1.2834,0.8192,0.3504
390,-0.0227,0.0009,0.9851,0.8844,-1.7614,2.6361
400,-0.0014,0.0148,0.9858,1.222,0.7336,1.5822
410,0.0018,-0.0042,0.9912,0.3593,-2.8514,0.8821
