Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0056,0.0231,1.0196,0.421,-0.9977,0.2801
10,0.0011,0.0018,1.0175,0.983,0.0026,-0.2716
20,0.021,-0.0076,1.0045,0.6342,0.0804,1.0808
30,0.0047,-0.0057,0.987,0.2326,0.6872,0.389
40,0.0351,-0.0085,1.0021,0.0724,-0.5131,-1.3355
50,-0.0202,-0.0189,0.9673,-1.1136,-0.262,0.0761
60,-0.0086,-0.0234,1.0074,0.8304,-1.1092,2.4174
70,0.0037,-0.0048,0.9831,0.0874,-0.6664,-1.4476
80,0.0331,0.0003,0.9947,0.5721,0.2261,-1.2595
90,0.0277,-0.0159,1.0216,0.9777,-2.5786,0.5937
100,-0.0006,-0.0016,1.0534,1.0703,-1.0157,0.8929
110,0.0085,0.02,1.0222,0.3121,0.6457,-1.2992
120,0.0161,-0.027,1.0132,0.7134,-0.7136,0.3491
130,0.0347,0.0325,1.0049,0.4876,1.0526,0.2976
140,0.0129,-0.0203,1.0177,1.5027,0.5583,0.0434
150,0.0222,0.0143,1.0045,2.0934,0.3557,1.0196
160,0.0071,-0.0004,1.0156,0.0269,-0.8455,-1.9516
170,-0.0014,0.0289,1.012,-0.9618,-0.8086,0.1302
180,0.0353,-0.0059,1.0,-0.2683,0.9269,1.9607
190,0.0178,0.0006,1.0156,-3.2673,-0.3759,-0.2816
200,0.023,-0.0115,0.9951,0.1481,1.3089,0.9454
210,-0.0173,0.0282,0.9896,0.6631,-0.7533,0.2774
220,0.0208,0.0357,1.0212,-1.0384,0.2805,0.8461
230,0.0009,-0.011,0.9894,-1.011,1.4597,-2.1528
240,-0.0157,-0.0282,1.0121,0.9686,1.496,-0.4593
250,0.0326,-0.006,1.0033,2.0128,-1.2959,0.4097
260,0.0094,0.0011,1.0304,-0.3753,-0.7038,-1.2427
270,0.0369,-0.0074,1.0272,0.0106,-1.1164,-1.4328
280,0.0185,0.0226,1.0054,1.1967,2.1622,1.909
290,-0.0083,0.0335,0.9963,-3.6348,-0.1809,1.2034
300,0.0137,-0.0015,1.0204,-0.7656,0.1709,-1.3907
310,0.015,-0.009,1.0011,-0.1502,-0.1025,-1.6312
320,0.0299,0.0087,1.0118,-1.9831,0.2284,-0.2596
330,0.019,-0.032,1.0002,0.423,1.858,1.4146
340,0.0139,0.0057,0.9985,-0.6708,-2.0881,-0.6038
350,0.0255,-0.0239,1.0305,0.4425,-0.7644,-1.845
360,0.0354,-0.0171,1.025,-0.6353,-1.0469,0.4687
370,0.0082,0.0062,1.0285,-0.2138,2.5012,-0.2973
380,-0.0232,0.0054,0.9789,-0.2119,0.6523,-2.7406
390,0.0284,0.0224,1.0232,0.7153,-0.8198,-0.7788
400,-0.019,0.0008,0.9873,-1.5389,-0.763,0.9839
410,0.0095,0.0123,1.011,-1.3305,-2.3937,1.1459
420,0.0227,0.0176,1.0204,-0.6253,0.1995,2.1886
430,0.0281,0.007,0.9995,0.8252,-1.3245,-0.0244
440,0.0099,0.0158,1.0066,-0.0091,-2.3645,-1.1479
