Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0155,-0.0192,0.9854,1.1968,-0.8258,-0.0388
10,-0.0366,-0.0085,1.0128,-1.3887,0.252,0.3048
20,-0.023,-0.0041,0.9818,-0.0544,0.2706,0.2354
30,-0.0143,-0.0135,1.0039,-0.7598,0.8163,0.4765
40,-0.0116,0.0028,1.0024,-0.2572,0.6626,-0.6907
50,0.0295,-0.0003,0.9845,0.1647,0.2544,-2.4318
60,-0.0063,0.0111,1.0128,0.829,0.5418,-1.4713
70,-0.0085,0.0019,1.0139,0.4192,-3.1132,0.9368
80,-0.0273,-0.0239,0.9767,-0.6714,0.4544,-1.1035
90,-0.0146,0.0254,1.0,0.0119,0.0736,1.384
100,-0.0055,-0.0289,1.0059,-0.0113,-0.8903,1.0233
110,-0.0107,-0.0046,0.9832,0.4574,-0.0712,0.1642
120,-0.0445,-0.0281,1.0069,1.1238,-0.4622,1.1814
130,-0.0068,0.0042,0.9875,0.4591,-0.2951,-1.2031
140,0.0101,0.0115,0.9757,-0.3612,2.0635,0.6995
150,-0.0213,0.017,0.9903,-0.3626,0.8925,-0.3209
160,0.0285,0.0023,0.9899,0.0316,0.4177,-0.9589
170,0.014,-0.0213,0.9949,-0.6249,-1.3966,-0.3331
180,0.0278,0.0003,1.0082,0.4036,1.3995,-0.452
190,-0.0012,-0.0193,0.9774,-0.5582,0.076,-0.7139
200,0.0008,-0.0259,0.9884,2.2325,-0.1464,1.5771
210,0.0216,0.0112,0.9808,-0.8923,-0.1881,0.6287
220,0.0218,-0.0089,1.0004,1.4204,1.3597,1.0363
230,0.0073,0.0122,1.0106,0.2428,-1.5991,0.6095
240,-0.0168,-0.0003,1.0095,-0.1931,-0.594,0.9768
250,-0.0105,0.013,0.9686,-2.2396,1.5487,0.3114
260,0.029,0.0027,1.0006,-0.4864,1.5301,1.136
270,-0.0065,-0.0435,1.0042,-1.187,0.3435,-3.0322
280,0.0013,0.0266,0.9618,-1.5778,-1.6275,-0.69
290,-0.0093,0.0172,1.0103,-2.1938,-0.6157,-0.2513
300,-0.0015,-0.0161,0.999,-0.0405,0.1668,-0.2148
310,-0.0186,0.0158,0.9863,-0.3631,3.5036,-1.48
320,0.0023,0.0222,0.992,-0.6036,-0.8592,0.0519
330,-0.0179,-0.0002,0.9974,3.0317,-0.1917,1.8315
340,0.0025,-0.0221,1.0103,-1.4728,1.0867,1.0444
350,-0.0107,-0.0097,1.0075,3.0068,-0.3756,0.0607
360,-0.0089,-0.0187,1.0117,-1.102,0.9578,0.484
370,-0.0064,-0.0059,0.9961,-2.6547,0.2971,0.273
380,-0.0112,0.0101,0.9947,1.2962,-2.1411,-1.8665
390,0.0203,-0.0011,0.9898,-1.265,0.7081,-0.9634
400,-0.0176,0.0392,1.0034,1.6277,-1.295,-2.0367
410,0.023,-0.0197,1.0137,0.6316,1.1009,-1.2723
420,-0.0141,0.0016,0.9958,-1.6669,-0.5571,0.6813
430,-0.0109,0.0539,0.983,-1.0729,0.1136,0.2094
440,0.0184,0.0078,1.0075,0.9387,1.4758,-0.8372
450,-0.0185,0.0181,1.0162,-1.1001,-0.8163,-1.5058
460,0.0352,-0.0274,1.0127,0.8866,-1.5371,-0.392
470,-0.0133,0.0022,0.9951,-0.1723,1.8502,0.6245
480,0.0173,-0.0203,0.9966,-0.3986,0.8024,0.188
490,0.0176,0.0195,1.0022,1.5461,-1.0995,1.3459
500,0.0122,0.0236,0.9955,0.1404,-0.4179,1.5473
510,0.0089,-0.0045,0.9885,-2.0254,-0.4686,-1.5364
520,0.0057,0.0203,1.0058,0.3606,0.2322,-0.6082
530,-0.0224,0.0215,1.0118,0.947,-0.4271,-1.1845
540,0.0142,-0.0116,0.9945,0.2681,-0.0442,-1.3101
550,0.0208,-0.0003,1.003,2.2112,-1.1185,-0.2113
560,-0.0083,-0.0251,0.9858,0.7703,-1.0418,-0.1534
570,0.0072,-0.0391,1.0215,2.4362,-0.9444,0.5724
580,-0.0179,0.0453,1.0179,-0.1211,-1.7946,-1.1084
590,0.0326,-0.0053,1.0092,-0.5266,1.1884,-0.9663
600,0.0104,0.0089,1.0072,-0.2588,0.4811,1.2111
610,0.0087,0.0254,1.021,0.9995,-0.9522,1.3218
620,0.0009,0.0115,0.9974,-0.1941,-0.6355,-0.1662
630,0.0026,-0.0169,0.9969,0.5676,-0.4748,-2.2358
640,-0.0094,-0.0025,1.0267,-0.6558,-0.3527,-0.8991
650,0.0054,-0.0166,1.0045,2.109,1.8904,-1.4668
660,0.0453,0.0399,1.0082,-1.8213,0.0614,1.9412
670,0.0141,0.0179,1.032,-3.1228,1.7286,0.3598
680,0.0329,0.0047,1.0055,-3.18,1.4152,-0.2972
690,0.0173,-0.0131,1.0073,-1.2697,0.396,2.1581
700,-0.0055,-0.0442,0.9918,-0.5268,-1.8861,-3.2785
710,-0.006,0.0195,0.9823,-1.1185,1.3501,1.517
720,0.0529,-0.0207,0.9828,0.5873,1.1349,-0.5495
730,0.0177,0.0075,1.03,-0.8946,-1.2854,-2.68
740,0.0138,0.0091,1.0068,1.9847,-0.4103,0.1336
750,0.0078,-0.0248,0.9804,0.7815,2.2068,-0.6891
760,0.0137,0.0199,1.0078,-3.5059,-0.3188,-0.416
770,0.0121,0.0065,1.0326,-0.5221,0.098,0.5394
780,0.0497,-0.0175,0.9985,1.8289,1.3485,1.1397
790,0.0138,0.0174,1.0046,1.4759,1.4687,-0.7357
800,0.0402,-0.0135,1.0089,-0.0619,0.081,0.4379
810,0.0048,-0.0184,1.0002,0.2726,-0.7962,-0.4597
820,-0.0034,-0.009,0.9876,-2.183,1.222,0.0825
830,0.0268,-0.0045,1.0196,-2.1559,0.4274,0.5418
840,0.0245,0.002,1.0203,0.7085,-0.0723,-0.5587
850,-0.0119,-0.0222,1.0173,0.1617,-0.4729,0.0762
860,0.0119,0.0232,1.0192,-0.1597,0.0059,-0.1171
870,-0.0017,0.0242,1.0164,0.6185,0.0782,-0.8934
880,-0.0067,0.0128,0.9903,-0.6289,-1.1654,-1.0485
890,0.0261,-0.0234,1.0076,-1.2578,-0.4119,-0.0163
900,0.0317,-0.0214,1.0257,2.7404,2.2555,-3.0876
910,0.0074,-0.0043,1.0161,-0.6144,-2.2875,-1.2507
920,-0.0162,0.0133,1.0178,-0.3949,-2.8202,-0.7192
930,0.0096,-0.0044,1.0436,-0.1916,-1.4812,-0.6065
940,0.021,-0.0329,1.0112,-1.4113,-0.207,-2.5253
950,0.0193,-0.0075,0.9947,-0.6419,0.8352,-1.7004
960,0.0244,-0.0234,1.0162,-0.5969,0.3995,-1.4107
970,0.0212,0.0008,0.9933,-1.0514,-1.1425,-0.5322
980,-0.0028,0.0239,1.0266,-0.6558,0.5028,0.9389
990,-0.0055,-0.0083,1.014,-1.458,-0.4655,0.3538
1000,0.0233,0.025,1.018,-3.637,0.2666,-1.3324
1010,0.0182,0.0069,1.0012,-1.9069,-0.9231,-0.6506
1020,-0.0139,0.016,0.9945,1.1521,2.5556,1.6238
1030,0.0236,-0.0462,1.006,0.3172,-0.5593,0.517
1040,0.0433,-0.0184,1.0328,0.0629,0.4481,-0.4756
1050,0.0248,0.0104,1.0117,1.6082,-0.3342,-0.5424
1060,0.022,-0.0074,1.0226,0.4607,2.9561,1.0701
1070,-0.0136,-0.0014,1.007,0.3347,-1.1187,2.6156
1080,-0.0117,-0.0053,1.011,-3.1952,-0.7683,0.4436
1090,0.0159,-0.0012,1.0197,0.7938,1.4834,-0.5706
1100,0.0313,0.0022,0.9943,-0.2309,0.7788,-0.6042
1110,0.0297,0.0329,0.9892,-3.9786,-0.8016,-2.7099
1120,0.0175,0.0061,1.0153,0.3083,0.0836,-0.2918
1130,0.0306,-0.0147,0.9925,1.101,0.9565,0.1218
1140,0.0223,-0.0001,1.0175,1.1094,-1.9682,0.866
1150,-0.0114,0.0073,1.0017,-1.6189,-1.4586,-1.2053
1160,-0.0133,-0.0033,1.0176,1.7905,-1.8329,-1.4399
1170,0.012,0.0305,0.9782,-1.2213,1.0065,-1.3225
1180,0.0112,-0.003,1.0133,-1.0929,-0.0566,1.0646
1190,0.0356,-0.0142,1.0054,-1.905,-1.8453,0.3783
1200,-0.01,-0.0077,1.0183,1.3488,1.3191,-0.7252
1210,0.0086,-0.017,1.0122,0.7608,-1.2818,0.142
1220,0.0259,0.0125,1.0901,-0.0626,0.264,-0.3357
1230,0.0536,0.0183,1.1299,1.0376,0.2234,2.5107
1240,0.0682,-0.0022,1.3645,0.0187,0.5963,0.4032
1250,0.1802,0.0016,1.598,1.0557,1.1468,0.0246
1260,0.2584,-0.0008,1.8455,1.1082,-0.3379,-0.3831
1270,0.3062,-0.0196,2.0594,0.2797,-1.5118,-0.6816
1280,0.3129,0.004,2.1455,0.95,0.3882,1.4995
1290,0.2985,0.0072,2.0026,1.8716,24.235,-10.2727
1300,0.2512,0.0031,1.6849,0.309,22.1346,-10.0513
1310,0.1571,0.0042,1.2899,-0.429,0.5014,-0.2504
1320,0.1216,-0.0072,0.9184,0.751,-19.1177,7.0955
1330,0.0898,0.0047,0.6869,-1.2444,-16.7563,7.6408
1340,0.0222,-0.0324,0.54,-0.3346,1.9776,-1.177
1350,0.0315,-0.0196,0.4565,-0.2008,15.9238,-6.2676
1360,0.0044,-0.0026,0.4589,1.4395,13.9054,-3.2299
1370,0.0157,-0.0142,0.5375,-0.8075,-2.5212,2.1671
1380,0.0193,-0.0155,0.5777,0.019,-15.4766,8.1665
