Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.005,0.0013,1.0106,0.3069,-1.453,-0.3563
10,0.0015,-0.0106,0.9823,-1.4462,0.4112,-0.4947
20,0.0145,-0.0041,0.9631,1.8577,-0.2014,0.3739
30,-0.0163,-0.0426,0.9882,0.3276,-2.6216,0.7329
40,-0.0465,0.0268,0.9821,-0.9082,-0.2649,-1.7613
50,-0.049,-0.0248,0.9888,0.8477,1.1612,0.9613
60,-0.0273,-0.0383,1.0125,-0.286,0.9356,-0.8342
70,-0.0221,0.0067,0.9871,0.4334,-0.037,1.4886
80,-0.0331,-0.0049,0.9921,2.3544,1.9917,0.2885
90,0.0006,-0.0008,0.9948,-1.2718,-1.8563,0.9046
100,0.0236,-0.0104,0.971,-1.0558,0.3767,-1.4692
110,-0.0011,0.0524,1.0102,-0.072,1.3038,-1.332
120,-0.038,0.0373,1.0315,-0.0722,-0.1969,0.7661
130,-0.0088,-0.0115,0.9901,0.5742,0.0128,0.6159
140,-0.0156,-0.0002,1.0132,-2.9353,0.9278,2.6182
150,-0.0307,0.0017,0.986,0.5554,0.2608,0.4782
160,-0.0179,0.0232,1.0046,0.7736,4.4119,3.0115
170,-0.0248,-0.0036,1.0021,-1.4688,1.9859,-0.8862
180,-0.0281,-0.0261,0.9888,-0.9467,-0.9467,-0.1663
190,-0.0063,-0.0177,1.0043,-0.024,1.0239,-0.5158
200,0.0052,0.0082,0.9952,-0.0064,1.1352,0.6823
210,0.0053,-0.0454,0.9999,-1.1557,-0.4058,-2.1167
220,-0.0211,0.0181,0.9864,-0.4746,-0.3227,-0.858
230,-0.0151,-0.0017,0.9984,-0.2198,1.2587,-2.7831
240,-0.0232,-0.0015,1.0032,-0.9178,0.1422,-0.3973
250,0.0097,-0.0166,0.9953,-0.0237,-0.5925,-1.4321
260,-0.0413,0.0287,0.9833,-1.4026,-0.5629,-1.4182
270,-0.0027,0.0232,0.9727,-2.5734,0.1886,-1.6121
280,0.0182,0.0181,0.9868,0.4572,-1.2483,1.1248
290,-0.0237,-0.0265,0.9661,-3.5262,0.0927,0.6989
300,-0.008,0.0005,0.9592,1.6421,-2.2687,2.7349
310,0.0264,-0.0196,0.9886,-0.6719,1.0444,-0.05
320,-0.0038,0.0122,0.978,-0.5564,0.9505,1.952
330,0.0215,0.015,0.9908,2.414,0.5123,1.1671
340,-0.0034,0.0549,0.9872,0.131,-1.4498,1.2844
350,-0.0131,-0.0244,0.97,1.5273,0.6985,0.354
360,-0.0328,-0.0071,1.0279,-0.2957,1.3757,-1.734
370,0.0035,-0.0146,0.9928,-0.9925,-2.4846,0.8651
380,0.031,-0.0195,1.0012,-1.7066,-0.4491,-0.5627
390,-0.0108,-0.0219,0.9798,-1.1758,-1.055,0.0397
400,-0.0014,0.0245,1.0034,-0.549,-0.7551,0.0735
410,-0.0033,0.0064,0.9858,-0.0754,1.4182,-0.5814
420,0.0065,-0.0097,0.9876,0.2602,2.3749,-0.1887
430,0.0135,-0.0427,0.9883,0.8834,1.7567,0.8663
440,-0.0169,-0.0026,1.0108,-0.4153,0.3727,1.8949
450,-0.0259,0.0181,0.9932,-0.6762,0.361,1.2201
460,0.0181,-0.0022,1.0031,-0.7091,-0.203,-0.2308
470,0.0166,0.008,1.03,0.3046,-0.7541,0.9732
480,0.0008,-0.0037,1.0149,-1.9547,-1.0384,0.3144
490,0.0075,0.0078,0.9863,-1.5917,0.0819,-0.4369
500,-0.0335,-0.0059,0.9914,0.0012,-1.5958,0.0595
510,0.0243,-0.0122,1.0101,0.7239,-0.4093,0.5646
520,0.0223,0.0012,1.0114,-1.3306,-0.4065,-1.5741
530,-0.0043,0.0146,0.9901,-1.8452,-0.3415,0.5237
540,0.0119,0.0143,1.0145,-0.8792,0.6875,-0.4737
550,0.0111,-0.0047,0.9902,0.1158,-1.3214,-0.1833
560,0.02,0.022,0.9853,-1.0472,-0.3414,0.138
570,-0.0207,0.0025,1.0074,0.5585,-0.1224,0.0915
580,-0.0017,0.0105,0.9991,1.5175,-0.7257,-1.3278
590,0.0065,-0.0082,0.9824,-0.5904,0.1254,1.1148
600,0.0058,0.0087,0.9654,0.2727,-0.3564,-2.0448
610,-0.0086,0.0227,0.9735,-1.421,-0.3703,-2.0359
620,0.0052,-0.007,0.993,0.3626,0.8059,0.1971
630,0.015,-0.0102,1.0257,0.8557,0.258,0.6612
640,-0.0144,0.0072,1.0262,-0.3258,0.2112,-0.0285
650,0.0144,-0.0226,1.0004,0.5222,3.1041,2.3601
660,0.0293,0.0398,1.0038,0.1478,0.5477,0.7646
670,0.0042,-0.0163,0.9757,-0.7012,1.0685,1.2115
680,-0.0195,-0.0213,0.9705,-0.6023,0.95,0.4906
690,0.0127,0.018,1.0015,-1.3356,-1.443,1.0355
700,0.0069,0.0054,1.0072,0.0153,0.2803,0.2874
710,-0.0009,-0.0243,1.0186,0.8591,-1.3182,-1.5654
720,0.0184,0.0085,1.0023,0.4024,-1.3281,-0.0051
730,0.0488,0.0097,0.9986,-0.7597,1.3927,0.4055
740,-0.0109,0.0197,1.0085,3.115,1.1801,0.4793
750,-0.0329,0.0055,0.999,0.8428,-0.8687,-1.4951
760,0.0279,-0.0012,0.9866,-1.1083,-3.8737,0.2218
770,-0.0094,0.0098,1.0242,0.1606,1.4185,-0.5799
780,0.0016,0.007,1.014,0.7789,0.3058,0.3771
790,0.0072,-0.0033,0.9865,1.8746,-0.6055,-0.2437
800,0.0091,-0.0131,1.0042,-0.307,-0.0557,-1.5047
810,-0.009,0.0186,1.0025,0.0626,0.3151,-0.6095
820,0.0468,0.0062,0.9996,1.8811,-1.2587,-0.3833
830,0.0054,-0.0072,1.0123,0.5087,0.5189,-0.8016
840,-0.0033,0.0141,0.986,0.9439,-1.5077,-1.009
850,0.019,0.0007,1.028,0.2303,1.6076,1.008
860,0.0067,0.0241,1.0098,0.2727,0.4076,0.1085
870,-0.0173,-0.0024,1.0274,-1.4539,-0.8174,-0.3801
880,0.0097,0.0073,0.9899,1.0469,0.6009,-0.8892
890,-0.0153,0.0134,1.0193,0.1645,0.6814,-0.9536
900,-0.0131,-0.0147,1.0088,2.5486,-0.2889,1.92
910,0.0006,-0.0051,1.0107,-0.1275,-0.1461,0.0154
920,-0.0067,0.0168,0.9951,0.5681,-1.7076,1.0093
930,0.0153,0.0118,1.0031,0.3207,0.0281,-0.067
940,-0.0234,-0.0026,1.0374,-0.8074,-0.8935,1.3587
950,0.0219,0.0028,1.0084,2.0705,-0.5005,-1.2447
960,0.0021,-0.0282,0.9988,-0.1082,0.6432,-0.5293
970,0.0039,0.0014,1.0274,-0.44,-1.4062,-0.4115
980,0.0226,-0.0214,1.015,0.3418,-1.1236,-1.0588
990,0.0169,-0.0193,1.0211,-0.524,0.181,1.7545
1000,-0.0058,0.0152,1.0084,1.3301,0.3323,0.2291
1010,-0.0059,-0.0309,1.0147,1.7641,2.3193,-0.1002
1020,0.0112,0.0126,0.9907,1.9671,-0.9619,-0.3045
1030,0.0402,0.0299,1.0361,-0.6609,0.7423,1.4847
1040,-0.0174,0.0087,1.0191,-0.8467,0.2032,0.4795
1050,0.0308,-0.0175,1.0385,-2.4768,-0.579,2.3757
1060,-0.0141,0.0021,1.0038,1.2307,-1.8723,-1.4298
1070,0.0178,0.0021,0.9861,-2.2928,-0.3583,1.3426
1080,0.0136,0.0207,1.0109,0.241,0.6011,-0.6661
1090,-0.0033,0.0003,0.9834,0.1376,-1.0625,1.4581
1100,0.0061,-0.014,1.0198,2.7483,0.7645,1.793
1110,0.0363,-0.0245,1.0256,-0.4006,0.3987,-0.3349
1120,-0.0285,-0.0031,1.0385,-0.31,0.2865,0.3593
1130,0.0117,0.0085,0.9827,-0.0514,-0.117,0.3781
1140,0.0253,0.0196,1.0263,3.1876,-1.4519,2.5901
1150,0.0286,0.0223,1.011,-0.3996,0.8883,-0.6634
1160,0.0227,-0.0118,1.0078,0.5017,-0.5995,0.8753
1170,0.0045,-0.0005,1.0164,0.3331,0.3372,0.3741
1180,0.0056,0.0158,1.0076,-1.4955,0.5747,-0.4118
