Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0242,-0.002,0.9995,-0.1983,-0.818,1.099
10,0.0019,-0.0113,0.9886,2.0618,-1.1455,0.2428
20,-0.0424,-0.0204,0.9962,2.4511,-1.4664,0.5851
30,0.013,-0.0067,0.9673,-0.8138,1.228,0.1644
40,0.0135,0.0046,1.0027,-0.8361,-0.8882,1.2401
50,-0.0294,-0.0103,1.0045,1.5359,-0.7808,-0.7123
60,0.0148,0.0062,0.9948,-0.342,0.9742,-0.9951
70,0.0149,-0.0138,0.9971,0.4653,-0.2815,-1.6694
80,-0.0351,-0.012,1.009,0.0512,0.4064,-0.4997
90,-0.0079,-0.0038,0.9937,0.8295,2.9241,-1.0498
100,-0.0029,0.0071,0.9771,-0.695,-0.6871,1.3191
110,0.0154,-0.0109,1.0155,1.0067,-0.8275,0.4232
120,0.0062,-0.0101,0.9803,-0.5279,0.332,1.562
130,-0.001,-0.0301,0.9852,0.7998,0.6956,2.6392
140,-0.0028,0.009,1.0244,-1.7962,-1.0782,-0.6716
150,0.0056,0.0032,0.9879,-0.7353,1.3791,1.0345
160,-0.0042,-0.0186,0.9837,1.9272,-1.5463,-1.0842
170,-0.017,-0.0045,0.9909,0.0814,0.753,0.4496
180,0.002,0.0015,0.9999,-0.4223,0.6728,-0.6305
190,0.0022,-0.0215,0.9807,1.0074,1.1128,-1.6484
200,-0.0238,-0.019,1.0217,0.4837,-0.9477,-1.3791
210,-0.0182,0.0121,1.0124,-2.9939,-0.2207,0.9375
220,0.0129,-0.0072,1.0045,0.0264,1.218,0.1607
230,-0.0004,0.0061,1.0224,-1.3062,-1.0997,-0.626
240,-0.001,0.0089,0.9777,-2.0421,-1.2696,-0.4498
250,0.0162,0.0198,0.9998,0.2133,0.9701,0.0295
260,0.0046,-0.0326,0.9945,0.5317,0.9402,1.2797
270,-0.0127,-0.0239,1.0124,-1.1374,-0.0517,2.2009
280,0.0027,-0.0257,0.9856,2.2282,1.8665,-1.6177
290,0.0154,0.0288,0.9964,-0.6601,-2.0519,0.1003
300,-0.002,0.0061,1.0116,-1.9115,1.7814,-0.7563
310,-0.0095,-0.018,0.9926,0.8971,2.2372,-0.5329
320,-0.0141,-0.0423,0.9924,0.1276,-0.5464,1.7697
330,0.0285,0.014,0.9899,1.7251,0.1705,0.6181
340,0.0099,-0.0096,1.0048,0.8531,-2.5726,-0.8753
350,0.023,0.0135,0.9875,-0.2428,1.5425,0.3999
360,0.0095,0.0309,0.9962,1.0894,-1.6486,-0.7399
370,0.0274,0.0243,0.9881,-0.6368,0.0605,0.0248
380,-0.0081,0.0032,0.9899,-1.2122,1.6566,-1.3583
390,0.0168,-0.0077,1.0054,0.931,-0.4853,-0.1944
400,-0.0046,-0.011,0.9726,-2.4702,0.2064,-0.0789
410,0.0188,-0.0227,1.0066,0.824,0.4736,-1.5695
420,0.0021,-0.0211,0.9875,0.1966,1.7412,-0.28
430,0.011,-0.0239,0.9952,-0.6133,-0.7115,0.5304
440,-0.0122,0.0043,0.9895,-0.8939,-1.2422,2.665
450,-0.0074,-0.0029,1.037,-1.5167,0.4627,0.0241
460,0.0302,-0.0318,0.9848,-0.1666,-1.8145,-1.9006
470,0.0201,0.0017,0.9802,0.8017,-0.6028,2.0614
480,0.0009,-0.0088,1.0119,0.2049,-0.965,0.8953
490,-0.0081,0.0056,0.9892,-1.9085,-0.5393,-0.7506
500,0.0004,0.0289,0.9842,-0.2901,0.3618,-2.0678
510,0.0207,-0.0051,1.0054,-0.7223,-0.1762,-0.0451
520,-0.0089,0.0187,1.0139,0.2944,-0.1372,0.4916
530,-0.0157,0.0358,1.0004,-2.4212,0.1653,1.4962
540,-0.0015,-0.0013,0.9813,0.8728,0.09,-1.8088
550,-0.0173,0.0167,1.0023,0.1242,0.3893,-0.9594
560,-0.0249,0.0033,0.9984,0.9084,0.1219,-1.3036
570,0.0061,0.0217,1.0177,1.4583,-0.6694,-0.2583
580,-0.002,-0.0089,1.0017,-1.6311,-1.7053,0.2926
590,-0.0103,-0.0077,1.005,0.7665,1.2492,3.2215
600,0.0086,0.0041,1.0157,-1.1792,-0.7849,-0.2378
610,0.027,-0.0188,0.9968,-0.0157,-0.6468,1.2062
620,-0.0306,0.0062,1.0157,1.2314,1.2988,0.8506
630,0.0124,0.0149,1.0234,1.9217,-0.6952,-0.3011
640,0.0556,-0.0342,0.9929,-1.1705,0.2913,0.5578
650,0.0158,0.018,1.0116,-0.124,0.0043,-1.1528
660,0.0282,0.0088,0.9971,-0.9091,-0.6455,0.6201
670,0.0144,0.0079,0.9844,0.1683,-0.068,-0.0152
680,0.0023,0.0173,1.0161,1.1843,-1.5807,1.4145
690,0.0026,-0.0113,0.9973,0.8837,-0.6695,1.1507
700,0.0184,-0.0024,1.0085,0.8824,-2.2669,-0.9891
710,0.02,-0.0017,0.9964,-1.0043,2.35,-0.9313
720,0.0131,0.0254,0.9898,0.268,-0.8848,0.3327
730,0.0161,0.0017,1.0146,0.3448,-0.8393,0.3315
740,0.0024,0.0034,0.9992,-1.1016,-0.1809,-0.6435
750,0.0093,-0.0243,0.9888,-1.1706,0.0065,-0.5682
760,0.0249,0.0073,1.0221,0.6905,-0.5169,-2.6914
770,0.0283,-0.0225,1.0205,-1.8916,-2.4933,-1.5941
780,0.0395,-0.0024,0.9964,1.4194,-0.755,0.6417
790,0.0281,-0.03,1.0051,-1.1803,-0.544,1.1787
800,0.0345,-0.0226,1.0215,1.6544,-0.5161,0.4059
810,0.0333,0.0078,1.0195,2.535,-1.8442,-1.4841
820,-0.0226,-0.0235,1.0238,0.216,1.8961,1.0392
830,0.0096,0.0295,1.0051,-1.5382,-0.8054,-0.7028
840,0.0219,-0.0227,1.0169,0.2874,-0.6036,0.5467
850,-0.0076,0.0077,0.9858,0.81,-0.0308,-2.6727
860,0.0335,-0.0056,0.9968,-0.8779,2.6832,-0.5659
870,0.0061,0.0219,1.0229,-0.638,1.5814,0.7405
880,0.0529,-0.0122,1.0088,0.945,0.5571,1.349
890,-0.0132,0.0171,0.9906,-1.092,2.2962,-0.5762
900,0.034,0.0116,0.9978,0.9828,-1.1425,0.5573
910,-0.0377,0.0204,1.0039,1.139,-1.551,2.1924
920,-0.0032,0.0262,1.0196,-1.471,2.2526,-0.3537
930,0.0127,-0.0102,1.0131,1.2434,1.705,-0.9828
940,0.0235,-0.0048,1.0267,-2.0222,-0.5519,-0.0858
950,0.0393,0.0038,1.0398,0.4334,-0.302,1.9606
960,0.0191,0.0213,1.015,-1.3136,-0.1934,1.4361
970,0.0319,0.0227,0.973,-0.1313,-1.7355,-1.343
980,0.0536,-0.0055,1.0177,-1.5531,-0.5673,1.0736
990,-0.0159,0.0228,0.9994,-0.1405,0.5578,0.9086
1000,0.0435,0.02,1.017,-0.8055,2.516,-0.4699
1010,0.0228,0.0007,1.0045,-0.8814,-0.3728,-0.5011
1020,0.0193,-0.0007,1.0155,0.4459,-1.9129,-0.7441
1030,0.0129,0.0091,1.0176,0.3026,0.4592,1.4192
1040,0.036,-0.0373,0.9764,-0.2129,-1.2041,0.877
1050,-0.0017,-0.0129,1.0098,0.5127,-2.0941,0.3485
1060,0.0498,-0.0035,0.9716,-1.4639,-1.1209,0.2768
1070,0.0001,-0.0223,1.0183,2.2684,-0.6644,-0.302
1080,0.0402,0.0083,1.0006,-0.3478,1.9888,-1.1802
1090,0.033,0.0186,1.0371,-0.0574,3.7167,0.4519
1100,0.0107,0.0043,1.0016,-0.9954,-0.8567,-1.0739
1110,0.0078,-0.02,0.9744,0.8405,-0.5225,-2.0211
1120,0.0017,0.0231,1.0413,0.065,1.3265,0.8488
1130,0.0204,-0.0007,0.9828,0.7678,0.5835,-0.9812
1140,0.0191,0.0114,1.0159,-0.7464,-1.8587,-0.3509
1150,0.0325,-0.0268,1.0345,0.5292,-0.0724,0.8844
1160,-0.005,0.0165,1.026,-0.7392,-1.1949,-1.2346
1170,0.0231,-0.0159,1.0098,0.6689,-0.3151,-1.4523
1180,0.0133,-0.007,1.0085,0.7847,-0.3918,-0.6248
1190,-0.0025,-0.015,1.0041,0.655,0.8514,-2.7614
1200,0.014,-0.0354,1.0159,-1.8857,-0.7897,0.9518
1210,0.0131,-0.0258,1.0302,-0.0872,1.7874,2.4047
1220,0.0083,-0.0121,1.0258,1.1696,-1.1298,-1.7494
1230,0.0135,0.0214,1.0248,-0.8257,1.4367,0.9602
1240,0.0326,-0.006,1.0832,0.0592,-0.361,0.473
1250,0.0172,-0.0413,1.1561,-0.1421,0.0345,0.0419
1260,0.0787,0.031,1.3095,-0.3767,-2.8179,0.1068
1270,0.1434,-0.0106,1.5275,0.3122,1.2586,-0.5097
1280,0.2243,-0.013,1.7888,-0.475,1.616,-0.6449
1290,0.2687,0.0133,2.0284,0.4736,-0.8125,0.7297
1300,0.308,0.0268,2.0748,0.2617,0.6057,-0.1045
1310,0.298,0.0071,1.931,-2.4059,21.5092,-8.7123
1320,0.2519,-0.0081,1.6628,1.6481,22.554,-8.2836
1330,0.1384,-0.0008,1.2898,-0.7429,0.9786,0.2843
1340,0.1016,0.0213,0.9662,-1.145,-19.7372,8.7027
1350,0.0985,-0.042,0.6924,0.077,-16.9348,7.7803
1360,0.0518,0.0095,0.5709,1.3227,-0.6789,1.099
1370,0.0423,0.0199,0.4951,0.6213,14.5451,-8.3977
1380,0.0197,0.0055,0.4687,0.7654,13.999,-5.4967
1390,-0.0104,0.0085,0.5373,2.0136,-3.4411,0.2033
1400,0.0184,-0.0202,0.5936,2.1467,-9.7553,5.8871
1410,0.0023,-0.0195,0.6827,0.2629,-10.6957,2.8397
1420,0.0169,-0.0031,0.7798,1.8131,1.7745,0.3854
1430,0.027,-0.0094,0.7846,1.4339,9.1872,-5.1837
1440,0.0063,-0.0194,0.856,-0.9745,8.9374,-2.5112
1450,0.0144,-0.0153,0.9409,-0.2413,-1.0489,1.3666
1460,0.0009,0.006,0.9698,-0.5117,-8.5857,4.5301
1470,0.0002,-0.0195,0.9741,0.1618,-6.8022,2.1491
1480,0.0243,-0.0173,0.9819,0.2611,1.7478,-1.1324
1490,0.0356,0.003,0.982,1.0395,5.4031,-4.7722
1500,-0.0158,-0.0016,0.9913,0.5997,4.535,-0.3058
1510,0.0134,-0.031,1.0144,-0.2728,-1.5721,0.0147
1520,0.0273,0.0034,1.0385,-1.2057,-6.8428,2.9775
1530,0.0089,-0.0094,1.0539,1.3986,-3.1144,1.8408
1540,0.048,0.022,1.1407,-1.6342,0.2909,0.3756
1550,0.1189,-0.0285,1.3046,-0.8523,2.9032,-0.4211
1560,0.1265,-0.0046,1.4757,1.6962,-1.2359,1.2654
1570,0.1998,-0.0221,1.7008,1.2735,-0.3251,0.1714
1580,0.2501,0.0027,1.7996,-0.8466,-3.5598,2.0264
1590,0.277,-0.0256,1.9522,0.263,9.7075,-4.2871
1600,0.2241,-0.0078,1.687,0.6467,21.1739,-9.8018
1610,0.1971,0.0195,1.4118,-0.0525,11.1835,-7.3515
1620,0.1235,0.0087,1.1013,2.3544,-7.9153,3.2145
1630,0.0706,-0.0009,0.8966,-0.7783,-14.5447,7.2701
1640,0.036,0.0088,0.7062,0.4971,-9.8485,4.0136
1650,0.0227,-0.0041,0.6367,0.0068,5.4013,-6.3928
1660,0.0003,-0.0043,0.6051,-0.1145,13.2097,-4.5806
1670,0.01,0.003,0.6482,-0.3541,6.9022,-2.1822
1680,0.0109,0.0024,0.662,-0.8859,-6.0737,1.6299
1690,-0.0154,-0.0173,0.7355,0.9908,-9.7053,6.5225
1700,0.0192,0.0051,0.7379,1.5011,-5.9832,3.6756
1710,0.0302,0.0094,0.8579,1.5807,6.5539,-2.1302
1720,0.0409,0.0039,0.8844,-1.2356,10.1357,-7.1353
1730,0.0189,-0.0235,0.9541,1.4769,3.893,-0.3073
1740,-0.0145,0.009,0.9664,1.1994,-4.6217,0.3008
1750,0.0366,-0.0356,0.9861,-0.4236,-8.0793,2.1501
1760,-0.0233,-0.013,0.9965,-1.7584,-1.0151,0.8093
1770,0.0198,0.0035,0.9923,-1.3471,4.0218,-1.4549
1780,0.0142,0.0082,1.0037,0.7773,3.7247,-1.2062
1790,0.0226,0.0173,0.9981,-0.9124,2.4259,0.3556
