Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.025,0.0087,1.0216,-1.4085,2.9674,-1.5101
10,0.0141,0.0005,1.0149,1.4157,1.6007,0.1377
20,-0.0018,-0.0166,1.0006,2.5122,-1.2635,-0.202
30,0.012,-0.0007,1.0067,-0.7653,1.9191,-0.2941
40,0.042,0.0023,0.9929,2.4483,-0.4787,1.956
50,0.0181,-0.0244,1.0201,0.3472,1.0787,0.2009
60,-0.0066,-0.0045,1.0066,0.519,1.1142,2.559
70,-0.0217,0.0117,0.996,-1.4925,1.9315,-0.9117
80,-0.0103,0.009,0.9848,-0.9862,0.7766,-2.0665
90,0.0264,0.01,0.9995,-2.2109,0.2753,2.4609
100,0.0477,-0.0267,0.9859,0.694,2.2205,-1.3517
110,0.0094,0.0139,1.0141,0.1114,-0.5794,-1.1028
120,0.0389,-0.0182,0.9887,-2.1398,-0.849,1.102
130,0.0055,-0.0245,1.0292,-2.0505,1.326,2.0024
140,0.0044,-0.0137,1.0395,0.317,0.3137,0.9125
150,0.0058,-0.0196,0.9839,0.2371,0.3086,0.8869
160,0.0083,0.0187,0.9985,0.3782,0.4326,0.5348
170,0.0454,0.0105,0.988,0.3505,-0.6273,-0.8359
180,0.001,-0.0217,1.0248,0.515,0.6314,-0.6169
190,0.0275,-0.0269,0.99,0.8336,0.2189,-1.4513
200,0.0084,-0.0233,1.0077,0.3672,1.6077,-1.1668
210,0.0408,0.012,1.0049,-1.5491,0.3043,0.9542
220,0.0381,-0.0072,1.0175,0.5203,1.681,-0.4217
230,-0.021,-0.0008,1.0263,-0.8045,-0.6765,-0.3677
240,-0.0015,0.007,1.0015,-1.2251,1.105,1.6412
250,0.0466,0.0006,1.0346,-1.6772,-0.1483,-0.0803
260,0.0298,-0.006,1.0125,1.31,-1.5932,0.3239
270,0.0429,-0.0335,1.0219,-0.9072,2.3246,0.8873
280,-0.0022,0.0015,0.9919,-2.2609,-1.2998,-1.53
290,0.017,-0.0232,1.0118,0.1348,1.0865,-1.3662
300,0.0191,-0.0113,1.0069,0.3212,0.9487,0.2571
310,0.0269,-0.025,1.0099,0.7775,-0.273,1.314
320,0.0445,-0.0096,1.0073,-0.4984,-1.4415,-0.2088
330,0.0471,-0.0357,0.9911,0.7734,-0.9113,0.3354
340,0.0047,-0.0168,1.0124,-0.6333,0.2202,0.4618
350,-0.0036,0.0098,1.0089,0.4135,-0.4423,-0.1729
360,0.0177,-0.0186,1.0217,0.2921,-0.0919,-1.8695
370,0.0152,-0.0087,1.0254,2.4428,-0.3679,0.5566
380,0.0112,-0.0268,1.0158,0.9642,2.0343,1.6549
390,0.0437,-0.0116,1.0258,0.7151,2.6078,0.0335
400,-0.0073,-0.0039,1.0172,2.2492,-1.0392,0.4474
410,0.0017,-0.0145,1.0359,0.314,-1.5318,0.8206
420,0.0041,-0.0028,1.0072,-0.7682,0.1137,-0.171
430,0.0006,0.0042,0.9878,0.7286,0.5199,2.0945
440,0.0098,-0.0139,1.0192,0.2242,0.5625,-0.044
450,0.0298,-0.0154,0.9815,1.0944,-2.0777,-1.4174
460,0.0152,-0.003,0.979,0.9113,-0.2882,0.9583
470,0.0245,-0.0221,1.0182,-1.3779,-0.6869,1.0252
480,0.0122,0.0116,1.0282,-0.188,-1.0625,0.666
490,-0.0005,-0.0077,1.0112,0.6819,-1.1179,-1.665
500,0.0229,0.0143,1.0166,1.6654,-0.3265,0.093
510,0.019,0.0007,1.0031,2.4791,0.4164,0.3755
520,0.0126,0.0247,0.9846,-0.8019,0.5959,1.3176
530,0.0249,-0.0073,1.0132,-1.6844,-2.4471,1.0499
540,0.0217,-0.0057,1.0109,1.2823,0.3806,0.8577
550,0.0157,0.0031,1.0205,-0.7503,1.904,-1.0817
560,0.0203,-0.0197,0.9809,0.4877,2.1646,-0.2614
570,0.0282,0.0024,0.9935,-0.3409,-0.5911,2.6903
580,-0.0021,0.0263,1.0484,-1.7289,0.2978,2.6113
590,0.0458,0.0112,0.9951,-0.3728,-0.0618,1.0026
600,0.027,-0.0127,1.0115,-0.8586,2.108,0.7313
610,-0.0062,-0.0062,0.9856,-1.1217,1.3747,0.4799
620,-0.0177,-0.0009,0.9823,-1.15,-0.8936,0.4932
630,-0.0044,0.0195,1.0244,-0.2737,-1.1531,0.921
640,0.0298,-0.0018,1.0079,0.7118,-1.6689,-0.6617
650,-0.0137,0.0214,1.0138,0.6633,-2.1574,1.7669
660,0.0092,0.002,0.9811,2.0625,-0.7965,0.5039
670,-0.0034,0.0025,0.9834,0.0746,3.1351,-0.192
680,-0.0235,0.0044,1.0106,-0.2509,-2.935,-1.8491
690,0.0502,0.0076,1.0186,0.5647,1.536,-0.0146
700,0.0019,-0.0136,1.0004,0.7842,-0.4286,-0.1612
710,-0.0045,-0.0189,0.9713,-0.4706,1.5545,0.552
720,0.026,-0.0103,1.0074,-2.3439,0.1053,-0.469
730,0.0146,-0.0139,1.0111,0.9481,-0.5966,0.7352
740,0.0106,0.0122,1.0161,-1.3451,-0.9279,-1.0378
750,0.0078,-0.0193,0.9972,-1.2644,0.1423,0.6381
760,0.0301,0.0239,0.9917,-1.0852,-0.3155,-0.0306
770,-0.0127,-0.0096,0.9998,-1.1962,0.5095,1.8832
780,0.0144,-0.0102,0.9857,0.4976,-0.7466,0.1576
790,0.017,-0.0102,1.0112,-1.0663,-0.1131,0.6833
800,-0.0076,-0.0168,1.03,1.4037,-1.6186,-1.6133
810,-0.0187,-0.0154,0.9953,-0.3212,-1.0656,0.5722
820,0.0275,0.0326,1.0021,-0.99,-1.4012,0.6143
830,0.0133,0.0289,1.0235,1.0181,1.482,-0.5859
840,0.0368,-0.006,0.9781,0.5681,-0.3211,1.306
850,0.017,0.0181,0.9973,-1.4708,-1.2243,0.4783
860,0.0069,-0.0077,0.9941,1.0801,-0.0142,1.881
870,0.0142,0.0491,1.0277,-0.8673,-1.4044,-0.8755
880,-0.0078,0.0388,1.0221,-0.9197,1.0609,-0.8988
890,-0.0201,-0.0305,0.9949,0.3331,-0.9193,0.7645
900,0.0113,0.0119,1.0117,-1.5426,-1.3862,0.2369
910,0.0194,0.0029,1.0244,-1.3509,-0.7071,0.902
920,-0.0114,-0.0008,0.9993,-1.5554,-0.8763,0.2352
930,0.0143,0.0001,0.997,-0.5798,-0.5457,0.3717
940,0.0089,0.0105,0.9923,0.0254,-0.9851,-0.5388
950,-0.0038,0.0014,0.9877,-0.7645,1.0132,0.7769
960,-0.0033,0.0201,0.9956,-1.5602,-0.5882,0.0695
970,0.0065,0.0208,1.0042,1.0462,-0.798,0.8463
980,-0.0165,0.0169,1.0018,1.8415,1.9835,-0.0414
990,0.0258,0.0045,0.9974,1.6275,0.2292,-0.4033
1000,-0.0318,0.0084,1.0072,2.4443,-0.6383,1.6615
1010,-0.024,0.0027,1.0143,-1.0887,-0.0156,-0.404
1020,-0.0047,0.0102,0.9891,-0.0337,-2.0806,-2.5445
1030,-0.0246,0.0123,0.9942,-0.8235,0.6291,-0.0111
1040,-0.0185,-0.0048,1.0008,-0.1683,1.0695,0.7653
1050,-0.0046,0.0135,0.9965,1.2239,-2.5127,0.3563
1060,0.0094,-0.012,0.9884,-2.3202,1.2738,-0.7589
1070,-0.0241,-0.0032,0.9971,-0.3291,-1.3784,-1.1761
1080,0.014,-0.0105,0.9954,0.1886,1.8221,1.0728
1090,0.0205,0.0024,1.0012,0.1585,-0.4484,-0.9071
1100,0.0033,-0.0032,1.0076,-0.2167,1.3454,-0.377
1110,-0.0278,0.0142,1.0103,2.6476,-0.8344,-0.2781
1120,-0.0238,-0.0048,0.9793,-1.7578,-1.0332,-0.8586
1130,-0.0054,0.0074,0.9563,-0.1708,0.2803,-0.0491
1140,0.0102,-0.0153,0.9976,0.35,1.9956,-2.2554
1150,-0.002,0.0205,1.0018,-0.2034,1.4323,-0.7157
1160,0.0047,0.0038,1.0031,-1.413,0.1782,-1.0087
1170,-0.0086,-0.0054,1.0106,1.4619,-0.1679,0.2069
1180,-0.0053,-0.0095,1.0272,0.9456,1.268,0.4869
1190,-0.0179,-0.0138,1.0599,-0.0924,-1.3335,-0.7785
1200,0.0224,0.0201,1.1342,-0.1036,-1.1623,-0.1384
1210,0.0623,0.0026,1.3102,1.5903,1.1336,-2.1349
1220,0.1037,0.027,1.511,0.2103,0.2817,-0.1855
1230,0.1968,0.0261,1.7434,0.982,1.817,0.1395
1240,0.2444,0.0116,1.9309,-0.6033,0.4188,-1.635
1250,0.2499,0.031,1.9722,0.0396,0.74,0.2826
1260,0.2287,0.0061,1.8479,-1.3716,22.9852,-9.5657
1270,0.1738,0.0455,1.5044,-2.017,18.8204,-4.7677
1280,0.099,0.0358,1.1999,-0.0611,-4.4889,0.8881
1290,0.0449,-0.0072,0.9196,-1.0887,-18.0412,6.8366
1300,0.0184,-0.0013,0.695,0.6476,-14.3161,6.4101
1310,-0.0062,-0.0092,0.5709,0.7574,2.6722,-3.3404
1320,-0.0112,-0.015,0.5212,-2.0502,12.5313,-8.7399
1330,-0.0592,-0.023,0.5153,-1.5534,10.1122,-4.4913
1340,-0.0188,-0.0027,0.5709,-0.8097,-2.4497,-0.2342
1350,0.0048,0.0229,0.6059,-2.2158,-10.6089,5.6843
1360,-0.0175,0.0444,0.6968,1.6373,-6.5215,3.1587
1370,-0.0394,-0.0065,0.7655,-0.1526,3.0952,-0.9686
1380,0.0079,0.0095,0.8515,-1.8538,10.3208,-5.1393
1390,0.0315,0.0322,0.88,-0.6761,4.8032,-2.308
1400,-0.0151,-0.0041,0.9462,-0.0145,-1.4318,-0.9763
1410,-0.0098,-0.009,0.9625,0.6918,-6.9779,3.3498
1420,-0.0425,0.0066,0.9835,1.4382,-4.8741,1.6459
1430,-0.015,-0.0077,0.9855,1.0479,4.411,-3.2806
1440,-0.0033,0.0347,0.9818,-1.1227,4.9542,-3.3224
1450,-0.0,-0.018,0.9892,-1.6258,0.0354,-0.7864
1460,-0.0411,-0.0092,1.0019,-2.5936,-1.8442,1.2985
1470,-0.0142,0.0054,0.9736,-0.411,-5.8608,4.0646
1480,-0.0162,-0.0212,1.0081,-0.1349,-2.3297,2.4833
1490,0.0131,0.0095,0.9814,-0.116,1.6751,-0.554
1500,-0.0051,0.0242,1.0305,-1.7917,4.2684,-1.6763
1510,0.018,-0.0017,1.0239,0.2875,0.7422,-1.1672
1520,0.0212,0.0089,1.0827,-0.3517,-3.5002,-1.3186
1530,0.0376,-0.0187,1.1456,-0.6867,-3.8623,-0.3676
1540,0.0332,0.0136,1.3292,0.5708,-1.2068,-0.1036
1550,0.1053,0.0079,1.5776,1.8915,2.1666,-0.8803
1560,0.1726,-0.021,1.7103,-1.1974,4.4475,-1.6942
1570,0.1941,-0.0169,1.7808,-2.7857,-0.853,-0.7883
1580,0.2047,-0.0472,1.8484,0.9448,12.8003,-6.0949
