Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0053,-0.0082,0.9998,-1.8503,0.0609,0.2526
10,0.0051,0.0145,1.0244,0.841,2.5487,0.0031
20,0.0322,0.0201,0.9953,-0.0619,1.378,-0.7808
30,0.0071,0.0073,1.006,-1.5729,-1.0998,-0.0512
40,0.0066,0.0322,0.9963,0.2469,2.2471,-1.5455
50,0.0267,-0.0491,1.0173,0.6286,-1.2843,-1.6536
60,0.0059,0.0094,1.0038,0.174,-1.1788,-2.324
70,0.0077,-0.0038,1.0186,0.595,-0.3635,-0.5447
80,0.0018,0.0014,0.9905,-2.2476,-0.909,-1.5992
90,0.019,0.006,1.0237,0.6697,2.8187,-2.1188
100,0.0343,-0.0118,1.0153,0.3462,0.5227,2.2544
110,0.0025,0.0369,0.982,0.0073,-1.948,2.4806
120,0.0154,0.0152,1.0003,-0.605,2.4462,-1.4688
130,-0.0131,-0.0058,1.0026,-0.6327,0.1719,0.8026
140,0.0044,-0.0376,1.0039,-2.1874,2.2822,-0.5177
150,-0.029,0.0182,0.9803,1.0315,-2.8757,-1.406
160,-0.0102,0.0273,1.0163,-1.5468,-1.2163,0.3264
170,0.012,0.01,1.0167,0.38,-1.8646,-2.0487
180,-0.0314,-0.0087,1.0038,0.3634,0.293,1.0053
190,-0.0144,0.0111,0.9674,-0.7773,0.2066,3.0451
200,-0.0137,0.0034,1.0054,-1.7809,1.0806,-0.1764
210,-0.0061,-0.0092,0.9995,-1.707,0.8686,0.1707
220,0.0061,0.011,1.0186,0.2829,-1.0117,-0.7142
230,-0.0321,0.0137,1.0221,1.0682,-0.7032,1.6145
240,0.0161,0.015,1.0093,1.5003,1.9893,0.9839
250,-0.0158,0.0023,0.9989,-0.4037,-1.8861,0.9857
260,-0.0027,-0.0185,1.002,-2.1428,0.2694,-1.7526
270,-0.0322,0.0075,1.0161,1.252,-0.5773,-1.281
280,0.0036,0.0047,0.9842,-1.2683,0.0114,-1.3752
290,-0.0116,0.0231,0.9733,0.4818,-2.3966,-0.9625
300,-0.0269,-0.0282,0.9784,0.8974,0.5922,-2.4412
310,0.0167,0.0077,0.9958,-0.5157,-0.4098,-0.4766
320,-0.0143,0.0211,0.9814,0.2305,-0.3912,-2.2027
330,-0.0107,0.003,1.0185,2.7347,0.5245,-1.2712
340,-0.0068,-0.0028,1.007,-0.3292,-0.0701,1.3214
350,0.0002,-0.0117,0.9937,-0.765,-1.9229,-1.1502
360,0.0061,-0.0217,0.9971,-0.6419,1.5972,-0.7458
370,0.0108,-0.0004,1.0136,1.6345,-2.1552,-0.2007
380,0.0219,-0.0101,1.0241,0.2324,-0.1709,-1.6718
390,-0.0076,0.0245,1.0124,-0.495,0.4768,-1.0569
400,-0.0076,0.0226,0.9946,0.0763,0.459,1.4683
410,-0.0063,0.0079,1.0053,-2.6227,0.988,0.8921
420,-0.0135,0.0131,1.0215,0.0712,-0.0274,-1.4322
430,-0.0107,-0.0035,1.0065,-0.8157,0.428,-1.0458
440,-0.0234,0.0144,0.9968,1.9361,-0.6253,-0.8152
450,-0.0168,-0.0162,0.9882,1.1764,1.3022,-1.969
460,0.0025,-0.0031,1.0123,1.0487,-0.8834,1.252
470,-0.0117,0.0334,0.9737,0.3225,-0.4399,0.6427
480,-0.0409,-0.0148,0.9998,0.6338,0.1433,0.9822
490,-0.0083,-0.0092,0.9762,-0.4107,-1.187,-1.1649
500,-0.0334,0.0042,1.0391,-0.3944,-1.6091,0.6757
510,-0.0081,0.0014,1.0,-0.2142,-1.2109,-0.4887
520,0.0047,0.0183,0.9925,0.9203,1.0771,-0.0076
530,0.0134,0.0364,0.9993,0.1209,0.7829,-0.5849
540,0.016,0.0094,1.009,-0.1541,-0.5918,-1.6061
550,-0.0313,0.0376,0.9838,-0.5787,1.1042,-0.742
560,-0.0471,-0.0055,0.9698,1.9518,0.4488,-0.594
570,-0.0048,0.0452,1.0061,-0.3634,-2.1198,-0.5747
580,-0.0121,0.0192,0.989,-0.2233,-2.3072,-1.1546
590,-0.0174,-0.0008,1.004,0.9874,-0.3388,0.0586
600,-0.0207,-0.0219,1.0105,-0.4638,-0.8587,0.3374
610,-0.0209,0.0024,0.9841,2.2416,0.7385,-1.4706
620,-0.0273,-0.0,1.0147,-0.337,-2.0473,-0.301
630,-0.0019,-0.0177,0.9946,0.6851,0.5294,-2.6247
640,-0.0165,0.0015,0.9882,-1.6844,0.5933,-0.4713
650,-0.0132,-0.025,0.9894,1.0035,-0.079,-0.3536
660,0.0089,-0.0003,0.9869,0.3614,0.0822,1.5751
670,-0.0108,0.0132,1.0043,1.2792,0.3213,1.0996
680,-0.0124,-0.0174,0.9977,1.776,-2.0458,0.1674
690,-0.0328,-0.0054,1.0009,-1.897,-0.3439,0.3751
700,-0.0495,0.0095,1.0013,-1.8893,1.188,-2.4894
710,0.0036,0.0157,0.9964,-2.4424,-0.7695,-0.4368
720,-0.0307,-0.0132,1.0135,0.5818,-2.2318,-1.1559
730,-0.0027,0.0166,0.9959,-0.7239,0.9642,0.5375
740,-0.0516,0.0022,1.0092,-0.4148,-0.6052,0.2244
750,-0.0288,-0.0058,0.9975,-0.1889,0.1153,-1.0984
760,0.0197,-0.0004,1.021,0.0387,0.1298,0.0357
770,-0.0228,-0.0141,0.9923,0.5585,-0.6913,0.5883
780,-0.011,0.0057,1.0081,-0.6843,0.4058,-0.4569
790,0.0046,0.0289,0.9924,-0.769,0.9895,-1.2751
800,-0.0028,0.0123,0.9895,0.0213,-0.4889,0.3589
810,-0.0293,0.0113,1.0101,-0.3865,0.8031,0.7346
820,-0.0275,-0.011,1.0053,-0.3428,0.3563,-0.8116
830,-0.0091,0.0032,1.0174,-0.2748,0.4187,0.4494
840,-0.0205,-0.0021,0.9748,-0.4058,-0.0925,-0.044
850,-0.0346,-0.0242,0.9941,1.7151,-3.1277,-1.4491
860,0.002,0.0001,0.9753,-0.1813,2.13,0.67
870,-0.0187,-0.0142,0.9805,-0.4508,-0.8744,-2.2535
880,-0.034,0.0104,0.9773,-1.0269,1.7921,-0.7878
890,-0.0226,-0.0086,0.985,0.6176,-0.0313,2.2937
900,0.0223,0.0177,0.9825,0.2313,1.8243,-0.5574
910,-0.0155,0.0114,0.9842,-1.423,-0.4459,0.7283
920,0.009,-0.0154,0.9937,0.4644,-0.7487,-1.4844
930,-0.0142,-0.0259,0.9864,0.0872,1.6159,1.8712
940,-0.017,-0.0253,1.0084,0.529,0.1718,-0.8523
950,-0.0079,-0.004,0.996,0.2717,1.7161,1.5429
960,-0.0076,0.0205,1.0058,-1.9359,-0.8223,0.5493
970,-0.0012,-0.0108,0.9974,-0.3988,-0.0405,2.1999
980,0.0054,-0.0179,1.009,-1.2781,-0.1885,-2.126
990,-0.0076,-0.0134,0.9917,0.6712,-0.8129,1.5435
1000,-0.0286,-0.0099,0.9953,1.1364,3.7099,0.328
1010,-0.0001,-0.0029,1.0023,1.9956,1.0469,1.358
1020,0.0116,0.0246,0.9802,-0.0389,2.1342,1.9866
1030,-0.0279,0.0035,1.0122,-4.5187,-0.5783,1.2082
1040,-0.0512,-0.0357,0.998,0.048,-1.5045,0.044
1050,-0.0244,0.0077,0.9939,-1.0182,0.1417,-0.8873
1060,-0.0242,-0.0097,0.9573,-0.1276,2.5958,-1.8289
1070,-0.016,-0.0033,0.9884,-0.801,0.7041,0.7093
1080,-0.0113,-0.0034,0.967,-1.2425,-2.7415,0.3301
1090,-0.0164,0.0037,1.0003,1.5591,0.534,-0.9551
