Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0059,-0.0077,0.9967,-1.3425,1.9163,1.0287
10,0.007,-0.0072,0.9948,1.0757,1.1447,0.1851
20,0.0245,-0.0272,1.0373,-0.5808,-0.0123,-2.5411
30,0.0402,0.0015,1.0309,1.1338,-0.6711,-1.8128
40,0.0195,-0.0072,1.0019,0.8044,2.1762,-1.4698
50,-0.0258,0.0224,0.9855,-0.3126,0.6433,-0.5056
60,0.0016,-0.0263,1.009,-2.3005,-1.4494,1.0274
70,-0.0312,-0.0114,1.0092,0.6604,-0.7548,-2.2047
80,0.0211,-0.0152,1.0075,0.0081,2.5506,0.8829
90,-0.0024,0.0149,0.9916,-0.7011,-1.4132,0.5737
100,-0.0151,-0.023,1.0024,2.3892,-0.6169,-1.0638
110,0.0233,-0.0079,1.0004,0.3366,2.0445,-2.0191
120,-0.0193,-0.0019,0.9796,-2.8433,-2.0597,-0.0035
130,0.0319,-0.0216,1.0175,-0.5861,-1.2697,0.7374
140,0.0134,-0.0021,1.0048,0.1925,-0.4559,0.8706
150,0.057,0.0072,0.9836,0.0971,-0.3404,0.556
160,0.0059,0.0134,0.9953,0.6058,-2.4447,0.8041
170,0.025,0.0252,0.9996,-2.8707,1.6432,0.5939
180,0.0472,-0.0163,0.9819,0.4359,0.437,1.2286
190,-0.002,-0.0028,1.0024,-0.4366,0.7978,0.6654
200,0.0087,-0.0038,1.0052,0.2358,-0.2037,1.7456
210,-0.0067,0.0064,1.0345,-0.2388,0.1408,-0.8108
220,0.0577,-0.0102,1.014,1.0384,0.9801,2.0691
230,0.024,0.0193,0.9944,0.3711,-0.2435,-0.7148
240,0.0543,0.0003,1.0059,-1.109,3.9203,-1.0053
250,0.0156,-0.0303,0.9949,-1.454,0.6228,-0.5484
260,-0.0107,0.004,1.0028,1.2186,0.7859,1.9006
270,0.0086,-0.0035,1.0237,-0.5187,-0.3478,0.9428
280,-0.0173,-0.0049,1.0257,-1.7531,-0.5494,0.1847
290,-0.0122,0.0103,0.9834,0.1274,-0.9493,-2.3635
300,0.0211,0.0129,1.0025,-0.0967,0.926,-0.6505
310,-0.0028,-0.0063,1.0199,-0.2579,-0.2099,-1.4703
320,-0.0117,-0.006,1.0112,-1.5173,0.3375,-0.803
330,-0.0002,0.012,0.98,0.0279,0.2615,-0.2085
340,0.0163,-0.0206,1.0251,-0.03,0.9076,0.1989
350,0.0234,0.0024,0.9975,0.1067,0.5286,-0.0501
360,-0.0003,0.0395,0.9992,-0.8509,1.9222,-1.8713
370,-0.002,-0.0183,0.977,0.8714,0.3072,1.8574
380,0.0087,-0.0019,1.0145,0.0351,0.2963,0.94
390,0.027,0.002,1.0254,0.2461,-0.4666,0.6272
400,0.0008,0.0117,0.9948,-0.2233,0.3511,0.4223
410,-0.0411,-0.0321,1.0068,-0.9092,-0.4697,-0.3684
420,-0.0023,-0.0347,0.9978,-1.5125,-0.1144,-0.0498
430,-0.0044,-0.0084,1.03,-0.5195,0.7837,2.1243
440,0.0044,-0.0119,1.0218,-0.808,2.0641,0.8567
450,-0.0179,-0.0041,0.9986,0.6361,-0.397,-0.881
460,0.0136,-0.0047,1.0222,-0.3211,0.4821,0.3352
470,0.0224,-0.0125,1.0163,0.7647,1.338,-0.8409
480,-0.0012,0.0018,1.0294,1.6056,-0.154,-0.6561
490,0.0165,-0.0174,1.0094,-3.3579,0.8994,-0.7498
500,0.0332,-0.008,0.9977,0.055,-0.8262,-2.2724
510,0.0154,0.0118,0.9902,-0.3007,-2.2079,1.6827
520,0.017,0.0093,1.0055,1.3591,-0.9455,1.3203
530,0.0087,-0.0227,1.0147,-1.3968,-0.2194,-0.9052
540,0.0062,0.003,1.0104,1.2108,-0.0401,0.0432
550,0.0045,0.0364,0.9963,-1.2336,-1.7396,0.6908
560,0.0201,-0.0138,0.9942,1.4742,-1.6625,-1.5385
570,-0.0058,0.0266,1.0066,-2.7815,0.8599,-2.6136
580,0.0036,-0.0132,0.9932,-0.8009,0.9769,1.0021
590,-0.0028,-0.003,1.0031,-1.0833,0.7035,1.0065
600,0.0004,-0.0019,1.0106,0.6164,-0.882,1.2704
610,0.0053,0.012,0.9739,0.3084,2.8191,-0.6496
620,0.0212,-0.0183,0.9983,-0.5124,0.2386,-1.1071
630,0.0093,-0.0114,0.9979,1.7567,-1.2306,0.4302
640,0.0032,0.0049,1.0023,0.2287,-0.3395,0.1217
650,0.0045,-0.0137,1.0019,0.956,0.8604,-0.2605
660,-0.0062,0.0169,0.9836,-0.2657,0.1424,0.2976
670,0.0292,-0.0167,1.0079,-1.0712,0.0099,0.6603
680,0.037,-0.0329,1.0147,1.3527,-0.8055,0.5954
690,0.0044,-0.0197,1.0003,-1.2818,-0.3581,-0.4821
700,-0.0022,0.0209,1.0167,0.1187,1.8671,2.1669
710,0.009,-0.004,1.0209,1.313,-0.3243,1.3113
720,0.005,-0.0084,0.988,-0.349,0.2627,1.1649
730,-0.0187,-0.0045,1.0303,2.6255,1.2704,-0.3083
740,0.0205,0.0311,1.0006,-0.7422,1.0856,-1.5794
750,-0.0259,0.0079,0.9905,-1.0349,1.0325,-1.1356
760,0.0146,-0.0666,0.9991,-0.7631,-1.2637,0.3713
770,-0.0044,-0.0043,1.0124,-0.097,2.9951,0.8471
780,0.0241,0.0104,1.0139,1.0662,0.3899,-1.7565
790,-0.0039,0.0025,0.9924,-0.9202,-1.3883,-1.3518
800,-0.0153,0.0112,1.0018,-0.3451,-0.9481,-0.176
810,-0.0201,-0.0098,1.0143,1.5174,-1.3656,0.6183
820,0.015,0.0171,0.9808,-1.3172,2.2241,-0.5701
830,0.021,-0.0044,0.9957,-1.0496,3.7759,-0.9749
840,-0.0066,0.0126,1.0033,-2.2769,-2.3667,0.7061
850,-0.0036,0.0138,1.016,1.1147,-1.3146,-1.7764
860,-0.0007,-0.005,0.9852,-1.8728,-2.2694,1.0357
870,0.0146,-0.0453,0.9829,1.3345,1.2038,-3.2298
880,0.0217,-0.0118,1.0073,1.4129,0.5856,-0.3152
890,-0.014,0.0004,1.0001,-0.6297,0.2792,-1.4773
900,-0.0017,-0.0092,1.0089,2.4712,-1.0337,2.6601
910,0.0026,0.0053,0.9953,-1.7385,-1.3691,-0.6085
920,0.0082,0.0081,0.9836,1.0998,-1.9975,-0.7135
930,0.0043,-0.0026,0.9934,1.0866,0.021,0.2471
940,-0.0026,0.0266,1.0084,0.6077,0.7679,-1.8952
950,-0.0015,-0.0073,1.0033,-2.2641,0.9672,-0.4862
960,-0.0038,-0.0058,1.0323,1.3211,-0.1718,0.4276
970,-0.0081,-0.0177,0.9776,-0.519,-2.022,-0.2566
980,0.0001,0.0148,1.0042,-0.6372,1.7475,-0.4833
990,0.0112,-0.0074,1.0029,-0.5185,-1.57,-0.6098
1000,0.0025,0.0306,0.9926,-0.1699,-1.0912,-0.9477
1010,0.0137,0.0097,1.0112,-0.2811,0.3077,0.7824
1020,-0.011,-0.0105,1.0109,0.3225,0.1491,-1.7756
1030,-0.0126,-0.0141,1.0024,-0.6987,1.338,-1.1897
1040,-0.0043,-0.0001,1.0146,0.5515,0.5501,2.2562
1050,0.0078,0.0139,1.0167,-0.9509,-0.3222,0.1219
1060,-0.0149,-0.0363,1.0374,1.1801,-1.0153,0.6466
1070,-0.0025,-0.0004,1.0057,-0.9229,-0.9128,-0.6129
1080,-0.0026,-0.0256,0.9922,1.9929,1.1952,1.0885
1090,-0.0098,0.0269,0.9951,0.6077,0.2318,-1.1062
1100,-0.0168,-0.0118,0.9676,-2.6689,-1.624,-1.1127
1110,-0.0209,-0.0093,0.9924,-0.143,-1.6524,-2.0425
1120,-0.0274,0.0039,0.9866,-0.5843,-1.4751,-0.7641
1130,-0.0157,-0.0122,0.9869,-1.7022,1.1953,-0.6431
1140,0.008,-0.0174,0.984,0.1245,0.8397,0.9766
1150,0.0069,-0.0125,0.9879,-0.3421,0.9741,0.1514
1160,0.0117,-0.0051,1.0078,0.2165,-2.0441,0.9912
1170,-0.0064,0.0054,0.9819,1.1135,2.3009,-1.1128
1180,0.0065,-0.0168,1.0007,0.6651,0.5191,0.2832
1190,-0.009,0.0003,1.0202,0.4678,-0.0234,0.7732
1200,0.0007,-0.0087,1.0686,0.411,0.8315,-1.447
1210,0.0128,-0.0317,1.1184,-1.0636,-0.4593,0.0721
1220,0.0433,0.0199,1.266,-1.2055,-0.5214,-0.8067
1230,0.1266,-0.0125,1.4524,-0.7061,-1.5007,0.5826
