Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0131,-0.011,1.0007,-0.7149,-2.2215,-0.8885
10,0.0174,-0.0173,1.0047,0.9242,0.956,0.6293
20,0.0102,-0.0026,0.9841,-2.3308,-0.0222,-1.2943
30,-0.0018,-0.0,0.9989,0.4155,0.7589,-1.9161
40,0.0122,-0.0201,0.9968,-2.5505,-0.0116,0.2952
50,-0.0037,-0.0214,0.9808,-0.3872,1.6996,2.4147
60,-0.0129,-0.0168,1.0146,-1.1042,2.1949,0.7071
70,-0.0046,0.022,0.9975,0.0891,-1.9342,1.0247
80,0.001,-0.002,0.9966,2.1115,-0.6502,0.5905
90,-0.0387,-0.0014,0.9735,-0.6885,-2.5259,-0.6016
100,0.0153,0.007,0.9982,-1.9153,-1.0121,-0.9759
110,0.0044,0.0432,1.016,0.1028,-0.8592,-3.1604
120,-0.0078,-0.0272,1.0028,0.1063,-0.0165,-0.1448
130,-0.0045,-0.0001,1.0051,0.1665,0.1761,-0.7888
140,0.0212,0.0001,0.9673,0.1453,1.4481,-0.2961
150,-0.0073,0.0307,0.9755,0.2076,0.6783,-0.4422
160,0.0296,0.028,1.0012,-1.3548,-0.71,-0.2393
170,-0.0099,0.008,1.0084,0.8886,-0.2358,1.0439
180,0.0179,-0.0247,1.0128,0.7984,0.5634,1.1983
190,0.0076,0.019,1.0231,-0.6746,-1.6919,2.289
200,0.0035,-0.0206,1.0047,-0.0989,0.6719,0.017
210,0.0262,-0.0111,1.0152,0.1187,0.0663,1.4171
220,0.0012,0.001,1.0289,1.5652,-0.5596,1.4245
230,0.0076,-0.0192,0.9835,-2.0859,0.8798,0.7005
240,0.0006,0.0017,0.9859,2.6841,0.0894,1.3008
250,0.0111,-0.0216,0.9951,1.8078,-0.5449,0.9489
260,0.003,0.0129,1.0035,0.8844,1.4499,-1.3245
270,-0.0227,-0.0134,1.0089,1.6987,1.1273,-0.7745
280,0.0064,-0.0025,0.9993,0.7161,-0.2027,0.2616
290,0.0388,-0.0152,1.035,0.3753,3.0857,-1.8479
300,-0.0016,0.0162,1.0109,0.1634,-0.7591,0.5932
310,0.003,-0.0181,0.9988,-0.4822,-0.1157,-1.6294
320,-0.0241,0.0288,1.0062,-1.0231,-2.2729,-0.8519
330,0.0171,-0.0078,0.9882,0.9824,-1.3792,-0.7438
340,0.0314,-0.0011,1.0011,1.3725,2.7641,1.4353
350,-0.0175,0.0027,0.9801,0.4398,-0.2992,-0.9131
360,0.0017,0.0398,1.0225,0.6821,0.9367,0.3032
370,0.0138,-0.0127,0.9807,0.3663,-1.7795,-3.2111
380,0.0036,0.0055,1.0039,-1.3973,1.6771,-0.8427
390,0.0099,-0.0115,1.0186,1.9761,0.0953,0.4386
400,0.017,-0.0183,0.9892,-1.276,0.2893,-0.6512
410,-0.0357,-0.0054,1.0081,0.2992,0.6435,1.0235
420,0.0435,0.0165,1.0133,1.4803,2.7856,0.4352
430,0.0286,0.0086,1.023,-1.9324,1.2127,1.9308
440,0.0046,-0.0016,1.0047,0.0429,0.9203,-0.3702
450,0.0207,0.0069,1.0057,-0.5371,0.595,2.8732
460,-0.011,0.0264,1.0124,-1.9365,0.5209,1.115
470,-0.0164,0.0191,0.9864,-0.4671,-1.2958,-0.5705
480,-0.0032,0.059,0.9731,1.5986,0.7358,-1.3053
490,0.0016,-0.0097,1.0263,-0.6157,1.18,0.5104
500,-0.0015,0.0089,0.9929,-0.2904,1.173,1.2583
510,0.0061,0.0224,0.9929,0.9374,1.1095,-0.5816
520,-0.0022,-0.0237,1.002,-0.361,0.1611,-0.6231
530,-0.0021,-0.0229,0.991,0.8725,-0.1085,0.5091
540,0.0189,-0.0231,1.0177,0.1867,-1.5875,0.8565
550,0.0066,0.0102,1.02,-0.3748,1.4302,-0.3137
560,-0.0316,-0.0073,0.999,-0.81,0.5427,0.5195
570,0.0149,0.0268,1.0277,-0.8733,-0.1845,2.2542
580,0.007,-0.0018,1.0088,1.0216,0.1313,3.0362
590,0.0317,-0.0375,1.0052,2.0329,0.2449,-0.1604
600,-0.0097,-0.0007,1.0135,-0.8305,-1.0805,1.6793
610,-0.006,-0.0031,0.9956,-0.953,-0.1769,0.6754
620,0.0536,-0.0063,1.0104,0.5548,-0.8045,-0.1363
630,0.0046,-0.024,1.0229,-0.5242,0.7771,0.3354
640,0.039,-0.0002,1.0074,0.9892,0.5714,-2.2809
650,0.0166,-0.0018,1.0136,0.0372,0.905,-0.9661
660,0.0128,0.0013,0.9943,-0.0397,1.1787,-1.6032
