Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0117,-0.0068,0.9896,-1.1463,-0.9295,0.1397
10,-0.0086,0.0141,1.0002,0.5065,2.1597,0.1591
20,0.0129,0.0209,0.9815,-2.2223,2.2311,1.1653
30,-0.0048,0.0353,1.0048,-1.6869,-1.5476,0.9344
40,0.0385,0.0093,1.001,-1.5108,-0.5107,0.5446
50,0.0101,0.0005,1.0041,0.8355,0.9864,0.8092
60,-0.0076,0.0187,1.0049,0.441,-2.7543,-0.8404
70,-0.0309,0.0061,1.0054,1.5245,0.7328,0.9037
80,-0.0056,-0.0451,1.0229,-0.7113,1.0649,0.0914
90,-0.0324,0.028,1.0238,-0.4243,1.1618,-0.4293
100,0.0184,0.01,1.0084,-1.7386,0.823,-0.1946
110,0.0182,0.0317,1.0122,0.4016,2.1741,-1.4899
120,0.0294,-0.0059,1.0042,-0.955,-1.1778,-2.4199
130,0.0103,-0.0167,1.0351,-0.1546,-0.2346,-0.9231
140,0.0309,-0.0192,1.0296,-0.4229,-1.2002,0.1946
150,0.0203,0.008,0.9787,0.0384,0.5833,0.5761
160,0.0318,-0.0115,0.9807,0.9535,1.1947,1.2583
170,0.0078,0.0256,0.9941,-0.6209,0.5932,3.7144
180,-0.0362,-0.0192,1.0192,-2.0875,-0.5435,0.2745
190,-0.0226,-0.0208,0.9932,-0.9557,1.5868,0.0539
200,0.0038,-0.0005,1.019,1.5173,0.5081,-0.8574
210,0.0278,-0.0181,1.0059,2.2417,1.7832,0.2965
220,0.0057,-0.0017,1.0192,0.3519,0.6681,-1.1884
230,-0.0035,0.039,0.9952,1.3247,0.0289,-1.1802
240,0.0209,-0.0028,0.9926,0.2634,-0.5081,-0.1796
250,0.0138,-0.0134,1.0129,0.6247,-0.8335,1.2244
260,0.0195,0.0054,1.0089,-2.641,-0.1852,0.7718
270,0.0199,-0.0485,1.0035,0.214,-0.7639,0.884
280,0.0052,-0.0051,0.9943,0.9621,1.6543,0.1744
290,-0.0044,0.0283,0.9919,-1.2476,-0.9861,-0.7119
300,0.0266,0.0006,0.9897,-0.7219,-0.6909,1.0008
310,-0.004,-0.0365,1.0075,0.1295,1.5305,-1.4869
320,0.0114,0.0339,1.0177,-0.2028,-1.1659,-1.3094
330,-0.0101,0.0166,0.9975,1.512,0.6347,0.4054
340,-0.0094,-0.0216,1.0026,0.0106,-0.7002,2.3896
350,0.0196,0.001,1.0024,0.2016,-0.8568,-0.1305
360,0.0272,0.0103,1.0012,-1.7731,1.0697,0.3158
370,-0.0142,0.0173,1.0072,2.0836,-1.7727,-2.6776
380,-0.0106,-0.0002,0.9881,1.2977,-0.946,2.0147
390,0.0097,0.0125,0.9881,-0.6211,0.7337,-0.5755
400,0.0001,0.0471,0.992,-0.2586,-0.4183,2.6292
410,0.0036,-0.0087,1.0285,1.3884,0.1966,0.9965
420,0.0209,-0.0597,1.0058,-0.3006,0.9253,0.0793
430,0.0234,-0.0062,0.9971,-0.6574,-0.3275,-1.0111
440,-0.0122,-0.0063,1.0169,0.0601,-0.674,1.3645
450,0.0089,-0.0031,0.9997,-1.9261,-1.894,-0.7137
460,0.0062,-0.0016,1.0055,-0.5533,-0.1434,1.1725
470,0.0063,-0.0005,0.9953,0.4385,-0.1551,2.4446
480,0.0037,0.0203,1.0049,-0.9428,-0.3257,0.8586
490,0.0165,0.0179,0.9806,-0.337,1.2681,-1.7321
500,0.0176,-0.0203,1.0212,2.1479,-1.4212,-0.795
510,0.0248,-0.0397,0.9851,0.1364,0.7445,-2.1512
520,0.0222,-0.0338,1.0154,-1.1113,0.7804,-0.7989
530,0.0337,0.0183,1.006,0.4286,-1.175,0.5822
540,0.0305,0.0188,1.0061,-0.1902,1.0708,1.3012
550,-0.0131,-0.0205,0.9703,-0.822,2.0584,0.761
560,-0.0136,-0.0188,1.0187,0.6661,-2.0463,0.3606
570,0.0128,0.0256,0.9891,-0.2746,-0.1947,-0.3817
580,0.0023,0.004,0.9926,-0.4647,-1.621,0.6063
590,0.0122,0.001,0.9914,0.6181,-0.4229,-3.925
600,-0.0296,-0.0127,0.9897,0.3176,-0.669,0.065
610,0.0064,0.0308,0.9983,1.0167,-0.269,-0.3539
620,-0.0086,0.0093,0.9996,-0.4533,0.0195,1.264
630,0.0171,-0.0333,0.9883,1.3272,-0.2913,0.5173
640,-0.0227,0.0231,1.008,-0.7109,4.0281,-2.2138
650,0.0148,-0.0081,0.9846,0.6787,-0.9827,1.4473
660,-0.0008,-0.0086,1.0044,-0.7658,-1.8532,-1.152
670,0.0015,0.0254,0.9682,2.5106,-0.0871,-0.7871
680,-0.011,0.0147,0.9894,-0.344,0.1639,-2.4166
690,-0.0151,0.01,1.0033,0.5367,0.1826,-1.6831
700,-0.0343,0.0046,0.9962,1.7245,-2.2131,-0.7949
710,0.0044,-0.0087,0.9965,0.0029,-0.5817,-0.2646
