Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0357,-0.004,1.0112,1.669,0.639,-2.7726
10,0.0327,0.0145,1.0043,-1.5183,-1.1599,-0.265
20,-0.0,-0.004,1.0307,-0.5355,0.8571,-2.1897
30,0.0088,0.0015,0.9833,-0.9053,1.3003,0.5042
40,-0.0066,-0.0238,1.006,-1.3006,-0.4952,-1.1358
50,-0.0111,-0.0446,0.9859,-1.2736,-1.4528,1.263
60,0.0186,0.0119,1.004,-1.1376,-0.4686,2.4647
70,-0.007,-0.0144,1.0012,-1.4991,1.46,1.3033
80,0.0112,0.0068,0.989,0.9877,-0.5576,-0.3157
90,0.0137,-0.005,0.9905,0.9116,-1.3967,-2.2443
100,0.0183,0.007,0.9989,0.4551,-2.6609,-1.0182
110,0.0159,-0.029,1.0021,-0.167,-0.0206,-0.4314
120,-0.0054,0.0053,1.0011,-0.0225,-1.8966,0.2657
130,0.0208,-0.0081,0.9651,1.0227,-0.014,0.5529
140,-0.0274,-0.0019,1.0246,0.2263,0.2011,-1.011
150,0.0069,-0.0062,1.0049,0.3858,-3.2022,1.5851
160,-0.0074,-0.0006,1.0085,0.6957,-0.262,-0.1815
170,0.0144,0.0025,1.0071,0.3048,-0.3242,0.7669
180,-0.0171,-0.0001,1.0125,0.3276,2.394,0.9896
190,0.0286,0.0026,0.9796,-3.4192,1.9687,0.6665
200,-0.0184,0.0195,0.9971,-0.8707,0.8368,2.3101
210,0.0213,0.0219,0.9836,0.4,-0.7106,-0.7334
220,-0.0404,-0.0097,1.0013,1.5251,-1.2111,-0.4385
230,-0.0041,-0.0004,1.0081,-0.0555,1.4471,-1.1408
240,-0.0256,0.0253,1.0128,0.4089,-0.5096,-1.1405
250,-0.0108,-0.0079,1.0173,-1.2312,0.993,0.0949
260,-0.0302,-0.0034,0.9829,-0.5339,0.3047,1.5219
270,0.0077,-0.0196,0.9843,0.3344,-1.7367,-0.15
280,-0.0329,0.0475,0.9714,0.1251,1.679,-0.7526
290,0.0211,0.0125,1.0018,0.7672,1.2155,1.9106
300,0.0131,0.0008,1.0097,-1.0897,-1.0657,-0.3857
310,0.0233,0.0164,0.9795,0.3793,1.5522,-1.1873
320,-0.0181,0.0143,1.0007,0.0867,-0.9994,0.0611
330,-0.0167,0.0076,1.0074,0.2053,-1.2986,1.4164
340,-0.0321,-0.0248,1.0201,-0.7451,-1.9256,1.6899
350,0.0125,-0.0245,0.9834,-1.0443,-0.856,-0.7568
360,-0.0115,0.002,0.9951,-1.6916,0.0021,0.1343
370,-0.0073,0.0079,1.0175,-1.8287,0.5496,2.6255
380,-0.0237,0.0259,0.9877,-3.7553,-1.7173,-0.7924
390,0.0233,0.0048,1.0123,-1.0151,0.3891,1.7419
400,-0.0246,-0.0032,1.0026,-0.4464,0.8797,-2.0789
410,0.0094,0.0116,0.9975,0.3611,0.6956,1.1839
420,-0.0001,0.0119,1.0172,2.0693,2.1074,1.6181
430,-0.0329,-0.0125,1.0156,0.1653,-0.4528,0.134
440,-0.0101,-0.0146,1.0156,0.5933,-1.1707,-1.0122
450,-0.0303,-0.0279,0.9817,2.389,-0.0015,-0.7705
460,-0.0019,0.0058,1.0092,-0.6815,-1.255,-1.9258
470,-0.0173,0.0146,1.0221,0.6778,-0.0424,0.0506
480,-0.014,0.0001,1.0029,-1.0121,-0.748,-1.1879
490,0.013,0.0081,1.0359,1.0998,-0.1578,-3.0054
500,-0.0259,0.0095,1.0007,1.1233,-1.1143,-1.984
510,-0.0115,0.0235,0.9857,-1.7381,-0.5381,-1.6849
520,-0.0301,-0.0322,0.9893,0.9885,-1.6866,-0.0621
530,0.0083,-0.0141,0.968,0.6083,2.6142,1.555
540,-0.0221,-0.0014,1.0176,-1.7697,-0.3273,-0.8906
550,-0.0027,-0.0079,0.9913,0.4146,-1.1784,0.6517
560,-0.0277,0.0083,0.9819,-0.4681,2.9048,-2.4542
570,-0.0341,-0.0041,0.9873,-0.9941,-0.3715,1.1341
580,-0.0373,-0.0128,0.982,-0.4129,0.5085,3.7754
590,-0.0216,-0.0141,0.9957,-1.8048,-1.4868,-0.8835
600,-0.0103,-0.0216,1.014,0.8118,-1.375,-1.6875
610,0.0206,0.0169,0.9746,0.6348,1.2186,0.7968
620,-0.0421,0.0181,0.9909,1.7039,-1.2348,1.056
630,-0.0241,0.0032,0.9941,0.8318,0.6065,-0.0241
640,-0.0234,-0.0142,1.0031,1.0952,-1.0967,-0.5945
650,-0.0364,-0.0065,0.9938,4.2055,0.5682,1.9032
660,-0.0002,0.0167,0.9985,1.4988,-1.9853,1.7441
670,-0.0047,0.0212,1.0064,-0.9382,0.6451,0.7143
680,-0.0185,0.0116,0.9909,-0.1921,0.2489,-0.9753
690,0.0153,0.008,0.9917,-1.0796,2.1224,1.0734
700,-0.0245,-0.0152,0.9793,1.7352,0.683,-0.388
710,-0.0183,0.0,0.9836,0.7073,-1.8604,-1.1306
720,0.0111,-0.0026,1.0062,-1.4829,0.5061,0.8789
730,-0.0099,0.021,0.9957,0.1986,0.6712,-0.5873
740,-0.0416,-0.0144,0.9979,0.4506,2.0072,1.1258
750,-0.015,-0.0171,1.0009,0.6074,-0.2838,0.5179
760,-0.0148,-0.0108,1.0355,-1.4763,0.3006,-3.4576
770,-0.0462,0.0163,1.0111,0.3133,-2.6711,0.8275
780,-0.0269,0.0047,1.009,-1.0724,0.0461,0.8362
790,-0.0216,-0.0069,0.9985,2.3979,0.8382,2.1762
800,0.0127,-0.0226,0.9721,1.3333,-0.3073,2.7335
810,-0.0039,0.0099,0.9891,-3.5141,-0.4028,0.3872
820,-0.0206,0.0129,1.0178,0.2483,-0.7619,-1.06
830,0.0017,0.0138,1.0084,0.5439,0.4854,-0.0372
840,-0.0051,0.0104,1.0214,-0.3504,-1.1032,1.749
850,-0.0025,-0.0087,0.9965,-0.7169,1.6897,0.584
860,-0.0224,0.0072,0.9984,-0.7311,-0.4657,-1.6208
870,0.0097,-0.0063,0.987,0.8874,-0.4383,0.2238
880,-0.0072,-0.0134,0.9789,-0.5678,0.4465,1.6542
890,-0.023,-0.0006,0.9949,1.0002,1.6343,2.1116
900,0.004,0.0118,0.9904,-0.2381,-0.1131,1.818
910,-0.0239,-0.006,0.997,-1.12,0.8146,-0.4796
920,-0.0308,-0.0062,1.0102,-1.6075,-0.1289,-1.8061
930,0.0009,-0.0144,0.99,-2.4949,1.9864,2.208
940,-0.009,0.0295,0.9723,-1.618,1.4348,-0.2285
950,0.0113,0.0159,1.0157,-0.7572,0.4644,-1.0112
960,-0.0279,0.004,1.0167,-0.1211,0.4938,1.2968
970,-0.0196,0.021,0.9869,-1.2973,0.7439,-0.4171
980,-0.0154,0.0213,0.9783,-1.6755,-0.2476,0.0114
990,-0.0241,0.0211,0.9869,1.4385,2.053,1.32
1000,0.0215,0.0282,0.9958,0.29,-0.9279,-2.4443
1010,-0.0067,-0.0106,0.9979,0.3923,-0.9092,1.0877
1020,-0.0343,0.0147,0.9972,-1.067,-1.8247,-2.3824
1030,-0.0037,0.0064,1.028,-0.8753,0.5204,-0.2712
1040,0.0109,-0.0234,0.988,-0.8185,0.3077,-1.0006
1050,-0.0244,-0.0245,0.9947,-1.5319,0.4256,-2.5382
1060,-0.0209,-0.0198,0.9941,-1.6993,0.3873,-0.6036
1070,0.0018,0.0105,1.0218,0.3734,1.2309,-0.0306
1080,-0.0153,0.0268,0.998,0.8882,3.4926,0.7362
1090,-0.0122,0.0075,0.9862,0.5073,0.5445,2.259
1100,-0.0311,0.0065,0.9991,0.7631,-1.8543,0.0612
1110,0.0083,0.0143,1.0003,1.78,-0.3815,-1.5485
1120,0.0158,0.0284,1.028,0.3812,1.0912,2.1061
1130,0.017,0.0198,1.0509,0.0632,0.6078,2.0852
1140,0.0334,-0.0238,1.1306,-2.185,-0.1864,-1.5583
1150,0.0364,0.0082,1.2649,0.2188,-1.9054,0.2343
