Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0354,0.023,1.0073,2.7792,-0.8852,-1.0411
10,0.0262,0.0029,1.0151,0.0463,-0.816,-0.2186
20,-0.0146,-0.0063,0.9773,1.3416,0.4338,2.0611
30,0.0128,-0.0212,1.0019,1.8864,0.1646,0.0217
40,-0.0061,0.0128,0.9955,-0.6671,-1.3236,-1.6071
50,-0.0056,0.0004,0.9898,0.6005,-0.353,1.1331
60,-0.0006,0.0069,0.9988,-1.707,0.372,-1.9571
70,0.0137,0.0062,0.9603,0.5749,1.0173,-0.8897
80,0.0321,0.0281,1.0077,-0.1947,-2.3672,0.248
90,0.023,0.0266,1.034,-0.8453,0.131,0.8358
100,-0.0331,0.0257,1.036,0.3326,-0.905,-0.6951
110,-0.0339,-0.0156,1.0046,-0.232,-0.0476,-0.7827
120,0.0121,-0.0239,1.0199,-0.4239,-0.4552,1.5761
130,0.0213,-0.0198,1.0033,-0.6359,0.7072,0.7629
140,0.0085,0.0017,0.9932,-1.0901,-1.3142,0.7031
150,0.0053,-0.0281,0.9894,-0.4179,-0.8609,-1.6812
160,-0.0106,-0.0092,0.9915,-0.9679,-0.3896,-1.5116
170,0.0108,0.0017,1.0134,2.9208,-1.6569,-0.4453
180,0.0268,0.0269,1.0038,-0.1098,-0.8531,-0.9049
190,0.0038,-0.0157,0.9934,-0.9258,0.5136,0.3978
200,0.0371,-0.0094,1.0089,1.7055,1.658,-0.583
210,-0.0059,-0.0364,0.9758,-0.6439,1.9608,-0.8937
220,0.024,-0.0171,1.0127,0.2133,-0.9829,-0.4094
230,0.0078,0.0095,0.9976,-0.4778,-1.1242,-0.0569
240,0.0386,-0.0108,0.9857,-1.1667,-0.564,-1.8009
250,-0.0174,0.0002,0.9767,1.7899,-1.753,0.0658
260,0.0103,0.0053,0.99,1.1207,-0.8662,2.5012
270,0.0224,0.0018,1.0213,1.2964,2.3543,0.8494
280,0.0021,0.022,1.0077,1.0107,1.1656,0.5509
290,0.005,0.0002,1.0002,-0.2505,1.0607,-2.6449
300,-0.0212,-0.0067,1.0003,0.0687,1.5052,-0.1187
310,0.0211,0.0365,0.9779,0.718,0.3728,-0.8547
320,0.0189,0.0187,0.9874,-0.2115,0.8639,3.4166
330,0.0252,-0.0179,1.004,-0.9488,-1.4723,-1.0301
340,-0.0077,-0.0304,0.9828,1.3716,1.1051,-0.4985
350,0.0205,-0.0003,0.997,-0.4652,4.4061,-0.3
360,0.002,0.0049,1.0136,-0.5524,-0.9703,-0.706
370,0.0424,0.0026,1.0111,-0.1574,1.1549,-1.9846
380,0.0354,-0.0123,1.002,-0.4251,1.3604,0.9481
390,0.0075,0.0055,1.0179,-0.4796,-0.465,0.7288
400,-0.009,-0.0202,1.0203,0.8051,2.1352,-1.0475
410,0.0434,-0.0074,1.008,0.4117,-0.8972,0.209
420,0.0007,-0.003,1.0138,-3.17,-0.2399,0.0045
430,-0.0059,-0.0149,0.9715,-1.7547,-0.2213,-1.1844
440,0.0068,0.0088,1.0055,-1.0441,-0.6394,-0.4566
450,0.0498,-0.0046,1.0042,-0.8651,-0.1769,-0.8153
460,-0.0209,0.0063,0.9974,-0.8565,0.22,0.0203
470,-0.0117,0.0092,0.9894,1.1366,-2.013,1.2591
480,0.0213,0.0044,1.02,1.2785,0.0481,-0.3175
490,0.0228,-0.0163,1.0099,-0.3187,0.2564,0.2435
500,0.037,-0.0048,1.0078,1.8366,0.3644,-1.186
510,0.0335,-0.0125,1.0255,1.307,0.2821,0.0916
520,0.0048,0.0049,1.0044,1.004,0.3223,0.0449
530,0.0374,0.0011,1.0043,1.8191,1.2328,-1.7173
540,0.027,-0.0087,1.0067,0.2002,-0.5766,-0.1013
550,0.0058,0.0171,1.0,1.9041,-0.5544,2.1385
560,0.0114,0.0205,0.9791,-0.3074,-0.6725,-0.5267
570,-0.0039,-0.0164,1.0048,1.2617,0.5374,1.9117
580,0.0035,-0.0103,0.9996,0.0544,-3.628,0.9202
590,0.0001,-0.0048,1.0119,-0.6185,0.6583,0.5641
600,0.012,-0.0153,0.9946,0.5245,-2.5055,-0.0401
610,-0.0317,-0.0029,1.0143,-1.679,0.8192,0.714
620,0.0113,0.0184,1.0153,3.916,-2.414,-2.3844
630,0.0181,0.0013,0.9983,-0.4009,0.5536,0.1376
640,0.0168,0.0145,1.0125,-1.6877,-0.2377,0.8265
650,0.0455,-0.0044,1.0206,0.0875,1.0665,0.7082
660,0.0101,-0.0131,0.9962,1.8197,-0.0757,-0.0278
670,0.0112,0.0262,1.0333,0.9069,-0.4495,0.6179
680,-0.0076,0.0001,1.0318,1.7033,-0.3536,0.6603
690,0.0284,0.0295,0.9907,0.3591,0.5048,-0.4035
700,0.0514,-0.0119,1.0093,1.6345,-0.3474,-0.4998
710,0.0174,-0.0137,0.9588,1.0206,-0.5503,-0.9474
720,0.0158,-0.0075,1.0072,0.5553,-1.2574,-0.4091
730,0.0179,-0.0348,1.0063,0.2019,0.6588,-0.436
740,0.0417,-0.0015,1.0008,1.2237,-2.2366,0.6284
750,0.052,0.0033,1.009,-0.301,0.4162,0.0059
760,0.0255,-0.018,0.9857,-1.2417,-0.0131,1.4588
770,-0.0087,-0.0001,0.9772,3.2274,0.1545,-2.2808
780,0.0234,-0.0232,1.0029,1.7682,-0.602,0.3846
790,-0.0048,0.0174,1.0029,0.7716,-0.047,3.2713
800,0.0273,0.0085,0.9918,0.5577,0.3493,0.3855
810,0.0343,-0.0091,1.0315,-1.0991,1.5521,-0.654
820,0.0448,-0.0075,0.9915,-0.5743,0.2938,-2.0396
830,0.0316,0.0148,1.0308,2.4333,-0.999,-0.9956
840,0.0248,-0.0208,1.0109,-0.9149,-0.4539,2.0978
850,-0.0226,-0.0001,1.0357,-0.7117,2.4982,2.7403
