Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0179,-0.012,1.0051,-0.3589,-0.6369,-0.1572
10,0.0071,0.0074,1.0212,-0.5843,0.54,1.534
20,0.0285,0.0101,0.985,-0.024,-1.719,-0.5055
30,0.0228,0.0351,0.9864,0.2879,-1.4612,0.171
40,0.0222,-0.0089,1.013,-0.8276,-1.2486,0.1684
50,0.0172,0.0253,0.9753,2.6365,1.8785,-0.8004
60,-0.0151,-0.0051,0.9873,-1.2744,-0.6217,-0.9906
70,-0.0346,0.0165,1.0041,-0.5535,-0.4492,0.3311
80,0.0159,0.024,0.9972,0.3629,-0.0573,-1.0539
90,0.0301,0.0035,1.0038,0.5322,1.3816,0.4834
100,-0.0033,-0.0138,0.9716,2.1675,1.4852,1.301
110,0.006,0.0086,0.9988,-1.5808,-1.4278,-2.8367
120,0.0163,0.0149,1.0064,1.4393,-1.5358,-0.6843
130,-0.0024,-0.0224,1.0057,-0.2056,-1.3327,-1.7547
140,-0.0425,0.0289,1.0236,1.2899,-1.4498,1.2774
150,0.0258,0.0087,1.0188,0.4468,1.153,-0.5984
160,0.0106,-0.0102,0.971,-0.8234,-0.5871,-0.7287
170,0.0246,0.032,1.0004,0.9794,-0.8571,-0.4298
180,-0.024,-0.0229,1.0228,-0.5152,-1.0597,-0.8731
190,-0.0226,0.0226,0.9997,-1.8474,-1.0829,-0.4488
200,-0.0033,-0.0451,0.9809,-1.4376,1.5381,0.366
210,-0.0157,0.012,1.0263,1.8833,0.062,1.1977
220,-0.0095,0.0334,1.0077,0.3804,-0.296,2.1172
230,0.0088,-0.0133,1.0113,-0.5386,1.7406,-0.4209
240,0.0146,0.0331,1.0336,-2.8604,-0.4286,0.8772
250,-0.0089,-0.0257,1.0093,-0.1895,-0.7468,1.586
260,0.0016,-0.032,1.0018,1.1899,-0.5415,2.1831
270,0.0078,0.0202,1.007,0.1667,0.1966,-0.4674
280,0.0398,0.0238,1.0047,-1.3471,-1.3126,-1.8378
290,0.0015,0.007,0.9847,-1.314,-2.6641,-2.4172
300,-0.0131,-0.0106,1.017,0.1458,0.0071,-0.2003
310,0.005,0.0206,1.0036,-1.0384,0.716,-0.8321
320,0.0269,0.0106,0.9851,0.8982,1.4085,0.3945
330,-0.0201,-0.001,1.0096,-2.7177,0.9337,-0.4262
340,-0.0026,0.0015,0.9889,-0.597,1.4101,0.3924
350,-0.0044,0.0218,1.001,-0.6788,-2.3796,1.546
360,-0.0204,-0.013,0.9998,-0.4156,-1.0999,0.1647
370,-0.0121,0.0016,1.0255,-0.2522,-0.4937,0.0179
380,-0.006,0.0272,0.9814,1.2571,1.5016,0.2153
390,0.008,0.0089,1.0157,0.7287,0.7968,-0.7336
400,0.0008,-0.0063,0.9873,0.0615,-1.7206,0.4016
410,0.0096,-0.0089,0.9894,2.3204,0.2613,-0.6136
420,-0.0351,-0.0107,1.0158,0.2922,-1.6316,-0.8548
430,-0.0067,-0.0359,1.02,-2.8705,0.1627,0.3408
440,-0.0011,0.0369,0.9975,0.8283,-0.3216,-0.0637
450,-0.0103,0.0098,1.0296,0.2296,1.2258,0.3853
460,0.0155,-0.007,0.9956,-0.1976,-0.1148,-0.9303
470,0.0157,0.005,1.0042,0.8976,-0.5309,0.9292
480,-0.0045,0.0212,0.9803,-0.6211,-1.9397,-0.5859
490,-0.0071,-0.0068,1.0208,-0.9218,1.1734,0.116
500,-0.0213,0.0046,0.9967,1.8031,0.3861,0.0222
510,0.0256,-0.0353,1.0103,-0.736,-0.9068,-2.8339
520,0.0086,-0.0152,1.016,1.2326,-1.2869,-0.8183
530,-0.0237,0.0138,1.0198,-0.3684,2.7995,1.7452
