Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0158,0.0122,0.9772,0.6435,-0.7757,1.1039
10,-0.034,0.0212,0.9657,1.8672,0.3739,1.5266
20,0.0002,0.0223,1.0231,0.9765,0.1307,-1.0345
30,0.0004,-0.0243,0.9709,-0.8121,-2.0358,1.1302
40,0.0015,0.0123,0.9906,1.2176,-0.0017,1.2791
50,0.0192,0.0198,1.0109,0.211,0.4094,-0.9388
60,-0.0121,-0.0058,1.0124,0.261,0.3603,1.0921
70,0.0188,0.0038,0.9841,-1.4261,1.5375,-0.8185
80,0.0316,0.0394,1.0086,0.7593,1.6801,1.2766
90,-0.0153,0.0468,0.9998,1.0073,-0.5832,0.4258
100,0.0008,-0.0038,1.0233,1.4703,-0.1923,-1.7268
110,0.0147,-0.0043,0.9951,-0.952,1.9306,-0.4337
120,0.0105,0.0043,1.0034,0.9422,1.3882,1.1579
130,0.0128,-0.0053,1.0032,-0.1116,-3.4338,1.2287
140,-0.0212,0.0605,0.9929,-0.7887,0.5282,-0.3457
150,0.0179,-0.0072,0.986,0.1566,0.5848,2.1827
160,-0.013,0.0313,1.0095,-2.2789,-1.0048,-1.8657
170,-0.0244,-0.0438,1.0087,-1.3645,-0.8165,-0.0866
180,0.0068,0.0003,0.9963,0.3507,-0.8634,-0.2874
190,0.01,-0.023,0.9921,-0.701,2.2892,-0.481
200,-0.0226,-0.0321,0.9873,2.169,2.4846,-1.0276
210,-0.0044,-0.0005,1.0193,2.2645,1.0704,-0.0472
220,0.0095,-0.0337,0.9985,0.8087,1.2534,0.8311
230,-0.0198,0.0147,1.0009,1.7514,-0.2845,1.1668
240,-0.0135,-0.0101,0.996,0.678,0.0777,-0.2441
250,0.0062,-0.0007,0.9803,-0.9475,-0.4615,-2.0975
260,0.029,0.004,0.9961,0.8978,-2.0174,-2.3205
270,0.0281,0.0078,1.0064,0.5983,0.4392,0.7768
280,0.0164,-0.0101,1.0086,1.8158,-0.267,1.4244
290,0.0407,-0.0229,0.994,-1.4217,1.1292,0.8081
300,-0.0091,0.0043,1.0032,0.5744,0.21,0.5609
310,-0.013,0.0115,0.984,-1.5015,-0.2568,-0.589
320,-0.0117,0.016,1.032,-0.5924,0.266,-0.7244
330,0.0269,-0.0046,1.0064,0.273,1.3401,1.1731
340,0.0359,-0.0059,1.0173,0.7531,-1.2712,-1.3866
350,-0.0104,-0.0201,0.9791,1.1679,-0.1162,1.1694
360,-0.0036,-0.0038,0.9927,-0.3735,0.3026,0.2633
370,0.0136,0.0072,1.0222,-0.2422,1.3169,0.512
380,-0.0152,0.0205,1.0269,-0.955,-0.9945,0.1546
390,0.0345,-0.022,0.9877,0.7188,-0.2786,-0.2907
400,0.0046,-0.0207,0.9789,0.6683,0.1861,-1.0685
410,0.0194,-0.0199,1.0038,1.5976,0.1844,1.5452
420,0.0247,0.0223,1.0132,-0.4912,1.0023,0.0646
430,0.0005,-0.0015,0.9983,-1.6732,1.4686,-1.255
440,-0.0058,-0.0022,0.9979,-1.1243,1.7826,0.8964
450,0.0166,0.0269,1.0124,-0.5625,-0.6703,1.1038
460,0.0051,0.0095,0.9952,1.0509,-0.6907,-2.2914
470,-0.0035,0.0436,0.9885,1.17,-0.4973,0.9452
480,0.0212,-0.0084,1.0093,-1.2264,0.3466,1.0957
490,-0.0404,0.0024,1.0105,0.1385,0.7706,-1.3529
500,0.0228,-0.006,0.9985,-1.1072,-0.5895,-1.2187
510,0.0123,-0.0007,0.994,0.0288,-0.9919,1.7903
520,0.0455,-0.025,0.9928,0.1308,-0.0175,-1.3177
530,0.001,-0.0008,0.9821,-1.0451,0.5542,0.513
540,0.0194,0.0278,0.9969,1.1846,2.0498,-0.547
550,0.0162,0.0118,0.9901,2.5772,0.2404,-0.7853
560,0.0157,0.0224,1.0256,-2.4859,1.1941,0.0138
570,0.0242,0.0036,0.9884,0.6378,-0.1887,0.3458
580,0.0114,0.0028,1.0264,-0.5393,-1.9518,-0.3626
590,0.0021,-0.0198,1.004,-0.0021,-0.1776,-0.2257
600,0.0195,-0.0027,1.0217,-1.0033,1.2396,-2.0725
610,0.0359,0.0276,1.0142,1.6214,-0.7213,0.2607
620,0.0148,0.0019,1.0009,0.3998,0.7256,-1.1849
630,0.0392,-0.0071,1.0156,1.4344,0.2761,-0.3914
640,0.0409,0.0031,1.022,-2.2787,1.0009,0.9221
650,0.0031,-0.0055,1.0153,-0.8549,-1.3453,0.3946
660,-0.0149,0.001,1.0323,0.5579,-0.8321,0.2669
670,0.0325,0.0113,0.9941,-0.5653,1.9392,-0.8465
680,0.0091,0.0039,1.0172,1.6628,-1.8072,0.3757
690,0.0329,0.0007,0.9736,0.6596,0.125,-0.6758
700,0.0196,0.0133,1.0146,-2.3064,0.1381,-0.7949
710,0.0036,0.0241,1.0297,2.1892,-0.0153,-2.3314
720,0.0128,-0.0179,0.9914,-0.1629,-0.528,2.6004
730,0.0255,-0.0121,0.9704,1.2499,-1.2667,0.7025
740,0.0107,0.0006,1.0012,-1.3632,-1.4427,-1.4337
750,0.0092,0.0105,1.0294,-0.1531,0.7186,0.9944
760,0.0316,-0.0106,1.0071,0.225,0.8545,0.5819
770,0.0258,-0.016,1.0091,2.0421,-1.1742,1.4048
780,0.0488,0.0019,0.9773,-1.6066,0.2546,1.3926
790,0.0395,-0.0014,0.9828,2.538,-1.2718,2.4531
