Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0126,-0.0047,1.0099,1.4752,-1.8247,-0.4875
10,0.0274,0.0186,1.0214,-1.8771,-0.3069,-1.9491
20,0.0371,0.0067,0.9994,-0.098,0.7132,0.5024
30,0.0162,-0.0168,0.9809,-0.0129,1.1899,0.0226
40,0.0123,-0.0084,1.0094,-0.2592,0.9887,0.4477
50,0.0084,-0.0073,0.9986,-0.253,-0.5536,0.6214
60,0.0143,-0.0314,0.9838,1.8359,-0.0084,2.1122
70,-0.0184,0.0346,1.0151,-1.209,0.3648,-1.7373
80,0.0186,-0.0054,0.993,-0.0268,1.9129,-1.4566
90,0.019,-0.0011,1.0129,-2.1807,-1.3225,1.2417
100,0.0163,-0.0039,1.0001,-2.251,-2.191,1.1873
110,0.0159,-0.001,1.0184,0.974,-0.1565,-1.3241
120,0.0157,-0.0061,0.9786,2.6775,-0.4076,-0.2526
130,0.0141,-0.0135,1.0466,-1.1125,0.3495,0.0981
140,0.0123,-0.0037,0.9879,-1.1179,0.9603,-0.5301
150,0.0066,0.0114,1.034,-0.5612,0.448,-1.3807
160,0.0199,-0.0333,0.9953,3.4756,-0.1058,-0.0527
170,0.0086,0.0038,0.9974,1.5262,0.9991,-0.6837
180,0.0347,0.0225,1.0236,0.3197,0.9169,1.3703
190,0.0352,0.008,1.0102,0.5723,0.0198,1.1876
200,0.0046,-0.0005,1.0044,1.314,-0.7655,-0.329
210,0.0049,-0.0181,1.0393,0.2243,-1.3788,0.812
220,0.0016,-0.0054,1.0066,0.6871,0.6739,-1.5328
230,0.002,0.0199,0.9836,0.7353,0.9454,-0.8109
240,0.0028,0.0018,1.0142,-0.3545,-2.4064,-2.3662
250,0.041,0.0135,0.9729,1.2117,-0.1387,-2.0805
260,0.0234,0.0154,1.0037,-0.1999,0.8583,-0.4143
270,0.0098,-0.0279,0.9941,1.6807,-0.9707,-1.0184
280,-0.0021,0.0078,0.9905,-1.1976,-1.9225,-0.4369
290,0.0458,0.0125,0.9919,1.6962,-0.6306,1.2926
300,0.0076,0.0135,1.003,3.0295,-0.1118,-1.0348
310,0.0194,-0.0284,1.0042,-1.8123,-0.3399,0.7312
320,0.0132,0.0004,0.9916,1.5986,0.244,-0.8616
330,0.0074,0.0129,0.9847,-0.8657,0.6105,-0.6612
340,-0.0042,0.0022,1.0222,-0.043,-0.5998,1.3927
350,0.012,0.0072,0.9888,1.2004,1.1099,-1.3084
360,0.0663,-0.0074,1.0104,0.4817,-0.6705,0.4554
370,0.0444,0.0338,1.0211,1.2304,2.1244,-1.9294
380,0.0149,0.0011,1.0233,-2.0708,-1.8123,0.5364
390,0.0123,0.0205,1.0,-0.9961,0.1951,-0.9408
400,-0.0199,-0.0071,1.0133,-0.7768,-0.3961,1.1668
410,0.0158,0.0037,1.0019,-0.9394,1.7098,2.0242
420,0.0088,-0.0146,1.0029,1.0354,2.9695,-0.688
430,0.0294,0.0343,1.0126,-0.736,-0.2953,0.2915
440,-0.0014,-0.0351,1.0064,0.932,0.7997,-1.8008
450,0.0332,-0.008,1.0124,-0.5244,1.953,0.9057
460,0.0282,-0.0101,1.0264,2.2242,0.1583,0.0463
470,0.0103,0.0037,1.0044,-1.5909,1.3207,-0.7963
480,0.0058,0.0154,0.9889,-0.372,-0.1032,-0.0982
490,0.0163,0.0209,1.0016,-0.0903,-1.4126,2.3262
500,0.0139,0.0314,0.9869,-0.5157,-1.0359,-1.2163
510,0.0193,-0.0378,1.0078,1.5763,-0.4721,-1.6661
520,0.0089,-0.0268,0.9984,0.5574,1.1784,0.7736
530,-0.0002,-0.0059,1.0004,-0.2694,-0.8239,-0.3057
540,-0.0002,-0.0369,0.9945,-0.5753,-1.9673,-1.657
550,-0.0081,0.0123,0.9806,-0.5187,1.2893,-0.8567
560,-0.0083,-0.0255,0.9995,-1.3687,-1.2998,-0.9293
