Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0236,0.0157,1.0212,1.2242,-0.2049,-0.776
10,0.0185,-0.0047,1.009,0.9293,-1.0979,1.4695
20,-0.0103,0.0194,0.9915,0.5987,-0.5917,-2.1412
30,-0.0072,-0.0119,1.001,-0.3259,0.1649,-1.6355
40,0.0048,-0.003,0.9917,-0.0772,-0.8498,-0.3097
50,0.0096,-0.0064,0.9983,-2.8486,2.8931,0.7179
60,0.0426,0.0088,0.9772,0.6845,-1.1451,0.8732
70,0.0239,0.0274,1.0123,1.069,0.0001,-0.7696
80,0.0074,-0.0197,0.9857,0.2058,-1.1036,0.5318
90,0.0056,-0.028,1.0157,-1.0448,-0.4797,-1.1463
100,-0.0041,-0.0072,0.9841,-0.4824,-1.7026,-0.27
110,0.0006,-0.0306,0.9843,-0.6193,-0.6607,0.5359
120,0.0125,-0.0003,1.0154,-0.8674,-1.0932,1.4927
130,0.0047,0.0254,1.0002,2.4441,0.7986,0.482
140,-0.0254,0.0125,1.0011,-1.2187,0.73,1.5909
150,-0.0324,-0.0031,0.9873,-0.7558,2.2322,0.4089
160,-0.0183,-0.0218,1.0143,-0.1423,0.5388,-1.2662
170,0.0217,0.0125,1.0222,0.9389,-1.5446,0.9105
180,-0.0186,0.0249,0.9959,1.8101,1.5149,0.922
190,-0.0274,0.0171,0.9962,0.5696,0.7589,0.9454
200,-0.0063,0.0085,0.9758,-0.2157,0.9388,-3.1172
210,0.0184,-0.0037,1.0115,-0.4517,1.707,1.6462
220,0.0135,-0.0092,0.9994,-0.6049,-0.3022,-0.5512
230,0.0109,-0.0154,1.0094,0.4313,-0.2764,0.1498
240,-0.0069,0.0238,1.0154,0.4671,2.2992,-3.0142
250,-0.015,-0.0069,0.9936,0.0151,-0.0818,-2.611
260,-0.003,-0.0066,0.9951,-2.2768,-0.105,0.9814
270,-0.0366,-0.025,0.9943,0.6977,0.318,0.1726
280,-0.0115,-0.0112,1.0069,0.9699,3.4189,0.3759
290,0.0009,-0.0002,0.9684,-1.7298,-1.4671,0.0819
300,-0.0253,-0.0104,0.9924,-0.7289,1.1238,1.2767
310,0.0171,-0.0008,0.9797,0.3265,-1.0224,1.716
320,0.0184,0.0073,0.9954,-0.7802,-1.0085,1.3053
330,0.0157,-0.0023,1.0082,-0.2086,2.706,0.954
340,-0.0055,-0.0228,1.0059,-0.7932,-0.6545,-1.432
350,-0.0034,-0.0103,0.9954,0.2905,0.9103,-0.0039
360,-0.0057,-0.0149,0.9718,0.1078,-1.6334,-0.8757
370,-0.0321,0.032,1.0088,-2.8707,0.575,0.0218
380,0.0045,-0.038,1.027,-0.1133,-0.7195,0.5322
390,-0.0504,0.0091,0.9828,-2.5258,-0.2828,-1.3118
400,0.0126,-0.0097,1.0056,0.6928,0.0722,-0.539
410,-0.0051,-0.0079,0.9883,-1.1112,-0.9117,-0.8596
420,-0.0294,-0.0267,0.9957,0.9281,-0.6403,1.1714
430,-0.0097,-0.0223,0.9803,0.8183,0.6774,-2.8282
440,0.0215,-0.0219,1.024,-1.1235,-1.3913,-0.8253
450,-0.0173,-0.0181,0.9951,-0.4648,-0.6405,0.7752
460,0.0107,0.0258,1.0175,0.0309,-2.3878,0.2908
470,-0.0068,0.0057,1.0043,0.4503,0.0698,0.0799
480,-0.0102,-0.0077,0.9999,0.8593,1.1203,-1.4367
490,-0.0211,-0.0071,1.0046,0.4821,-2.6617,-0.1208
500,-0.0042,0.0102,0.9948,0.2354,-2.7628,0.8353
510,-0.0111,-0.0124,0.9878,0.9956,-2.1576,-0.0029
520,0.0026,-0.004,0.9913,-0.0853,-0.9719,-1.4746
530,-0.0,-0.0075,0.98,-0.8282,-0.1116,-1.2513
540,-0.0152,-0.0105,0.9869,0.6657,0.4377,-0.9218
550,0.0056,0.012,1.0106,0.5996,0.497,1.4362
560,0.0049,-0.0009,0.9935,-0.7302,0.737,-0.0724
570,0.0014,-0.0076,0.9942,0.4254,-2.3869,1.8453
580,-0.0009,0.0109,1.0031,-2.217,-1.9755,-0.8144
590,-0.0131,0.0203,0.9939,-0.0926,0.5931,0.6485
600,-0.0439,0.0102,0.9831,-0.9141,-1.6328,2.1615
610,0.0085,0.0183,1.0149,0.3631,-1.1043,0.3903
620,-0.0151,0.0124,0.9775,0.0697,0.2436,-0.2107
630,-0.0368,0.0024,1.0015,0.2353,-0.5755,-0.0444
640,-0.0218,-0.0067,0.9947,-0.1882,0.3705,0.1626
650,-0.0042,-0.0059,1.0176,1.0639,-1.3733,-0.3269
660,-0.0313,-0.0094,1.001,1.3738,-0.6965,-1.5437
670,-0.031,0.0022,0.9947,-0.713,2.1124,1.0008
680,-0.007,0.0518,1.0003,-0.6976,-2.2209,-1.0606
690,-0.0261,0.0,1.0052,-1.5259,-0.0127,-0.2929
700,0.0134,0.0127,0.9906,1.409,-2.0905,0.3839
710,-0.0145,-0.0118,0.9991,1.7426,-0.4087,0.4392
720,-0.0086,-0.0118,0.9992,-0.9627,3.1044,1.1795
730,-0.0238,-0.0332,0.9858,-1.137,-0.6069,0.0969
740,-0.0075,0.0383,0.9604,0.941,-2.2265,-0.8674
750,-0.0226,0.0087,0.9757,0.2655,0.895,1.6929
760,-0.044,0.0063,0.9881,0.5857,-0.7911,-3.13
770,-0.0235,0.0536,0.9792,0.3226,0.7184,0.1587
780,0.0012,0.0052,0.9999,-0.2311,0.2789,-1.7621
790,-0.0037,-0.0029,0.9904,-0.264,1.6897,-1.4596
800,-0.0413,-0.0033,1.0086,0.1487,-0.1289,1.2869
810,-0.0101,0.0068,0.9753,-3.4467,0.1503,-0.2021
820,-0.0386,-0.0019,0.9901,-0.8926,0.0107,-1.023
830,-0.0173,-0.0152,0.9941,-0.5918,-1.1523,0.0292
840,-0.0258,0.0039,0.9952,0.7,-0.7423,0.659
850,-0.0197,-0.0013,0.9862,0.5311,-1.6833,0.0723
860,-0.0092,-0.0159,0.9884,1.6654,-1.487,1.1207
870,-0.0121,-0.0189,0.9872,-0.8413,1.2733,-2.6239
880,-0.0167,0.0279,1.0061,0.8079,-1.5284,1.1085
890,-0.0143,0.0017,1.006,-0.9158,-0.4109,-1.1396
900,-0.0325,-0.0127,1.0137,-1.7047,-0.1935,0.6132
910,0.0063,-0.0172,1.0056,0.2149,1.0916,1.1418
920,-0.0136,0.0053,0.9837,-0.9224,-1.0316,-2.0765
930,-0.006,0.0106,0.9974,0.9804,-0.4478,-0.3767
940,0.0137,-0.0228,1.0172,0.9233,-0.9018,-2.1565
950,0.0402,0.005,0.9646,-0.4848,-1.5269,-1.3149
960,0.0118,-0.022,0.9885,-1.215,1.4105,-0.6928
970,-0.0066,0.0077,0.9934,-0.5406,2.0388,1.9562
980,-0.0091,-0.0542,0.9937,-0.9138,1.7629,1.8439
990,-0.0173,-0.0335,0.9999,-0.8267,0.8009,-3.711
1000,-0.0148,-0.0382,0.9975,1.6147,-0.3821,-2.6512
1010,-0.0063,0.0,1.0013,0.1334,-1.8103,-1.8649
1020,-0.0005,-0.0373,0.9772,1.2458,2.3853,0.6295
1030,-0.0097,0.0098,1.0109,-0.4473,2.8461,-0.7226
1040,-0.0253,0.0019,0.9942,1.2604,0.8639,-0.4789
1050,-0.0111,0.0013,0.972,-1.4874,-2.4016,1.3861
1060,0.0096,-0.0019,1.0101,-0.6285,-2.6454,1.4564
1070,-0.0197,-0.0335,1.0004,0.3154,-1.1936,2.0183
1080,-0.0122,0.0082,0.9939,-1.5003,-0.0432,0.0618
1090,-0.0249,-0.002,0.9976,1.6736,1.5812,-0.0047
1100,-0.0206,0.0084,0.9917,-1.2892,0.883,-1.6759
1110,-0.0126,0.0069,0.9834,0.3115,-0.7006,-0.153
1120,0.0048,-0.0266,0.996,0.5771,1.8151,0.415
1130,0.0127,0.0281,1.0006,-0.1311,0.4629,-0.357
