Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0165,0.0154,0.9901,2.6685,-0.8269,0.1998
10,0.0066,-0.0149,0.9856,0.8102,0.7249,-1.2245
20,-0.0076,0.0147,0.9829,-0.2804,0.001,-1.5329
30,0.0086,0.0035,0.9798,0.8783,0.3046,0.1391
40,-0.0082,-0.0199,0.9989,1.0879,0.6184,-1.0295
50,0.0004,-0.012,0.9818,0.6581,0.69,1.105
60,-0.0043,-0.0251,1.0087,-0.828,-0.693,0.9823
70,-0.017,0.0083,1.0039,-0.6187,-0.6079,-1.1186
80,-0.0275,0.0118,1.0039,0.8319,-1.1887,-0.6468
90,0.0038,0.0069,0.9909,-0.0787,-0.099,0.1969
100,-0.0311,0.0018,0.9864,-0.6511,0.5186,0.2475
110,0.005,-0.0033,0.9652,-0.3938,-1.4048,-0.6557
120,-0.0047,0.0447,1.0231,-1.302,-0.5556,0.2859
130,-0.0131,-0.0116,0.9862,-2.4633,-1.5625,0.5328
140,-0.0147,-0.0094,0.9952,0.6199,-0.5229,1.6893
150,-0.0214,0.0227,1.0016,-0.6452,0.7884,-0.4388
160,-0.0105,-0.035,0.9748,0.0686,-0.5191,-0.8277
170,0.0026,-0.0074,0.9852,0.1069,-1.7679,0.026
180,-0.008,0.0078,0.9891,0.0978,-0.5799,0.0749
190,0.0079,0.0006,1.0022,1.6152,-0.9851,2.1679
200,-0.0416,-0.0531,0.9937,-1.9755,0.9231,-1.4241
210,-0.0068,0.0161,1.0097,1.3832,-0.2976,-0.8845
220,-0.0452,-0.0147,0.9911,1.5196,-1.2964,2.28
230,-0.0081,0.0059,0.9908,0.0981,-0.3473,0.1934
240,-0.0018,0.016,1.0126,1.6948,-2.5245,-0.2384
250,-0.0063,0.0182,0.9947,-1.3777,-3.3846,0.2586
260,-0.0605,-0.0039,0.9945,-1.0508,-0.2215,-0.8619
270,-0.0333,0.0182,0.9841,0.066,-0.9151,0.8964
280,-0.0152,0.0164,0.9932,-0.3385,-0.7774,0.2224
290,-0.0334,0.0123,0.9877,0.8314,0.0335,1.078
300,-0.0047,-0.0169,0.9847,-0.582,0.4387,1.2292
310,-0.0214,-0.0408,0.9856,-1.8747,-1.5775,-0.9272
320,-0.002,0.011,1.0022,-0.2048,0.8499,-1.5673
330,-0.0235,0.0066,1.005,-0.1513,0.0041,0.8721
340,-0.0241,-0.0027,0.9908,1.1343,-0.9797,1.7499
350,-0.009,0.0133,0.9936,-0.0404,-0.2182,-0.6312
360,-0.0207,0.0083,1.0058,-0.4848,-0.1273,-1.1151
370,0.0067,0.0477,0.9437,-0.2545,-1.6548,0.4128
380,-0.0197,-0.0026,1.0082,-1.4147,-0.3504,2.1632
390,-0.0201,0.004,0.9772,-0.7907,-0.5175,-1.2423
400,-0.0189,-0.0121,0.976,-2.5271,1.7754,1.0842
410,-0.0277,-0.0284,0.9778,0.5861,0.3774,0.7045
