Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0099,-0.0047,0.9818,0.5684,1.6182,1.1936
10,-0.0451,0.0039,0.9746,0.9595,0.9957,-2.8814
20,-0.0,-0.0081,0.998,-0.9275,0.6244,2.1692
30,-0.027,-0.0157,1.0208,1.2452,-0.9398,-0.0235
40,-0.0167,-0.0042,0.9991,-1.7986,-0.2784,0.2909
50,-0.0348,-0.0044,0.9889,1.6692,-1.516,2.0544
60,0.0073,0.0139,1.0005,-1.0025,0.0752,0.6457
70,-0.0397,-0.0167,1.0092,-2.2186,0.4055,1.1495
80,0.0019,0.0102,0.9559,2.6755,-2.4483,-1.4189
90,-0.0083,0.007,1.017,1.4359,0.954,1.9075
100,0.0049,-0.0156,1.0151,1.0249,-0.982,-0.3451
110,-0.0429,0.0199,0.9796,-1.9511,-1.7564,0.434
120,-0.0429,-0.0043,0.9898,-0.7159,0.5817,-0.3716
130,-0.0334,0.0026,0.9921,0.3663,-1.2656,0.4977
140,0.0029,-0.0192,0.9957,2.1818,-2.8644,0.2176
150,-0.0325,0.0055,0.9986,-2.1758,-1.2245,-1.4339
160,-0.0239,-0.0014,1.0041,0.3716,1.4214,-1.869
170,-0.0196,0.0036,1.022,1.9359,-0.4332,0.655
180,-0.0094,-0.0241,0.9848,-0.3832,0.5943,-1.5684
190,-0.0217,0.0035,0.98,1.8252,-1.0388,0.3029
200,-0.0083,-0.0002,1.0009,0.5781,0.6905,-0.7137
210,-0.0158,0.028,0.9854,0.8731,-0.5748,0.8683
220,-0.0096,-0.0111,0.9722,-0.8454,0.8312,-0.9434
230,-0.0341,0.037,0.9691,1.4075,0.1923,0.4254
240,-0.0355,0.0313,0.9871,-0.6012,-0.7557,0.9209
250,-0.0153,-0.0081,1.003,-0.5172,2.0064,-0.3316
260,-0.0016,-0.0041,0.9735,0.1172,1.6072,-0.8657
270,-0.0619,-0.0048,1.0155,-0.1128,1.0176,1.4208
280,-0.0001,-0.0136,0.9799,3.0832,-0.3608,0.7047
290,-0.0095,-0.0192,1.007,0.1571,-0.978,-0.601
300,-0.0344,0.0127,0.9994,-1.7437,-1.1694,-1.8637
310,-0.0351,-0.0086,0.9569,1.5779,-1.9999,-0.0336
320,-0.018,0.0014,0.9644,0.7543,1.7747,-0.9728
330,-0.008,-0.0177,0.9932,-0.0934,-0.8008,0.5073
340,-0.0216,-0.0021,0.976,2.8774,-0.8019,0.7688
350,-0.0265,-0.0006,0.9952,-0.6847,-1.6615,2.8484
360,-0.0374,-0.0247,1.0221,0.1769,-1.7218,0.6076
370,-0.0259,-0.0248,0.9978,-0.9242,0.3841,-0.3859
380,0.0055,0.0175,1.0239,-0.9108,0.4737,0.2594
390,-0.0163,-0.0195,0.9811,2.4214,0.4446,0.5579
400,-0.019,-0.0404,0.9996,1.8713,-1.5937,0.8594
410,0.0018,-0.0,0.9702,-0.1636,-0.5492,0.6797
420,-0.0035,0.017,1.0274,-0.672,-0.1701,-0.2781
430,-0.0095,0.0047,1.0028,-0.5157,1.033,-0.0995
440,-0.0382,0.0125,0.9698,-0.3074,-0.1859,-0.5606
450,-0.0148,-0.0301,0.9645,0.6753,-1.3316,0.0641
460,-0.0108,0.0408,0.991,-0.0501,-1.6588,-0.1111
470,-0.0398,0.0079,0.9496,2.5454,2.1998,-1.8904
480,-0.0036,-0.0098,0.9603,-0.1321,0.3027,-0.3147
490,-0.0148,0.0064,0.9929,3.4429,0.0469,-4.6167
500,0.001,-0.0076,0.9992,0.8982,-1.5562,-0.008
510,0.0067,-0.0073,0.989,-2.3052,1.1116,-0.563
520,-0.0042,0.0088,1.0209,1.8923,1.6424,1.0967
