Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0084,-0.0106,0.9962,1.5166,0.1001,1.1587
10,-0.041,0.0019,1.0157,0.0356,0.8318,0.1795
20,-0.033,0.006,1.0079,0.0918,-0.8749,-1.0268
30,0.0046,-0.0055,1.011,1.5909,-0.5458,2.0081
40,-0.0069,0.0302,1.005,0.6867,0.3657,-0.0306
50,0.0198,-0.0296,1.0009,-0.2053,1.5625,-0.7067
60,0.0179,0.0042,0.996,1.8998,-2.0,1.1754
70,-0.0085,-0.0173,0.9849,0.0462,0.3874,-0.2637
80,-0.0018,0.0156,0.9946,-0.3698,-0.1469,0.5878
90,0.0177,0.0205,0.9835,0.5158,-1.1741,-0.8212
100,0.0156,-0.0445,0.9871,2.0709,0.8509,-0.1403
110,0.0166,0.0139,0.996,0.2727,0.2333,0.9842
120,-0.0268,-0.0226,0.976,-1.0247,0.7936,0.0376
130,0.0181,-0.0003,0.9799,0.1263,1.4734,0.0678
140,-0.0256,-0.0072,0.9962,-0.9396,-0.648,-0.0815
150,0.0211,-0.0044,1.0313,1.1273,2.2787,-0.6391
160,0.0202,0.0044,0.9726,-0.5951,-0.64,0.7581
170,0.0267,-0.0081,0.9998,-1.3319,0.0786,0.4366
180,0.0016,-0.0006,1.0097,0.8398,0.2718,0.4038
190,-0.0136,0.0052,1.0292,0.6785,0.8592,-0.6562
200,0.0185,0.0101,1.01,0.1838,-0.0652,-0.9691
210,0.0078,-0.0278,1.0125,-0.515,1.5979,-1.7424
220,0.0416,0.0042,0.9855,-0.6023,0.0258,0.0065
230,-0.0085,0.0184,1.003,-0.2071,-3.6022,1.8038
240,0.0049,-0.0184,1.0392,-0.3583,3.8865,-0.9203
250,0.0183,0.0037,0.9972,-1.7,-0.9986,-0.2842
260,0.0129,0.022,1.0364,-1.0962,1.1285,1.3928
270,0.0113,0.0064,1.0271,-0.5155,1.2764,-0.2965
280,0.039,-0.0116,0.9908,-0.1274,-0.7266,-1.2964
290,0.0213,0.0258,1.009,0.1919,-1.0704,1.5935
300,-0.0037,-0.0013,1.0156,0.6963,-0.5745,-0.0471
310,-0.0028,-0.0031,1.0103,0.4762,-0.251,-0.7795
320,0.0206,-0.0133,1.0037,1.1872,-2.3948,0.6545
330,0.0104,0.0208,0.9922,-0.6555,-0.0526,1.0933
340,0.0266,0.0335,1.0192,1.58,0.7219,-2.1602
350,0.0121,0.0261,1.0259,0.0547,2.5357,-0.0277
360,0.0461,-0.0168,1.0103,0.8938,-1.924,-1.2765
370,0.007,0.0048,0.9821,-0.2197,-1.2591,-0.8807
380,-0.0149,0.0207,1.0476,0.613,-0.8188,2.626
390,-0.0209,0.0336,1.001,-1.4759,-0.949,1.601
400,-0.0123,-0.0003,0.9899,-1.2086,-0.569,0.7471
410,0.0097,-0.003,1.0051,0.9621,-2.1087,0.0081
420,0.0286,0.0143,1.0329,2.1999,0.6604,0.6043
430,-0.046,0.0233,0.9838,-2.5069,1.2614,-1.3806
440,0.0212,-0.0021,0.9989,2.0909,0.5455,-2.1112
450,0.0043,0.0133,0.9916,-0.7904,0.0547,-0.1333
460,0.0231,-0.0044,0.9994,0.5648,0.3408,1.8344
470,0.0167,0.0341,1.0144,-1.007,0.5822,-0.336
480,0.0388,0.0066,0.9842,-1.4387,1.2925,0.8919
490,0.008,0.0084,0.9965,1.2519,-0.6271,-1.1498
500,0.0292,-0.0367,1.0191,1.0942,1.0742,1.8716
510,-0.0077,0.049,0.997,-2.7119,0.3376,-0.277
520,0.0215,0.0169,1.0051,-1.2434,1.6977,0.7721
530,0.0559,0.0073,0.9867,-0.0238,-1.967,1.338
540,0.0094,0.0071,1.0047,-0.6647,0.8877,-1.4647
550,0.013,-0.0406,0.9803,0.1155,1.192,1.4303
560,-0.015,0.022,1.0187,0.6237,-0.3845,1.7719
570,0.0003,0.0164,1.0147,1.4167,1.2512,1.2034
580,0.0359,0.0421,0.9842,-1.7198,-1.5026,-0.6803
590,0.0614,0.0292,1.0095,-1.256,0.1446,0.0001
600,0.0345,-0.0038,1.0156,1.2331,-0.0257,-0.5797
610,0.0304,0.0054,1.0245,-3.143,0.6245,0.6105
620,0.0446,0.02,1.0027,-0.3129,0.3408,0.7617
630,0.0232,-0.0074,1.0147,0.9252,2.2328,-0.671
640,0.0256,-0.0202,1.0215,0.1532,0.6784,-1.3339
650,0.0168,-0.0222,0.9952,0.2471,-0.1237,1.216
660,0.0054,-0.0225,1.0097,-0.2982,-1.6542,-0.3164
670,-0.0036,0.049,1.0306,1.6442,1.6849,-2.7963
680,0.0373,-0.002,1.0146,0.9948,0.2713,0.8464
690,0.0218,0.0137,0.9959,2.9807,1.3901,-1.6112
700,0.0256,-0.008,1.0167,-1.4112,1.253,0.9307
710,0.0202,-0.0184,1.0318,-1.133,0.4581,-1.4808
720,-0.0048,0.0048,1.0172,0.4396,0.6826,0.1122
730,0.0251,0.001,1.0332,-0.5106,-1.4821,-1.0496
740,0.0158,0.0267,0.9957,-0.0367,0.4539,-0.4482
750,-0.0076,-0.02,1.0205,-0.5326,-3.4928,0.1701
760,-0.0082,0.0174,0.9862,0.5942,-0.9683,1.4464
770,0.0368,-0.0004,0.988,-0.7027,1.3173,1.1807
780,0.0085,0.0095,0.9964,-1.0593,-0.1902,-1.9392
790,0.0051,0.0056,0.9937,2.3261,1.1851,0.5052
800,0.0017,0.0132,1.0162,0.1295,0.4149,0.7463
810,0.0227,0.0108,1.0221,-1.8632,-2.4919,-2.4916
820,0.0052,-0.056,1.0158,0.2444,-0.9369,0.4237
830,0.0069,-0.0151,0.9824,1.0134,0.833,-0.646
840,0.0093,0.0222,1.0135,0.0134,-1.4052,-1.3028
850,-0.0078,-0.0171,1.016,-0.2377,0.3702,0.4851
860,-0.0054,-0.0256,0.9923,-0.8639,0.155,-1.3647
870,-0.0094,-0.0068,0.9904,0.0459,1.5403,0.5923
880,0.0051,0.0088,1.019,2.1934,-0.7886,0.9159
890,0.0039,0.0154,0.999,-1.1361,0.675,1.1445
900,-0.0103,0.0021,1.008,-0.1626,-2.0124,-0.5187
910,0.0405,-0.0021,1.0059,-1.9357,-0.1127,-0.9664
920,0.0189,-0.0093,1.0211,0.159,-1.3996,0.0675
930,0.0229,0.0147,1.0045,2.1166,1.1937,-0.2433
940,0.0167,0.0113,0.9877,-0.2328,1.0604,-0.7453
950,0.0127,-0.0005,0.9771,1.8431,0.4866,-0.82
960,-0.0027,0.0154,1.0039,-0.632,0.074,2.8481
970,0.0104,-0.0178,1.0194,-1.2695,-0.3121,0.6786
980,0.0284,0.0051,1.0183,-1.0844,0.7524,1.7957
990,-0.0095,-0.0307,1.0175,0.1874,-0.1151,0.5818
1000,0.0407,-0.009,0.9987,-0.3511,-0.48,-0.8702
