Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0065,0.0247,0.9821,0.1293,1.3338,-0.3583
10,-0.0019,-0.0287,0.9838,-0.5348,-0.6595,1.2908
20,0.0143,0.015,1.007,0.8157,0.9625,0.6763
30,0.0248,-0.0168,1.0243,1.4311,-0.5507,-0.6174
40,-0.0084,-0.0068,1.0198,-0.3451,1.1613,-1.2631
50,-0.0031,-0.0155,1.0113,0.7677,1.4261,-2.1104
60,0.0163,0.0028,1.0214,0.2982,-0.2264,-0.4851
70,0.012,0.0057,1.0071,0.8037,1.118,0.3965
80,-0.011,0.021,1.0138,-0.7046,-2.0446,-1.6252
90,0.0171,-0.0073,1.0378,-0.1055,-0.7403,1.4992
100,0.0031,-0.0162,1.0196,0.6385,1.1345,-0.0292
110,-0.0121,-0.0167,1.0097,-0.0643,0.0933,0.1738
120,0.0076,-0.018,0.9966,2.203,-3.6782,0.3264
130,-0.0113,-0.0147,0.9941,0.9743,-1.2244,-0.1124
140,-0.0145,-0.0026,0.9926,-1.4177,1.7588,-0.2852
150,0.0203,0.0278,1.0129,0.555,0.4698,-1.9171
160,0.0342,0.0137,0.9677,-0.1592,0.8647,-0.2304
170,0.0111,-0.0185,1.0066,-0.1672,-0.7557,3.311
180,0.0254,0.0007,1.0072,0.1766,0.2214,-1.9507
190,0.0116,0.0015,0.9915,0.1157,1.1068,0.4599
200,0.0153,0.0117,1.0283,-0.4474,2.0018,-1.4503
210,0.007,-0.0158,1.0075,-0.3351,1.811,1.3773
220,0.0064,-0.0281,1.0029,1.5784,3.3559,1.0883
230,-0.0081,-0.0204,0.9954,0.3269,0.1934,-1.1083
240,-0.0013,-0.0037,0.9862,-1.6049,-0.2619,0.2014
250,0.0086,0.0153,1.0163,0.6707,0.3974,0.5504
260,0.0276,0.0196,1.0006,0.3546,1.4184,1.6365
270,0.0333,-0.0302,1.0239,0.041,-0.2638,-0.5137
280,-0.0041,0.0078,1.0195,-1.7463,1.0027,0.7042
290,0.0375,-0.0343,0.9935,-0.1394,-0.9,-1.0828
300,0.0113,-0.012,0.9927,2.6118,-2.7043,0.2381
310,0.019,0.0075,1.0059,-2.3705,-0.7807,0.1552
320,0.0069,0.0136,1.0058,-2.0822,-1.0312,-1.9828
330,-0.0281,0.0075,1.028,-0.7035,-0.257,0.0684
340,0.0092,-0.019,0.9979,0.6423,-1.274,-0.938
