Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0059,-0.0117,1.0075,-0.0593,-0.9597,1.0857
10,-0.0225,-0.0138,0.9601,1.4673,0.2824,-1.3045
20,-0.0235,0.0018,0.9735,-1.8776,-0.6327,-1.2166
30,-0.0185,0.0009,0.9905,1.2328,-1.8288,-0.1822
40,-0.0409,0.0266,0.9789,-2.1719,-0.3946,0.0119
50,-0.0471,-0.0328,0.9921,-1.2382,-1.3548,-2.4195
60,-0.0174,0.0212,0.9928,-1.3687,-0.4847,0.2592
70,-0.02,0.0071,0.9809,-0.9994,0.5326,0.0383
80,0.0109,-0.0052,0.9961,1.4609,0.4221,-0.9623
90,0.0026,0.0068,0.994,0.285,0.9391,-1.1563
100,-0.0063,-0.017,1.0135,0.5735,-0.7761,0.3384
110,0.0174,0.0242,0.9807,2.0627,0.0568,0.7003
120,-0.045,-0.0057,0.9749,-1.6248,-1.8726,-1.5649
130,-0.0326,-0.0021,0.9708,-1.1789,0.9121,-2.8617
140,-0.0117,0.0229,0.9903,-0.2508,-2.3499,-1.4537
150,-0.0513,-0.0131,0.9794,-0.4887,-0.0673,-0.8837
160,-0.0165,0.0048,0.988,-0.6785,0.9726,0.5588
170,-0.0341,0.0,0.9916,-0.562,-0.9525,-2.5577
180,0.0008,-0.0087,1.0223,0.2251,0.7599,0.5083
190,-0.0497,-0.0015,1.0098,-1.0711,-0.7158,-1.228
200,-0.0518,-0.025,0.9775,-2.0185,-0.1574,0.8987
210,-0.0129,-0.0158,1.0074,-0.2381,2.1375,0.1299
220,0.0162,-0.0273,1.0118,-0.5791,0.2669,0.1653
230,-0.0276,0.0006,0.9737,1.5719,0.4233,-0.4055
240,-0.0188,0.0008,0.9702,1.329,-2.8419,1.2354
250,-0.0151,-0.0103,1.0225,0.7486,-1.5344,3.0133
260,-0.0122,0.0208,1.0209,0.6041,0.2884,-1.0285
270,-0.0446,-0.001,0.9886,1.709,1.3028,-0.3617
280,-0.0121,-0.0233,1.0161,-2.0319,-1.3289,-1.7699
290,0.0213,0.0062,1.0053,1.7052,3.3112,1.9145
300,0.0016,0.02,0.9791,0.2353,2.7161,0.355
310,-0.0147,-0.0023,0.9776,0.2576,0.3896,1.2466
320,-0.0224,0.0256,0.9885,0.4305,0.9249,0.8989
330,-0.0183,0.0093,0.9993,-0.7551,-0.8586,-0.3385
340,-0.0198,-0.0249,1.0333,0.3861,0.0953,0.7407
350,-0.002,-0.0001,1.0152,2.2068,0.5328,0.8968
