Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0217,-0.0126,0.9744,1.387,0.339,-0.3011
10,-0.0073,-0.0273,0.9861,-1.3611,-0.0464,-2.5212
20,-0.0335,0.0025,0.9709,2.3623,0.4715,-1.6481
30,-0.0206,0.0125,1.0069,2.3516,-1.3731,-0.0754
40,-0.019,-0.0111,1.0023,-0.1381,0.2345,-2.1449
50,-0.0038,-0.0025,0.9831,-0.3628,-0.8441,0.8693
60,-0.0271,-0.0073,0.9859,1.4989,-1.6954,-0.3586
70,-0.0171,0.0211,1.0052,1.8679,0.348,-1.225
80,0.0431,-0.0085,0.9914,-1.3838,-0.7238,2.2823
90,0.0143,0.0197,1.0127,-0.0694,-0.8726,-1.2054
100,0.0198,0.0162,0.9898,1.8755,0.8073,-0.2866
110,-0.0337,0.0008,0.9793,0.2759,-1.415,-0.1964
120,-0.0177,-0.0102,0.9932,-0.832,1.9471,-0.5382
130,0.0078,-0.0008,1.0131,2.1151,-0.4995,-0.4414
140,-0.0045,0.0022,1.0261,0.527,0.9379,0.4271
150,-0.0378,-0.0235,1.0204,-0.3909,-1.4123,0.4942
160,-0.0005,-0.0123,0.9986,1.8513,0.2594,0.8986
170,0.0025,0.0058,0.9731,0.8036,1.8444,1.6923
180,0.0075,0.0023,1.011,0.1038,-0.4389,-0.4477
190,-0.0041,0.0195,0.9928,-1.1552,-1.1225,-0.034
200,-0.0135,-0.0104,0.9783,1.6802,2.4716,0.606
210,0.0246,0.0041,0.9864,1.3551,0.9013,-1.1161
220,-0.0132,0.0168,0.9615,2.1711,0.3359,-1.1045
230,-0.0225,-0.0053,0.9873,0.6717,1.9712,-1.0849
240,-0.0102,0.0227,0.9856,-2.2458,0.6621,0.6997
250,-0.0237,-0.0129,0.9747,0.3801,-0.8069,-0.4088
260,-0.0197,-0.009,0.9668,-0.6599,-1.4894,-0.3057
270,-0.0143,0.0187,1.0119,-0.1173,-0.9339,0.3891
280,-0.0275,0.0091,0.9549,-0.2538,-0.375,-0.7793
290,-0.0387,-0.0414,1.0151,1.1135,-0.9219,0.6269
300,-0.0004,0.0094,0.9968,0.3389,0.226,0.2821
310,-0.0146,0.0147,0.9694,-1.0254,0.8513,0.4715
320,-0.0438,0.0111,0.9943,0.1516,0.9135,1.4435
330,0.0162,0.0099,0.9906,-0.3651,1.0336,0.1694
340,-0.0217,-0.0083,1.0045,-0.3596,0.5695,-1.5433
350,-0.0123,0.0171,0.9857,1.4378,-0.1252,2.0491
360,-0.0426,0.0169,0.9801,0.4914,-0.4545,-2.5089
370,-0.0304,0.0176,0.9652,1.9522,0.3841,-1.1595
380,0.0113,-0.0048,0.9858,-1.2328,2.6213,0.0513
390,-0.0038,0.0036,0.9981,-1.8913,-0.6223,-1.5359
400,-0.029,-0.0243,1.0028,-2.3347,0.5324,0.9916
410,0.0041,-0.0108,0.9631,0.0147,0.3152,-1.8537
420,-0.0406,0.0052,1.0166,-2.8419,0.6418,0.9572
430,-0.01,0.0074,0.9727,-1.9887,1.1324,0.4536
440,-0.0477,-0.0036,0.9743,1.5224,1.1702,1.9596
450,-0.0059,-0.0087,0.9825,0.2142,-0.4589,-0.5358
460,0.0092,0.0062,0.989,-0.8637,1.8402,0.5029
470,0.0033,0.0021,1.0011,0.376,-0.0692,-1.7733
480,-0.0028,-0.0183,0.9841,-1.0835,-0.9792,-0.3657
490,-0.0305,0.0218,0.9785,-1.0725,0.7657,0.6014
500,-0.024,0.0008,0.9806,-0.2254,0.9656,-0.8355
510,-0.0434,-0.0073,0.963,0.1304,-0.7722,0.3773
520,-0.0335,-0.0111,0.979,-1.5081,-0.0005,-0.124
530,-0.0223,0.0203,0.9944,-0.2894,-0.1271,-0.0015
540,-0.034,-0.0038,0.9815,-1.3922,-0.1355,1.4891
550,-0.0514,0.0045,0.9948,1.4552,-1.1711,-0.5918
560,-0.0136,-0.0151,1.0016,-0.3899,-0.605,-0.75
570,0.0238,-0.0333,0.9891,-0.6653,-0.8322,1.4316
580,-0.0282,-0.013,1.0067,0.5117,-0.5255,0.0969
590,-0.0342,0.0004,0.9744,0.0629,0.6003,3.3243
600,-0.0195,-0.0002,0.9774,-0.865,-1.1145,-0.5206
610,0.0019,0.0361,0.9864,0.1436,0.2339,1.1624
620,0.0326,0.0029,0.9868,1.7951,0.9116,-0.7133
630,-0.0082,0.0065,1.0258,-1.1537,-0.8612,-1.7442
640,-0.0025,0.0124,0.966,-0.6743,1.4919,-0.362
