Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0086,0.0049,0.9963,0.1029,-0.0213,-0.0172
10,-0.0206,0.0069,0.9903,-0.8039,-0.9011,0.1436
20,-0.0084,0.0144,0.9889,0.2409,0.1956,-1.0203
30,-0.0143,-0.0187,0.9952,-0.5228,-2.4945,2.9776
40,-0.0359,0.0211,0.9924,0.8124,-0.7737,0.4936
50,-0.0137,-0.0153,0.9806,-0.8868,-0.4292,1.2806
60,-0.0345,-0.0137,1.0014,-1.399,0.9444,-0.75
70,-0.0396,-0.0056,0.997,-0.6464,-0.8114,2.2811
80,-0.034,0.022,0.9934,-0.8653,-0.4384,1.1001
90,-0.0094,-0.0289,0.9777,0.1338,1.9779,0.2749
100,0.0034,-0.0183,0.9903,-1.0638,0.2462,2.4549
110,-0.0085,0.0281,1.0213,0.544,0.9712,1.0862
120,-0.0286,0.0081,0.9838,-0.7733,2.4825,0.0506
130,-0.021,-0.0049,1.0069,-1.9451,0.8313,-0.801
140,0.0272,0.0137,0.9951,1.0248,0.6421,0.4799
150,-0.0076,-0.0212,1.0049,-1.0598,0.1128,1.9157
160,-0.0227,-0.0261,0.9885,-0.3651,0.8718,-1.0611
170,-0.0439,-0.0206,0.9889,1.4067,-1.7614,0.656
180,-0.0019,-0.0381,1.0117,-1.2025,0.5446,-2.6247
190,-0.0227,0.0127,0.9935,1.5192,1.664,1.335
200,-0.003,0.0163,0.9959,0.1843,0.9787,0.6016
210,0.0165,-0.0091,0.9922,0.2922,0.242,-0.7718
220,-0.0096,-0.0175,0.9941,-1.2002,0.2445,-0.6092
230,-0.0136,-0.0153,0.9795,-1.0399,1.1407,0.1277
240,-0.0364,-0.0422,0.9893,-0.7898,-1.2597,0.0591
250,-0.008,-0.0161,0.9777,-0.5632,-0.327,-0.3
260,-0.0297,0.0304,0.9817,0.0699,-0.0982,-0.8668
270,-0.0101,-0.0104,1.0063,-1.0344,0.4181,0.1045
280,-0.0364,-0.0152,0.9917,1.4169,-0.3186,-0.817
290,-0.0246,0.0042,0.9684,-1.5627,0.2371,1.6191
300,-0.0063,-0.0048,0.97,1.3355,0.8399,-2.0213
310,-0.0109,-0.015,0.9667,0.2617,1.4727,0.2363
320,-0.0176,-0.0157,1.0138,-0.0064,-0.1483,-1.5289
330,-0.019,-0.0023,1.0214,-1.6741,0.6896,-0.7154
340,-0.0373,-0.0017,0.9969,0.2304,0.0173,0.2913
350,-0.0124,-0.0367,0.9952,2.2897,1.1086,-1.1055
360,-0.0029,0.0372,1.0031,0.0945,0.2411,1.7526
370,-0.0316,0.0009,0.9778,1.597,-0.2383,-0.3667
380,-0.0099,0.0232,0.9766,-0.0024,0.1962,-1.3342
390,-0.0192,0.0077,0.9874,1.1991,0.7536,-2.515
400,-0.0305,0.0059,1.0064,-0.4963,1.1924,0.0059
410,-0.021,-0.0307,0.9927,1.603,0.8593,-0.223
420,-0.0178,-0.0183,0.994,-1.8214,-0.0088,-0.6518
430,0.0084,0.0026,0.9684,-1.1118,-0.5134,-1.4033
440,-0.0436,-0.0122,0.9958,1.8656,-0.128,-0.651
450,-0.0065,0.0094,0.9874,1.7174,-1.4497,1.3408
460,-0.0039,-0.0032,0.9819,-1.0566,-0.8135,1.211
470,0.0083,0.002,1.0008,1.858,-0.2811,1.0868
480,-0.0267,0.0535,0.9925,-1.0934,-0.2734,-0.596
490,-0.0294,0.007,0.9932,2.359,1.509,-0.5883
500,-0.0483,-0.006,0.9868,-1.2622,0.0061,-0.3999
510,-0.0209,-0.0179,0.9986,0.155,1.1368,1.129
520,-0.0265,0.0248,0.9793,-1.4223,0.8051,0.7495
530,-0.0019,0.0117,1.0025,-0.6481,-0.367,-0.2989
540,-0.0061,-0.0033,0.9879,0.4252,1.8076,1.2928
550,-0.0144,0.0064,1.0031,-0.4639,1.599,-0.6435
560,-0.0262,0.0063,0.9662,1.4588,-0.8602,0.5333
570,-0.0326,-0.0287,0.9851,-0.8825,0.4338,-0.4649
580,0.0061,-0.0233,1.0139,0.2761,0.7589,1.0711
590,-0.0376,0.0099,1.0212,1.7801,-0.5121,-1.5772
600,-0.0144,-0.02,0.995,-1.3995,1.0099,-1.49
610,0.0288,0.0004,1.0084,-0.3825,0.5003,-1.7937
620,-0.0127,0.017,0.989,1.4919,-0.2964,-2.0204
630,0.006,0.0051,1.0102,1.665,2.1836,-1.4137
640,-0.0181,0.0087,0.9611,-0.6957,1.7627,0.8324
650,0.0049,0.0244,0.9787,-0.303,0.1779,-1.5831
660,-0.0195,0.0016,0.9809,-0.9456,0.2121,1.2358
670,-0.0236,0.0187,1.0126,0.0375,1.1235,0.4693
680,-0.0222,0.0039,0.9923,0.5639,-0.6189,0.9558
690,-0.0225,0.0225,0.9967,-1.3097,-0.1972,0.8025
700,0.0552,-0.0012,1.0171,0.1893,0.0083,1.2981
710,-0.0072,-0.0207,0.9751,0.4864,-0.7188,0.155
720,-0.0275,0.0125,1.0269,-1.8526,-0.0533,0.5373
730,-0.0144,-0.0333,0.9894,0.7711,0.1818,-0.4129
740,0.0061,0.0098,1.0043,0.4453,0.2165,0.4245
750,0.0195,0.0126,0.9771,-0.9431,0.3032,1.1324
760,-0.0468,0.0071,1.0202,-0.3526,-0.6702,0.1204
770,-0.0307,-0.0292,0.9788,-1.5784,-0.9796,-0.2041
780,-0.0451,-0.0102,0.9969,2.3863,0.4934,-0.255
790,-0.0245,0.032,0.9828,3.1989,-1.4942,0.3845
800,-0.0162,0.0042,1.0156,0.7075,-0.3077,0.6403
810,0.0008,0.0077,1.0137,-0.8071,-1.8063,0.6315
820,-0.0311,-0.0177,0.9909,-0.7882,-0.4202,-1.4202
830,-0.0005,0.0146,1.0002,-1.2383,0.6446,0.0552
840,-0.0005,0.0015,1.0106,0.2133,2.0441,-0.4089
850,0.0028,0.0063,1.0121,-3.1788,-0.1167,0.6524
860,-0.0553,-0.0081,0.9892,-1.2274,-2.0223,1.3494
870,-0.004,0.0069,1.0055,-1.0034,2.1741,-0.0039
880,-0.0116,-0.015,1.0187,2.269,0.9908,0.124
890,-0.0075,0.0209,1.007,1.6665,-0.612,-1.7837
900,0.0022,0.0317,1.0016,0.3244,-1.316,-0.9831
910,0.0018,-0.0093,0.9717,2.2938,-0.7064,-0.227
920,-0.0295,-0.0156,1.0196,-0.6888,0.7142,-1.0588
930,0.0204,0.0403,0.9895,1.2534,0.2387,0.0277
940,-0.0217,-0.017,0.9994,2.8723,0.3631,0.1532
950,0.0094,0.0195,0.9787,0.4033,0.0808,-0.5937
960,-0.0062,0.0047,0.9978,0.3929,-0.3082,-0.0582
970,-0.0006,-0.0088,0.9869,-0.9586,1.4748,1.6692
980,-0.0098,0.0058,0.9976,0.8105,0.927,1.4014
990,0.0048,-0.025,0.9999,-1.391,1.3065,1.3104
1000,-0.031,0.0193,0.9838,0.4665,1.5432,-0.29
1010,-0.0086,-0.0198,0.9862,-0.8367,-0.706,2.9644
1020,-0.0052,-0.0196,0.9713,-1.1069,0.1363,3.348
1030,-0.0068,0.0172,1.0169,1.0791,3.1889,1.1296
1040,-0.0205,0.0398,1.0082,-0.9256,1.8937,0.1125
1050,0.0196,-0.0045,0.9617,-1.3827,-1.7159,-1.1003
1060,-0.0268,-0.0111,0.9914,0.1715,1.5253,-0.2054
1070,-0.0157,0.002,0.9776,0.9102,-0.9471,0.672
1080,-0.0151,-0.0206,1.0055,0.9462,1.2276,-0.3388
1090,-0.0112,-0.0319,0.9946,0.7859,-0.6707,1.8889
1100,-0.0322,-0.0257,1.0017,0.9714,0.1944,-0.8128
1110,-0.0078,-0.0023,1.0243,-0.4254,1.7116,0.0201
1120,-0.0305,-0.01,1.0119,-0.7358,0.7991,-1.5329
1130,-0.0021,-0.0284,0.97,0.6917,2.0442,0.9863
1140,0.0267,0.0173,1.0065,0.7085,-1.8562,-2.023
1150,-0.0158,-0.0014,1.0183,0.9184,0.1961,0.792
1160,-0.0171,0.0099,0.9934,-0.3639,-0.7899,0.2466
1170,-0.0324,-0.0005,1.0067,-1.0613,0.141,0.8932
1180,-0.0074,0.0287,0.9759,-0.0444,-0.1759,1.2898
1190,-0.006,-0.0028,1.006,-0.0494,-0.915,2.7066
1200,-0.0014,0.0045,0.9646,0.1485,-0.2478,-0.2767
1210,0.0087,-0.0155,1.0047,-1.402,-0.5292,-0.3937
1220,0.0028,-0.0113,0.9867,0.6271,2.4393,-0.5327
1230,0.002,-0.0174,1.012,-2.1573,1.4489,-0.141
1240,-0.0041,0.0038,1.0136,-0.7635,-1.5399,0.9706
1250,0.0083,0.0419,0.9727,-0.1085,0.7491,1.4389
1260,-0.0223,-0.0187,0.9878,0.4398,-0.4715,-0.4081
1270,-0.0172,0.0098,1.0125,-1.6274,-1.4889,-0.6102
1280,-0.017,-0.0194,1.0166,-0.8997,0.0972,-1.1427
1290,0.0005,-0.0006,0.9979,0.9909,1.1516,1.0648
1300,-0.0006,-0.0104,0.9811,1.9152,1.0561,-0.6048
1310,-0.0229,-0.0066,1.0048,0.4543,-0.7973,-0.5473
1320,-0.0249,-0.0021,1.0036,0.256,1.4965,2.5167
1330,-0.0051,-0.0325,1.0139,0.1079,-1.5027,-1.6338
1340,-0.017,-0.0066,0.9861,4.1425,0.5694,2.6226
1350,0.0089,-0.0043,0.9714,-0.797,-0.3383,-0.9582
1360,-0.0526,0.0351,0.981,0.5368,1.4497,1.4676
1370,-0.0098,-0.017,0.9953,1.2254,1.3228,2.2029
1380,-0.0169,0.0274,0.9949,-0.0233,0.8226,0.7534
1390,-0.0041,0.0095,0.9722,1.912,-1.5095,-0.8402
1400,0.0028,-0.0043,0.9969,2.5786,0.1037,-1.1877
1410,-0.0023,-0.0003,0.9946,-1.7985,0.506,-0.7285
1420,-0.0262,-0.0017,1.0056,-1.718,-0.2682,0.7544
1430,0.0151,0.0235,0.9648,-0.7713,0.1734,0.4884
1440,0.0146,0.0381,1.0064,2.2559,1.0889,0.1666
1450,-0.0168,-0.0119,1.0128,1.1015,-0.3304,2.6906
1460,0.0197,-0.0528,1.0038,-2.2305,-0.6454,0.7027
1470,0.0098,0.0388,1.0713,-0.8571,-0.7914,2.8366
1480,0.0465,-0.0158,1.1882,-1.9847,0.8939,1.1024
1490,0.1119,0.0182,1.2867,-1.749,1.2315,1.5042
