Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0154,0.0118,0.9923,1.4876,-0.5751,-0.087
10,-0.0004,-0.0358,0.9925,0.9431,-1.0179,-1.8693
20,0.0092,-0.0051,1.0083,0.0879,-1.3,-1.2609
30,-0.047,0.0107,1.0092,-0.1337,1.4183,0.0747
40,-0.0117,0.0045,0.9841,-1.5419,1.7734,0.1655
50,-0.0114,-0.0223,1.0177,-0.1234,1.2975,0.406
60,0.0281,-0.0056,1.0258,-1.607,-1.1726,0.1693
70,0.0111,-0.0012,1.0161,0.3733,0.823,-2.746
80,0.0066,0.0323,1.0064,-0.4013,0.8269,-1.2195
90,-0.0149,-0.0055,0.9876,-0.3269,0.6635,-0.4436
100,0.0233,0.0198,0.9894,-0.0365,-1.441,2.4644
110,0.0189,-0.0033,0.9994,-0.7299,-0.2831,1.6957
120,-0.0383,-0.0069,1.0187,0.1436,0.3452,1.633
130,0.0162,0.0212,1.0061,1.8814,-1.9834,0.4959
140,-0.0092,-0.0238,0.99,-1.5209,0.4861,1.4596
150,-0.0043,-0.0055,1.0086,1.9554,1.4836,0.422
160,0.0253,-0.0123,0.9957,1.1291,-1.2299,1.1891
170,0.0216,0.0177,1.0082,-1.8624,0.692,0.8514
180,0.0034,0.0278,0.9799,0.1711,3.4262,-1.3774
190,0.0325,0.017,0.9881,0.9401,1.243,-0.7433
200,-0.0092,0.0329,1.0077,3.0416,2.1055,2.9057
210,0.0148,-0.0356,1.0151,0.7591,0.1334,-0.9246
220,-0.0231,-0.0055,1.0161,-1.3487,0.3255,-0.3355
230,-0.0392,0.0045,0.9876,1.9702,-0.0063,1.2037
240,-0.0136,-0.012,0.9871,0.2744,1.0787,1.0801
250,-0.0051,-0.0206,0.9965,-0.6127,0.3378,-1.3701
260,0.0144,-0.0463,1.0061,-0.6759,-3.6456,0.0076
270,-0.0074,0.0068,1.0028,-0.9622,1.3115,-0.6846
280,-0.0141,0.0394,0.9962,-2.6504,-0.1289,-1.9612
290,0.0179,0.0013,0.9706,-0.0561,0.7868,-0.928
300,0.0109,-0.0145,1.0117,0.9512,-0.3565,3.422
