Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0023,-0.0105,0.9958,-0.3209,-0.8779,-2.0259
10,0.0129,0.0101,1.0135,-3.5462,-0.0024,1.0351
20,0.0295,-0.0019,0.9844,0.4819,1.1927,2.0171
30,-0.0258,-0.0223,0.9999,-0.1201,-1.7254,0.5302
40,0.0198,0.0274,0.997,-0.6487,0.1576,-1.3307
50,0.012,0.0171,0.9927,-0.5427,1.2134,-0.9023
60,-0.0012,0.0129,1.0023,1.98,1.0409,-0.6554
70,0.015,-0.0162,0.995,1.3271,1.4738,1.0385
80,0.0254,-0.0149,1.0164,-1.3801,-0.2192,-0.5985
90,0.024,0.0066,0.9769,0.6586,0.7894,-0.9391
100,-0.0232,0.0118,1.0098,-0.3327,-0.6462,0.358
110,-0.0041,-0.0163,1.0025,0.158,1.6068,0.0194
120,0.001,0.0111,1.0025,-1.5208,0.0253,-0.2611
130,0.0006,-0.0066,0.9966,1.521,0.1222,0.2152
140,0.0026,0.02,0.988,0.1735,-0.9489,-1.1655
150,0.0103,-0.0105,1.0051,-1.2666,-1.2269,0.1428
160,0.0052,0.014,1.0013,0.206,0.919,-1.0208
170,0.0181,-0.0326,1.048,-0.252,2.4548,-0.6697
180,0.0088,0.0259,0.9958,0.2144,0.4298,-0.366
190,0.0168,-0.0182,1.0079,0.2847,0.8673,0.4734
200,0.046,-0.0001,1.0041,1.4308,-0.483,-0.2747
210,0.0053,0.0001,1.0176,-1.5095,-1.7177,2.0957
220,0.0107,0.0145,0.9886,0.0227,-0.1145,0.588
230,-0.0182,-0.0042,1.016,-2.163,0.0589,-0.1991
240,0.0344,0.0223,0.996,0.8081,-1.897,0.219
250,0.019,0.0006,1.0148,0.1022,-0.218,0.9613
260,0.0261,-0.0301,0.9851,-2.2078,0.8167,1.5118
270,-0.0128,-0.026,0.9957,-0.123,1.6023,0.1456
280,0.0084,0.0005,1.0172,0.662,-0.7733,-0.6671
290,0.0107,0.0187,1.0356,-1.4487,0.3969,1.1271
300,0.0262,0.0061,1.0192,-2.187,-1.3692,0.5975
310,-0.0128,0.0023,1.0014,-0.7977,-1.2862,-1.7433
320,0.0455,-0.0338,0.9891,2.3381,-0.2841,1.661
330,-0.0013,-0.0128,0.9704,0.3942,1.0894,-1.0637
340,-0.008,-0.0262,0.9928,-1.2389,0.5302,-0.357
350,0.0153,-0.0169,1.0147,1.3052,-0.3833,-1.0858
360,0.0079,-0.0319,0.982,-1.0707,0.5312,0.4645
370,0.001,-0.0035,1.0213,-0.6152,-2.0795,-2.4502
380,0.0033,0.0022,1.0224,0.8649,-1.8353,1.1344
390,0.0044,0.0227,1.0118,-0.4831,-0.1509,0.0822
400,0.0328,-0.0472,1.0331,1.2677,-1.5455,-1.2575
410,0.0056,-0.0095,1.0121,-2.0129,0.1159,-2.2103
420,-0.0097,-0.0034,1.0239,-0.1619,0.2888,0.5383
430,0.0153,0.03,0.9937,0.063,-0.2545,1.2784
440,0.0057,-0.0382,1.0026,0.3745,0.0582,0.7718
450,-0.0423,0.0054,0.9871,1.7687,1.9217,-2.839
460,0.0092,-0.0056,1.0018,0.3371,1.108,1.1273
470,-0.0153,0.0353,1.0146,-0.85,0.1578,0.8891
480,-0.0157,0.026,1.0115,-0.2075,2.1322,-0.4646
490,0.0442,0.0342,0.9924,1.3365,-0.2735,-2.159
500,0.0144,-0.0124,1.0065,0.646,0.429,-2.806
510,0.0017,0.0313,1.005,-2.1862,-1.781,-0.5069
520,0.0112,-0.0014,1.0179,-1.3265,0.9913,-0.2548
530,0.002,-0.0187,1.0079,0.2231,0.291,-0.2423
540,-0.0262,-0.0078,1.0012,-0.2646,0.1732,0.9292
550,0.0162,0.0063,0.9933,-1.9535,0.1644,0.2639
560,-0.003,0.0019,0.9936,-2.0395,1.2965,0.1369
570,0.0054,0.0179,1.006,0.4724,-0.0035,-0.9418
580,-0.0288,-0.0164,1.0157,-0.1523,1.4257,0.7495
590,0.0015,0.0073,1.0404,-1.55,0.711,-0.3846
600,0.0003,0.0067,0.9855,-1.3385,0.2966,0.487
610,-0.0091,0.0134,0.9957,0.3478,-0.0317,0.8795
620,-0.0038,-0.0034,0.9881,-1.9474,-0.8931,-0.2245
630,0.0218,0.0208,1.0062,-1.5394,2.2977,0.6212
640,0.0064,-0.0219,1.0047,2.1095,0.0801,-1.9099
650,0.0145,-0.0014,0.9993,1.8539,-0.1661,-0.932
660,-0.0168,0.0057,0.9953,-0.4158,1.6276,-0.68
670,-0.0028,0.0089,0.9985,-0.3501,2.0405,2.1143
680,0.0226,0.0081,1.009,0.8064,0.3896,-0.4497
690,-0.0055,0.029,1.0101,0.1241,-0.9126,2.0384
700,0.0197,-0.0106,1.0218,-0.1666,3.7042,-0.3975
710,-0.0145,-0.0037,1.0034,2.0399,0.5939,-1.5928
720,0.005,0.0128,0.972,1.0425,-1.0023,1.3606
730,-0.0485,0.0017,1.0044,-2.1251,0.5111,1.6675
740,-0.0196,0.0061,1.0117,-0.5596,0.4458,0.3483
750,-0.0081,0.0036,1.0188,1.3339,-1.0645,1.3556
760,-0.0123,0.0219,0.9868,0.4744,-0.1677,-0.2706
770,-0.0001,0.0294,1.0148,1.5837,1.5281,1.4985
780,0.0202,-0.0038,1.0202,1.9368,-0.133,-1.9652
790,-0.0109,-0.0071,1.0503,-0.1897,0.4123,1.0369
800,-0.0235,-0.0015,0.9882,-1.837,-0.5578,0.9182
810,-0.0116,0.0211,1.0039,0.4827,1.7342,0.7674
820,-0.0021,-0.0075,0.9757,-1.9853,-1.3938,-1.165
830,-0.025,-0.0253,0.997,0.5358,-0.9338,0.461
840,-0.0111,-0.0044,0.9964,0.5351,1.2508,2.4699
850,-0.0266,-0.004,1.0234,0.0806,0.6552,-0.3227
860,-0.0447,0.007,0.987,1.6508,-1.3433,0.4689
870,-0.0029,-0.009,0.9955,1.1234,-0.6003,1.3244
880,-0.0212,-0.0097,0.9625,-0.1838,0.5266,2.1111
890,-0.0122,0.0202,0.9894,-1.2591,0.8152,-0.1642
900,0.0065,-0.0267,1.0186,-1.4532,-2.3277,0.4864
910,-0.0132,-0.0059,0.98,-1.07,0.2901,-2.8093
920,-0.0306,0.0134,0.9886,-1.9063,-1.9761,0.2476
930,-0.0396,0.0244,0.9789,0.5203,-0.0363,1.1899
940,-0.0136,-0.0281,0.9753,1.0203,-0.3632,1.7542
950,-0.0012,0.0018,0.9822,-0.8363,0.0919,0.1387
960,-0.0034,-0.0226,0.9743,0.5464,-1.285,-0.5172
970,0.0035,0.011,1.0251,-0.5528,0.6938,-0.0409
980,-0.0017,-0.0373,1.0001,0.3588,1.311,-0.5435
990,0.0221,-0.0085,1.0104,2.2098,-0.0043,-1.6674
1000,0.0108,-0.0075,0.9812,-0.9811,2.5371,0.2673
1010,0.0154,0.0212,0.9816,-0.5291,-0.66,1.0481
1020,0.008,0.0023,0.9813,0.3064,-1.5884,-1.7864
1030,0.0054,0.0291,0.9834,1.5682,-0.0591,2.1616
1040,0.0087,-0.002,0.9863,0.3987,0.1473,0.749
1050,0.0153,0.0044,1.0007,0.3962,0.38,-1.0194
1060,-0.0067,0.0316,0.9826,-2.0592,-0.2916,1.5594
1070,-0.0309,0.0153,1.0143,-0.1655,-2.2551,-0.0497
1080,-0.0164,0.0231,0.991,0.9461,-1.9169,0.4839
1090,-0.0245,0.0169,0.991,0.197,1.5633,-3.2446
