Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0057,0.0018,0.9928,0.6304,1.1641,0.236
10,0.0101,-0.0167,1.017,-1.6322,0.2763,-1.6519
20,-0.0085,0.0087,1.0043,1.4682,0.2591,0.6431
30,-0.004,-0.003,1.0037,0.9967,-1.3089,1.4138
40,0.007,0.0207,1.0407,1.1741,0.5852,0.0436
50,-0.0118,-0.0085,0.9812,0.5004,-2.3585,1.8079
60,0.0019,-0.0108,1.0184,-1.6616,1.5471,0.0043
70,0.008,-0.0034,1.0096,-1.0459,-1.0901,-0.2371
80,0.017,-0.0066,0.9962,-0.9176,-0.4015,-0.8573
90,-0.0021,0.0043,1.0144,0.3621,0.0812,0.9664
100,0.0368,0.0063,1.0043,-0.538,-0.1426,-1.089
110,-0.0109,-0.0405,0.9883,-0.2444,0.5996,0.55
120,0.0355,-0.0123,0.9995,-1.7837,0.1855,1.9189
130,-0.0038,0.0119,0.9998,2.4506,0.1085,-2.1533
140,-0.0017,-0.0191,0.9808,0.7033,2.8303,0.2339
150,0.015,-0.0119,1.012,1.7273,-0.0187,0.4476
160,0.0454,-0.0052,1.0067,0.5481,1.1344,0.618
170,-0.007,-0.0113,1.018,0.543,0.0902,-0.1427
180,-0.0028,0.0395,0.9766,-1.4054,1.7206,0.5667
190,0.0172,-0.0272,0.9755,0.337,0.2277,0.5009
200,0.0223,-0.0058,1.0101,-1.6276,-0.2437,-0.9144
210,-0.0099,-0.0002,0.9922,1.1269,-0.2059,1.6595
220,-0.0279,0.0336,0.9712,0.3079,-0.8413,-1.7524
230,0.0115,0.0043,1.0267,-0.5671,-0.0378,-0.6689
240,-0.0624,0.0009,0.9824,-1.5321,-1.0164,-0.4594
250,-0.0156,0.0371,0.9899,-1.08,2.3444,0.2039
260,-0.0021,-0.0112,0.9932,1.4115,-2.0265,-0.9026
270,0.026,-0.0285,1.0216,0.1567,-0.1194,0.8829
280,-0.0245,-0.0096,1.0165,1.0265,-2.775,0.2981
290,0.0247,0.023,1.0122,-1.5401,-0.5451,-0.9743
300,0.0059,0.0109,0.9801,-1.3863,2.2448,-0.9826
310,-0.0083,0.012,0.9801,-1.0721,-0.1173,-0.7787
320,-0.0102,0.0024,0.9915,0.9734,-0.1861,0.2488
330,0.0195,0.0074,1.0038,1.4641,-0.4522,-1.1564
340,-0.0025,-0.0021,1.0071,-1.9895,-1.366,0.2082
350,0.0036,-0.0267,0.9651,1.3636,0.9468,-0.5125
360,-0.0258,0.0045,0.9878,-0.6366,-0.5624,4.5235
370,-0.0024,0.0175,0.9995,-0.3149,-0.9533,0.378
380,-0.0162,0.0153,0.9909,0.969,-0.4096,0.0571
390,-0.0272,0.0092,0.9846,0.5126,0.8547,-0.1564
400,-0.0017,-0.0011,1.0226,1.5078,-0.0347,0.7555
410,-0.0146,-0.0223,0.9933,-2.1092,-1.3181,0.6013
420,-0.0308,-0.0148,0.9674,-0.6573,-1.1106,0.7444
430,-0.01,-0.0194,0.9909,-0.1196,-0.1593,-0.878
440,-0.0056,-0.0257,0.9979,0.2126,-0.3916,-0.9996
