Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0067,0.029,1.0285,-0.6643,-0.8525,0.2872
10,0.0337,0.008,1.0004,-0.7122,-2.0149,-0.2055
20,-0.0107,0.0164,0.9934,0.4518,-0.7972,-1.9898
30,0.0091,-0.0265,1.0023,-0.5585,1.769,0.5768
40,0.0117,0.0094,0.9949,-0.827,-0.9518,-1.1409
50,0.0014,0.0261,1.0066,-0.618,-0.0616,-0.2918
60,0.0059,0.0104,0.9911,2.9197,-0.5435,1.2441
70,0.029,-0.0012,0.9759,0.355,-1.0672,-2.1658
80,0.0418,-0.0289,1.0269,0.6429,-0.1761,-0.9367
90,0.0458,0.0201,1.0242,-1.0814,-0.0945,-1.2642
100,-0.0037,0.0273,1.0009,-1.3377,-0.7742,1.8974
110,-0.0092,-0.0213,1.0011,0.0032,-0.2796,-0.5929
120,0.0081,0.0062,1.0002,-0.6332,-0.0119,0.1426
130,0.0348,-0.0079,1.0229,-0.0357,1.9239,-2.2378
140,0.0179,-0.0086,0.9915,1.0356,0.2062,-1.468
150,0.0319,0.01,0.9865,-1.7913,0.6229,-1.4026
160,0.0196,-0.0053,0.9799,-0.6262,1.6319,-0.438
170,0.0191,0.0012,0.9889,1.2032,0.2016,-0.3127
180,0.014,0.001,0.9939,-0.7486,0.5769,-0.8341
190,-0.0017,-0.02,1.0286,0.467,0.2758,0.2926
200,0.0368,-0.0063,1.0043,0.3369,-2.0476,-0.136
210,0.0433,0.0129,0.9809,1.0682,0.3617,1.756
220,-0.0154,0.024,1.0238,-0.2951,2.4723,-0.0815
230,0.0028,0.0053,1.016,-0.4629,0.0308,0.3509
240,-0.0093,-0.0112,0.9983,-0.4803,-2.1366,0.5361
250,0.0187,0.02,1.0031,0.8943,-1.3226,-0.6128
260,0.006,-0.0047,1.0113,-1.0915,-1.5834,-0.5835
270,0.0376,0.0028,1.0213,-1.0623,-0.2812,-1.2154
280,0.0073,0.0238,1.0331,0.5003,1.4062,0.4368
290,0.0299,0.0008,1.0172,-1.1576,0.816,-2.1522
300,0.0403,0.0151,1.0207,-1.048,1.7078,-0.3775
310,0.0115,0.0173,1.0239,-0.3289,-0.5296,0.962
320,0.0055,-0.0026,0.9657,1.0907,-0.3649,0.4008
330,0.0365,-0.0082,0.9899,-1.1034,-1.0303,2.4764
340,-0.0041,0.0001,1.002,-1.6192,0.6448,-1.4767
350,0.0342,0.0229,0.9994,-2.7664,-1.5759,-1.0411
360,0.0102,0.0095,1.0153,0.1787,-1.5407,-0.6629
370,0.0025,-0.0203,1.0446,0.1527,1.8674,-2.082
380,-0.0189,0.0071,1.0219,0.1577,-0.626,-0.3552
390,0.0301,-0.0042,1.0131,-0.3824,-0.5708,0.6754
400,0.005,-0.0182,1.0107,0.2132,-0.1182,1.845
410,0.0462,-0.0157,1.0251,-0.4109,-0.7791,1.5482
420,0.0221,-0.0225,0.9891,0.2873,2.4221,0.373
430,0.0474,0.0154,0.9891,0.9,0.5859,-0.115
440,-0.0067,0.0058,1.0113,-1.0782,0.0126,0.6571
450,0.0185,-0.0066,1.0079,0.3706,0.0886,0.9072
460,-0.0101,-0.0097,1.0172,2.2369,-0.9201,0.1071
470,0.0199,0.011,1.0067,0.987,-1.0262,-0.828
480,-0.0114,-0.002,1.0007,1.0728,1.8408,0.2183
490,-0.0155,0.0017,1.0356,-0.0892,1.5332,-0.8588
500,0.0154,0.0195,1.0019,0.5523,-1.581,0.5191
510,0.0345,0.02,1.0244,-0.5021,-0.1593,-0.1955
520,0.0031,0.0022,1.0075,0.1803,1.2396,1.9309
530,0.0119,-0.0047,1.0124,-2.1765,-0.1965,0.6538
540,0.0123,0.0076,1.0005,0.4026,2.0658,-0.3902
550,0.0009,0.0134,1.0247,-2.0519,-0.2987,-0.6397
560,-0.0015,0.0298,1.0027,-0.0047,0.1697,-2.2142
570,-0.0014,-0.0,1.0301,-1.5779,-0.7966,1.5862
580,0.003,-0.0216,0.977,-1.0479,-1.8849,-0.5112
590,-0.0239,-0.0115,0.9984,0.2976,-2.0939,-1.6997
600,0.0047,0.0121,0.9919,-0.1735,0.9324,-3.3639
