Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0005,-0.027,1.0137,0.9515,-2.2504,0.5014
10,0.0178,-0.0098,0.986,-0.3495,1.9004,1.4521
20,0.0121,-0.0087,0.9858,0.5403,-0.3187,-1.877
30,0.0103,-0.0066,1.0076,0.2408,1.6442,-0.25
40,0.0158,-0.0231,1.0116,0.6805,-1.2941,-2.3501
50,-0.0062,-0.0025,1.0053,0.9017,-1.445,0.3498
60,-0.0007,-0.0083,1.0307,-0.2922,-1.581,-0.1627
70,0.0122,-0.0103,1.015,-0.4069,0.2011,0.25
80,-0.0029,-0.0176,0.996,-1.0291,1.0654,1.7628
90,0.0091,0.0066,0.9839,0.8552,2.232,-0.7871
100,-0.0062,0.0066,1.0069,0.3648,0.0833,0.7453
110,0.0084,0.0197,0.9973,-0.4043,-0.2973,-1.1347
120,-0.012,0.0268,1.0069,0.001,0.959,-0.7007
130,-0.0211,0.012,1.0067,0.6314,1.2821,-0.6274
140,-0.0106,0.0011,0.9853,-0.1625,0.3831,0.7824
150,-0.0099,0.0116,0.9966,0.9459,0.0279,-1.5586
160,-0.0082,-0.0006,1.0185,0.1677,-0.3489,-0.9754
170,-0.0043,-0.0019,0.9997,0.3073,-0.8199,1.0967
180,0.0042,-0.0156,1.0066,-0.58,1.3626,0.851
190,0.0062,0.0025,1.0181,-0.5419,0.875,1.3265
200,0.001,-0.0131,0.9945,-0.6245,0.0108,-1.4262
210,-0.0153,0.0246,0.9914,0.9638,1.2686,-0.0149
220,0.003,0.012,0.9947,-2.3934,1.4517,-1.7235
230,0.001,-0.0001,1.0148,1.2879,1.9104,1.1222
240,0.0085,0.0088,0.9935,0.3979,-2.1303,2.7768
250,-0.0225,-0.0141,1.0006,1.3512,1.1699,-1.6956
260,-0.0128,0.0209,1.0163,-1.3558,-1.573,1.0944
270,-0.0163,-0.0156,0.9976,-0.3647,-0.5742,-0.4247
280,-0.0072,-0.0132,0.9766,2.6419,-1.1937,0.0153
290,-0.0018,0.0165,0.9783,-1.4506,0.3247,-1.4195
300,0.0185,-0.0045,1.0127,0.4684,-1.2608,0.6028
310,-0.0079,-0.0094,0.9714,0.6553,2.1377,-1.7495
320,-0.0147,0.0265,0.9978,-0.05,-2.6183,1.6378
330,-0.0259,-0.0103,1.0102,-2.1055,1.2553,1.384
340,-0.0234,-0.0308,0.978,-1.0735,0.8487,-0.2548
350,-0.0224,0.0061,1.0028,-0.8028,0.1152,1.3389
360,-0.0356,-0.0103,0.9609,-0.4783,-0.6335,-1.8694
370,-0.0228,0.0243,0.9739,-1.9776,-0.3996,-0.0074
380,0.0016,0.0117,0.9985,-1.3546,0.1168,0.1508
390,-0.0371,-0.0206,1.0033,-0.1466,0.375,-0.5833
400,-0.0264,0.0137,0.9991,-1.2937,0.458,0.1141
410,-0.0173,-0.0137,0.991,1.742,1.9859,0.2916
420,-0.0226,-0.0038,0.9899,0.5887,-0.9291,-0.5103
430,0.0306,0.0113,0.9834,-1.2321,1.0297,0.4907
440,-0.0162,0.0241,0.9904,1.7436,1.3651,-0.9214
450,-0.0065,0.0152,0.9743,0.4177,0.484,-0.3134
460,-0.0172,-0.0223,1.0278,-0.5113,-1.1801,1.4468
470,0.0047,-0.0225,0.9803,3.2177,-0.2271,1.1131
480,-0.0003,0.0217,0.9746,-0.5653,0.9253,0.0709
490,-0.0342,0.0344,0.964,-1.6686,-0.0369,-0.7399
500,-0.0081,0.0413,1.0048,1.3055,0.4391,0.6293
