Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0051,0.0263,0.9862,0.4823,0.5725,0.1682
10,-0.0037,-0.0291,1.0086,0.6545,1.8318,0.9197
20,-0.0216,-0.0042,1.0052,1.1579,-0.4338,-1.1499
30,0.013,0.0154,1.0258,1.0414,-1.6704,-0.9325
40,0.0176,-0.0003,1.0001,0.7859,0.9494,-0.4265
50,0.0197,-0.0121,0.9865,-0.2298,-0.0026,0.2256
60,0.0068,-0.0111,0.9922,0.6447,-0.1323,-1.096
70,0.0628,-0.0039,1.0059,-2.0282,3.8814,0.6003
80,0.0204,-0.0232,1.0236,1.1627,-0.5789,-0.0095
90,0.0255,-0.0108,1.0063,-0.2994,-0.9412,-1.4878
100,-0.002,-0.0233,1.0103,-0.5178,-0.8012,0.5228
110,0.0207,0.02,1.0125,-0.4773,0.0112,-3.0579
120,0.0499,-0.0103,1.0265,-0.1642,0.3572,1.8504
130,0.0058,0.0352,1.0132,-0.114,0.4778,-0.2728
140,0.0173,-0.0153,0.9941,-1.5068,1.4,-0.3042
150,-0.0003,-0.0034,1.0277,-1.2908,0.4146,-0.0885
160,0.0148,-0.025,0.9934,0.5623,2.4833,-1.5323
170,0.0382,-0.0177,1.0101,-0.0584,-2.2665,1.064
180,0.0522,0.001,0.9891,-1.1655,-0.0641,1.6913
190,0.0327,0.0031,1.0058,1.8794,-2.1008,2.2521
200,0.0305,0.0076,0.9973,3.6643,-0.4826,-2.3656
210,-0.0071,-0.0011,1.0201,-0.7705,0.4725,-0.9202
220,0.0322,-0.0576,0.9944,-1.6879,0.705,-1.7962
230,0.0246,0.0291,1.0073,-2.5449,-0.9917,0.3248
240,0.0086,0.0023,1.0172,1.3123,-0.4176,-0.6959
250,-0.0109,0.0013,1.022,-0.415,-1.9253,0.9242
260,-0.0,-0.0206,1.0052,2.6936,1.1286,0.0076
270,0.0193,-0.0027,0.9964,-0.3485,0.2098,-0.7836
280,0.0101,0.0053,0.9898,0.6342,-0.2256,-1.3716
290,0.0223,-0.0177,1.0073,-0.1461,3.8764,0.9459
300,0.0295,-0.0032,1.014,1.6386,-1.0981,-0.8731
310,0.0273,-0.0386,0.9851,2.4197,-0.9192,-1.4178
320,0.0278,0.0056,1.024,2.1048,-0.0859,3.1755
330,-0.0011,-0.0219,1.0333,-0.8361,3.4718,0.1245
340,0.0138,0.0027,0.9941,-2.688,-0.1775,-0.0689
350,0.0058,-0.0099,1.03,-1.4507,0.3318,2.5039
360,0.0509,-0.0065,0.9883,0.7914,-0.913,-2.3604
370,-0.0138,0.0046,1.0118,0.1283,-0.0495,-1.6227
380,0.0013,-0.0067,0.9988,0.9663,0.9637,-0.3573
390,0.0357,0.0007,1.0025,2.1391,2.0121,-1.1328
400,-0.0097,0.0014,1.0105,0.2841,0.8453,0.2007
410,0.0064,0.0165,0.9942,-0.0599,0.8131,0.8217
420,0.0168,-0.0158,1.0106,1.0924,-0.3303,1.5462
430,0.0175,-0.0157,0.9812,-1.0067,-1.1238,2.4893
440,-0.0004,0.0025,0.9893,0.8312,0.4794,0.0207
450,0.0286,-0.0025,0.9944,0.5887,-0.7231,0.0587
460,-0.0016,0.0525,1.0081,-1.2199,0.7924,0.119
470,0.038,0.039,1.0001,-0.2985,0.2937,-0.5259
480,-0.0033,-0.0014,0.9849,-0.0908,0.5653,-0.2059
490,-0.0552,-0.0327,0.9956,0.1136,-1.9788,0.7536
500,0.018,-0.0169,1.0062,-0.0826,2.0668,1.4039
510,0.0068,0.0339,0.9762,0.9754,0.4855,0.1743
520,0.0309,-0.0172,1.0173,-0.7718,-0.6375,-0.1156
530,0.0243,-0.002,1.0018,-0.6089,-2.0808,-0.1217
540,0.0203,0.0151,0.9842,-1.5868,1.7828,-1.5693
550,0.0063,0.0214,1.0002,-2.6258,-0.7596,0.0453
560,0.0048,-0.0134,1.0016,-1.5548,-0.4172,0.2397
570,0.0085,0.0378,1.0153,0.046,-0.147,0.0955
580,-0.0058,-0.0202,0.9988,1.7566,-0.9061,0.7352
590,-0.0218,-0.0172,1.0027,1.3499,2.0137,-0.3893
600,0.0393,0.004,0.9811,-0.9774,-2.2149,0.7459
610,-0.0115,0.013,1.0135,0.5083,0.2612,0.9462
620,0.0315,-0.0022,0.9824,-1.6279,0.7433,0.5394
630,0.0059,-0.0021,1.0212,1.5311,0.9411,-0.8606
640,0.0328,0.0045,1.0094,1.4865,1.7445,0.9796
650,0.0232,0.0034,0.9985,-2.5438,0.5506,-0.4879
660,0.0054,0.0125,0.9845,-0.4744,-2.5984,0.8975
670,-0.0067,-0.01,0.9954,0.8273,-2.2785,1.0441
680,0.017,0.0089,1.0071,-1.937,-0.2954,-0.5247
690,0.0092,0.0431,1.0005,1.0189,0.4349,0.836
700,0.0025,-0.0079,1.0022,-0.2219,1.5433,-0.7702
710,0.0055,-0.0015,0.9803,-0.643,-0.3802,-2.0357
720,-0.0054,-0.0197,1.0012,0.7619,2.4244,0.5838
730,-0.0177,-0.0123,1.0197,1.0687,-2.2658,-0.5381
740,0.0451,0.0163,1.0374,0.3307,0.4995,-0.0941
750,0.0248,-0.0236,1.0166,1.9268,0.1888,-1.6978
760,-0.0005,0.0205,0.9833,-0.3381,3.3943,-0.2859
770,-0.0016,0.0112,0.977,-0.0593,-1.2421,-1.6312
780,-0.0031,0.002,1.0249,0.7967,1.0099,-1.9603
790,0.0011,0.0286,0.9993,-0.9334,-0.3389,-1.0157
800,0.0103,-0.0136,0.9899,-1.4294,1.5344,-0.1599
810,0.019,-0.0037,0.9878,-1.627,1.4081,1.2608
820,-0.0351,-0.0033,0.9946,1.3585,1.1125,1.9136
830,0.0098,-0.015,1.0014,1.4664,-0.3744,-1.3746
840,0.005,-0.0181,1.0013,2.5687,2.158,-1.2438
850,-0.001,-0.0104,0.9785,-0.1217,0.1441,0.942
860,0.0002,-0.012,0.9929,-0.7288,2.3714,0.1745
870,-0.0133,-0.0046,1.0031,2.8896,0.0599,-0.8274
880,0.0249,0.0105,0.991,0.3779,-1.5267,2.4866
890,0.0144,-0.0328,1.031,-1.3614,0.9903,0.4402
900,-0.0125,0.0287,1.0357,-1.7578,0.1774,0.5357
910,0.0086,-0.0108,0.9912,-1.2308,0.3239,-0.3513
920,-0.0132,-0.0176,1.0006,-0.008,-2.0271,1.7705
930,-0.0456,0.0028,1.0141,0.4092,0.4594,1.335
940,-0.0146,-0.0303,0.9747,0.0129,-0.0402,-1.09
950,0.0346,-0.0406,0.9985,0.2004,-0.9491,0.7456
960,0.0054,0.0126,1.0062,-1.8972,1.0428,0.263
970,-0.0069,-0.0159,0.9841,-2.0849,-1.9218,0.2828
980,-0.0009,0.0006,1.0005,-0.2593,-1.0395,0.1462
990,-0.0113,-0.0003,0.995,-0.7454,0.554,0.0153
1000,-0.0128,-0.0186,0.9903,0.7363,-2.3354,-0.2101
1010,-0.0285,-0.0088,0.9717,-0.0724,-1.0641,1.0617
1020,-0.0184,0.0,0.9897,-0.3376,-0.946,1.9482
1030,-0.0302,-0.0007,0.9974,-0.5469,0.2038,-0.7125
1040,-0.0129,-0.0114,1.0077,-0.766,-0.4981,-2.1792
1050,-0.0104,-0.0162,1.0179,0.2467,0.6088,-1.3111
1060,-0.0277,-0.0155,1.0122,1.4574,0.5698,-0.4904
1070,-0.0341,-0.0027,0.9831,-1.0374,-1.7142,-0.7788
1080,-0.0135,-0.0036,0.9864,0.803,-1.608,-0.2705
1090,0.036,-0.0047,0.9698,-0.3426,-0.6567,1.2529
1100,-0.0187,-0.0085,0.9867,2.2815,-0.179,-1.3962
1110,-0.029,-0.0216,0.9992,1.179,3.1329,0.6429
1120,-0.0096,-0.0026,0.9817,0.5001,2.0965,-0.0239
1130,-0.0318,-0.0117,1.0023,-0.3933,-1.1935,1.5627
1140,0.0177,0.0125,1.0143,0.3595,-0.2811,-1.1284
1150,-0.0369,0.0264,1.0003,0.1224,0.458,0.7866
1160,0.0236,-0.0221,0.9905,0.5536,-1.2956,-2.3628
1170,-0.0321,-0.0043,0.9978,1.5389,-0.9105,1.4023
1180,-0.0291,-0.0042,0.9953,0.6161,1.4005,1.2001
1190,0.0156,0.0129,1.0015,2.2367,-1.1071,-0.4315
1200,-0.0217,-0.0165,1.0056,-0.1441,-1.0228,-0.1925
1210,-0.004,-0.0311,0.9871,1.259,0.8765,-0.6169
1220,-0.0014,-0.0116,0.996,0.9044,0.418,-0.713
1230,-0.003,0.0046,0.9895,-0.1721,0.5666,2.1786
1240,-0.0138,0.0286,1.0002,0.8995,-0.0787,-0.7375
1250,-0.0097,-0.0006,0.9591,-1.8357,-0.0332,1.1687
1260,-0.0116,0.0067,0.9718,-0.6169,1.3601,0.5872
1270,-0.0274,0.0338,1.0005,-0.1643,2.6808,1.1364
1280,-0.0084,-0.0105,0.9942,0.8134,1.3519,-0.0544
1290,-0.0298,0.0139,0.9682,0.3494,-0.2562,-0.1003
1300,-0.0333,-0.0097,0.9829,-2.5646,-0.453,0.0384
1310,-0.023,-0.0118,0.9656,0.4921,-1.7818,-1.3585
1320,-0.0392,-0.0028,0.9808,1.2679,2.5097,0.6621
1330,-0.0299,0.0103,0.9814,0.573,-0.0367,1.8542
1340,-0.0173,-0.017,1.0102,1.0237,1.4917,3.4334
1350,-0.001,0.0005,1.0066,0.1404,1.204,-0.9163
1360,0.0008,0.0032,1.0146,-0.2313,-0.2372,2.428
1370,-0.0014,0.0156,1.0088,-2.7618,0.2902,-0.4372
1380,-0.005,-0.0139,0.9996,-1.001,0.8664,-0.2126
1390,0.007,0.0078,1.0181,0.2478,0.1368,0.3803
1400,-0.0078,-0.0197,1.1012,-1.5212,-0.2249,-1.7304
1410,0.0235,-0.0055,1.1443,-0.4215,-0.0785,-1.0431
1420,0.0655,-0.0141,1.3156,-0.4037,0.822,-0.4002
1430,0.0979,0.0138,1.497,0.6933,0.3367,0.4744
1440,0.1666,-0.0207,1.6403,1.7341,0.0481,1.1432
1450,0.1716,0.0368,1.7088,-0.1994,-1.8666,-2.2863
1460,0.1603,0.0075,1.67,0.4752,11.5478,-3.7305
1470,0.1397,-0.0192,1.4913,0.5955,16.7294,-5.82
1480,0.0999,-0.0108,1.234,1.1953,4.7456,-1.228
1490,0.0646,-0.0114,1.0298,-0.202,-12.055,2.8069
1500,0.0139,0.0082,0.8359,1.9857,-12.1773,5.7543
1510,0.0122,-0.0071,0.7274,1.3333,-3.183,2.4414
1520,0.0075,-0.0213,0.6308,0.6084,7.4324,-5.3752
1530,-0.0076,0.0051,0.6533,0.5316,10.881,-4.0213
1540,-0.0092,0.004,0.6655,1.4606,1.0327,0.7329
1550,0.0109,0.0126,0.7062,0.5044,-4.5326,2.228
1560,-0.0214,-0.0236,0.7743,-0.8233,-7.6186,2.8521
1570,0.0073,0.0157,0.8025,0.0516,0.1265,-0.2526
1580,-0.0358,0.0325,0.8753,-0.2395,4.8892,-3.0223
1590,-0.0128,0.013,0.8938,-0.5662,5.0422,-3.3773
1600,-0.0114,0.0178,0.9259,1.5658,-0.8227,1.6037
1610,-0.0258,0.017,0.9621,-0.7974,-6.2055,2.8033
1620,0.0006,0.0106,0.962,1.1506,-6.5531,-0.5215
1630,-0.0088,-0.0155,0.9889,0.4407,2.1098,1.9404
1640,-0.0199,-0.0178,0.9851,0.9424,2.9727,-4.5601
1650,-0.0411,-0.0125,1.001,-0.8622,3.7563,-1.465
1660,-0.0111,-0.0006,0.9988,0.6159,-1.7836,1.7776
1670,-0.0089,0.0279,0.9866,-0.719,-4.3389,2.3728
