Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0208,0.0363,0.9875,1.3525,1.791,-0.1862
10,0.0195,-0.008,1.0139,-0.251,0.2966,-1.0213
20,0.0156,0.0013,1.0061,-0.561,0.5605,1.9122
30,0.0229,-0.0087,1.0175,0.6051,-0.1365,-1.0825
40,0.0,-0.0003,1.0079,-0.9141,0.9371,-0.1706
50,0.0124,-0.0065,0.9969,-0.644,-0.2652,1.1703
60,0.0157,0.0296,0.9892,1.8886,-2.3889,0.6754
70,-0.0086,-0.0183,1.0093,-0.127,-1.9872,-0.0523
80,0.016,-0.0205,1.0067,1.4567,-0.275,1.2706
90,0.0164,0.0036,0.991,0.7568,-1.8228,-0.3652
100,0.0102,0.0376,0.9975,0.1147,1.7295,0.4916
110,0.0137,-0.0138,0.983,-0.0626,0.6891,1.4464
120,-0.0098,-0.0046,1.0072,-0.24,0.67,1.628
130,0.0189,0.0005,1.0011,0.4564,-1.3874,-0.5436
140,0.0092,-0.0003,0.9899,0.9253,1.9533,1.6341
150,0.0185,0.0013,1.0065,-0.8174,0.6277,0.9959
160,0.0157,0.0012,0.9721,3.0552,2.7684,-1.1223
170,0.0327,-0.0163,1.0078,1.8896,0.0135,0.0118
180,0.0088,0.0125,0.9933,1.1286,-0.9637,1.2993
190,0.0106,0.005,1.0004,-0.9529,0.621,1.3533
200,-0.0135,0.0033,1.0157,-0.0609,0.5136,-1.338
210,-0.0116,-0.0044,1.0123,1.7109,-1.8186,0.0703
220,-0.0137,-0.009,0.999,1.3989,0.362,-1.6467
230,0.0449,0.0096,0.9892,-1.6179,0.37,2.1605
240,-0.0243,-0.009,0.9654,0.5173,-0.2791,1.902
250,0.0268,0.0307,1.0129,-1.2946,1.8443,0.0222
260,0.0224,-0.0061,0.9937,-0.329,-0.1882,2.3652
270,-0.0031,0.0134,1.005,0.4202,0.5615,0.1335
280,0.0232,0.0649,0.9847,0.2051,0.5938,-2.1092
290,-0.0179,0.0332,1.0197,-0.1741,1.0948,0.2448
300,-0.0071,0.017,1.0014,-1.404,-1.3478,-0.1024
310,-0.0096,0.0071,1.0111,0.3778,0.5679,-1.3348
320,-0.0233,0.0127,1.0176,1.844,-0.6204,0.876
330,-0.003,-0.0039,0.9801,0.9298,-0.1186,0.7929
340,-0.0017,-0.0218,0.9787,0.9402,-0.7371,-1.3389
350,0.0145,0.0101,0.9989,3.1185,0.6279,-2.1792
360,-0.0268,0.0023,0.9784,-1.6909,0.2307,1.5879
370,-0.0097,-0.0288,0.9559,0.303,1.0728,3.0038
380,-0.0309,0.0065,0.9637,-2.1048,-0.5187,3.2861
390,-0.0167,-0.0,0.9867,0.4634,-1.5612,0.869
400,0.0153,0.0072,1.0014,0.4311,1.4999,0.9162
410,0.0173,-0.0018,1.0071,-0.3941,-0.2651,-1.9982
420,0.0255,0.0244,1.0131,-2.6554,0.4053,0.1591
430,0.0137,0.0127,1.016,-0.2201,0.3916,-1.0302
440,0.0014,0.0216,0.9673,0.3187,-0.2402,-1.25
450,-0.0334,0.0051,0.9872,1.38,-1.2824,0.9722
460,-0.0275,0.0026,0.9864,0.2171,1.971,1.3754
470,-0.0206,-0.0057,0.9872,-0.1404,-0.7884,-0.8813
480,0.0124,-0.0312,0.9927,0.6138,1.6058,0.3876
490,-0.0075,-0.0034,0.9829,-1.4424,2.1606,0.6906
500,-0.0285,-0.0108,0.9878,0.0173,-1.317,-0.3018
510,0.0337,0.0403,1.0163,-0.6132,0.7704,0.9305
520,-0.0025,0.0126,0.9731,0.9188,-1.18,-0.7153
530,0.009,0.0211,1.0058,-0.1634,0.001,-1.5686
540,-0.0256,-0.0165,0.9993,0.594,-2.3651,0.2333
550,0.0024,-0.0046,1.0102,-0.742,0.7665,0.8322
560,-0.0072,0.0034,0.9967,-0.7163,1.0118,-0.0288
570,-0.0205,0.0113,1.0064,-0.8248,-1.2953,-0.9492
580,-0.0173,0.0224,1.0069,0.7312,-0.6179,-0.5633
590,-0.031,-0.0344,0.9931,-1.5833,0.8841,-0.622
600,0.0097,0.0123,0.9851,0.0546,-0.7656,0.2379
610,-0.0106,0.0147,0.9844,0.5614,1.9328,0.2111
620,-0.0207,-0.0273,1.0018,-1.7275,-1.5873,-1.5535
630,-0.0165,-0.0136,1.0279,-1.0324,0.5268,-1.3158
640,0.0083,0.0077,0.9977,-1.2388,3.6656,-1.9945
650,-0.0243,0.0191,1.0261,-2.2527,-0.4521,0.548
660,0.0051,-0.0051,0.9938,-0.388,-0.2589,0.1598
670,0.0201,0.029,0.9841,3.5429,1.105,0.5019
680,-0.0444,0.0242,0.9947,2.532,0.0979,-1.6017
690,-0.0301,0.0168,0.9798,0.0528,1.9912,-0.6665
700,-0.0323,-0.0013,1.0033,1.4707,-0.8142,-0.3288
710,-0.0326,0.0151,0.9974,0.8048,-1.2358,-1.1926
720,-0.0285,-0.0009,0.9777,0.4231,0.6108,1.8384
730,0.0327,0.0067,1.0152,0.0015,0.1541,-1.2926
740,-0.0179,0.0254,1.0162,-0.1885,0.5946,0.7281
750,-0.0349,-0.0003,1.01,0.3325,-0.4507,-0.0938
760,0.011,0.0039,0.992,1.6277,1.2047,1.8782
770,-0.0003,0.0324,1.0059,0.0461,-2.1569,2.2365
