Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0048,-0.0172,0.9816,-0.2541,1.7496,-3.0404
10,-0.0079,0.0185,1.0026,0.5183,-2.672,0.9266
20,-0.0203,-0.0028,0.9909,-0.4149,-0.7235,0.6815
30,0.0027,-0.013,0.9906,-1.3157,-0.0972,0.5875
40,-0.0189,-0.0144,0.9943,1.5312,-0.161,0.0217
50,0.0104,-0.0063,1.011,0.3899,-1.0125,0.3116
60,-0.0277,-0.0372,0.9775,1.1523,0.1456,1.0548
70,-0.0183,-0.0012,0.9919,0.3753,0.186,1.2571
80,-0.0104,0.0045,1.013,-0.8757,-0.1832,0.6346
90,0.007,0.0262,1.0,0.4509,-0.5606,-2.2668
100,0.0046,0.0218,1.0104,-0.6785,-1.431,-0.7017
110,-0.0181,0.0267,0.9859,0.0647,-1.1403,0.1769
120,-0.0261,-0.0153,1.0086,2.5284,0.0694,0.3217
130,-0.0136,-0.0036,1.004,-1.3977,2.1452,-2.3403
140,-0.0379,0.0408,0.9809,1.4603,1.1909,-0.3826
150,-0.0296,0.0122,1.0132,-0.6388,0.5437,0.8895
160,-0.0302,0.013,1.0084,0.0949,-0.9945,0.0626
170,-0.0022,-0.0021,1.0241,0.7414,1.968,0.079
180,-0.0227,-0.0213,0.9915,-0.6222,1.1404,0.5173
190,0.0033,0.02,1.0035,0.0945,-0.824,-0.1861
200,-0.0229,-0.0067,0.9916,0.8799,0.96,1.8481
210,0.0206,0.0069,0.9724,-0.5059,0.1944,0.0863
220,-0.0208,0.011,1.0031,1.3959,1.1601,-0.0111
230,0.0032,-0.0207,0.9845,0.3614,-1.9455,-0.2633
240,-0.0093,-0.0342,1.0172,0.3565,-0.5266,0.0304
250,0.0057,-0.0141,0.9993,0.3487,1.2454,-0.8799
260,0.0073,-0.0135,0.9871,-0.4696,-0.2923,1.7214
270,-0.0274,-0.0167,1.0061,0.8671,0.9812,-1.1245
280,0.0014,-0.039,0.9822,1.25,-1.5711,0.2491
290,-0.0298,0.0116,0.9942,1.4611,-0.2148,0.3067
300,-0.0038,-0.0244,0.9722,-1.8038,1.4509,1.9826
310,-0.0302,-0.0247,0.9992,0.3687,0.7121,0.3889
320,-0.023,-0.0254,1.0307,0.7796,1.9497,-0.749
330,0.0069,0.0062,1.0155,-0.8908,-1.0471,0.4435
340,-0.0257,-0.0195,1.0089,-0.1975,-0.6034,0.0331
350,0.0012,0.0116,0.9965,-0.455,0.5646,0.3936
360,0.0122,-0.0219,0.969,0.4948,0.1418,1.1822
370,-0.0209,0.0034,1.0108,0.1753,1.0882,-0.6939
380,-0.0023,0.0014,1.0141,0.2681,-0.0234,1.4183
390,-0.0018,0.0297,0.9862,2.0231,-0.0585,-1.1715
400,-0.0253,-0.0111,1.0115,0.1457,-1.1544,-1.0325
410,-0.0214,0.0023,1.0071,2.1536,-0.4418,-0.3463
420,-0.0017,0.0235,1.0206,-0.5789,-0.0294,1.5377
430,0.0002,-0.0004,0.9787,-0.694,-1.1816,-0.3039
440,-0.0002,-0.0009,1.013,1.1902,2.677,1.6811
450,0.0198,-0.0048,0.9905,-0.2186,-0.4313,-0.562
460,-0.0009,0.0149,0.9905,0.8884,1.9119,-0.5972
470,-0.0042,-0.0026,1.0125,2.2902,-1.7066,-1.7415
480,0.0337,0.0022,0.9932,-2.7223,-0.996,0.0505
490,-0.0258,0.0096,1.0025,0.8246,-1.3077,-1.1277
500,0.0184,-0.0174,0.9539,-0.1387,-0.5201,1.3121
510,-0.0105,0.0253,0.9675,1.4418,0.8601,-0.0587
520,-0.0139,0.0441,1.0017,-2.6642,-0.6253,-2.2316
530,0.0119,-0.0056,1.0432,-1.4815,-0.2446,-0.0284
540,0.0281,-0.0094,1.0339,-0.3534,0.4704,-0.9677
550,0.0094,-0.0139,1.0153,-0.1492,0.6885,1.8194
560,0.0141,0.0382,0.9758,1.5262,-0.9382,-0.7447
570,0.0051,0.0148,1.002,0.0354,0.8074,0.0659
580,-0.0049,0.0154,0.9995,-1.6158,0.2389,-2.1093
590,0.0215,-0.0166,0.9951,-1.8284,-1.7979,0.4038
600,0.0204,-0.0012,0.99,0.2042,1.4513,-0.1447
610,0.0363,-0.0026,1.0182,-0.2539,1.0805,-0.6963
620,0.0053,-0.0396,0.9927,-1.4207,0.475,1.678
630,0.0416,0.0234,1.0055,2.5903,-0.9501,2.0985
