Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0333,-0.0008,1.0038,-1.8292,0.4058,0.9871
10,0.0165,-0.0232,0.9865,-0.9031,-1.4701,0.7929
20,-0.0169,-0.0063,1.0144,-1.5559,0.7715,0.7514
30,0.0075,-0.0234,0.9762,0.5481,-0.464,3.2934
40,0.0121,0.0029,1.0194,0.2397,0.9747,0.8573
50,-0.0032,-0.0239,1.0416,0.6355,-1.1623,-1.506
60,0.0073,-0.0403,0.9883,-0.7182,0.9679,1.1283
70,-0.0378,-0.0176,1.0008,-1.3593,0.9045,-0.1942
80,0.0162,0.0082,0.9672,-1.199,0.4382,-2.1011
90,-0.0065,0.0247,0.9796,1.8171,-2.0012,1.4126
100,0.024,0.0055,1.0026,-2.1032,0.4303,-0.4672
110,0.0237,-0.0071,0.9981,0.7417,0.4328,-0.0268
120,0.008,-0.0026,0.9804,-0.5612,0.4935,0.5953
130,-0.0014,0.0033,0.9973,-0.5828,-1.9205,-0.2244
140,-0.0034,0.0067,1.0056,1.5317,0.3226,2.4589
150,0.0115,-0.0067,0.9904,0.3227,-1.5118,-1.7167
160,0.0284,0.0012,0.9971,2.2895,-0.4611,0.9138
170,0.0151,0.0042,1.0012,0.2054,-1.5217,-1.1841
180,0.0177,-0.0138,1.0012,1.9894,-1.4859,-1.6699
190,0.019,0.0037,1.0198,1.217,2.2321,2.7934
200,-0.0063,-0.0007,1.0211,-0.1381,-0.7894,-0.0472
210,-0.0027,0.0566,0.9974,0.0354,-0.3942,0.1784
220,-0.0019,0.0273,0.9617,-0.0848,0.82,2.0169
230,-0.0024,-0.0018,1.0022,0.3913,0.5531,0.6493
240,-0.0056,0.0048,1.0001,0.0997,-1.7988,-1.0656
250,0.0229,0.0158,1.0068,2.035,0.9135,-3.13
260,-0.0224,0.0065,1.0042,-0.8418,-2.6301,-0.9902
270,0.012,0.018,0.9937,1.571,-0.8102,-0.8204
280,-0.0179,0.007,1.0058,0.0574,0.032,1.0447
290,-0.0056,-0.0263,1.0089,0.5429,-0.2831,-0.0184
300,0.0034,0.0153,0.9905,1.1831,-0.9624,0.7893
310,0.0154,-0.0178,1.0133,0.9332,0.734,2.0662
320,0.0125,-0.0094,0.999,-0.2737,0.906,-0.3074
330,-0.0002,0.0241,1.0307,0.4852,-2.0092,-0.2931
340,-0.0309,0.013,1.0014,1.4391,-2.2406,-0.9764
350,-0.0293,-0.014,1.0029,-0.5557,-0.3924,0.7827
360,-0.0141,-0.0153,1.0117,1.2268,0.3924,0.768
370,-0.0112,-0.0089,1.0095,1.3248,-0.4038,-0.4794
380,-0.0085,-0.0238,1.0073,-0.063,-0.2302,-0.9789
390,0.0103,0.0291,1.0,-0.1577,1.3572,1.1701
400,-0.0254,-0.0043,1.0025,0.5731,-1.5593,1.1227
410,0.011,-0.0103,1.0054,0.4973,-0.002,-1.12
420,-0.011,-0.0246,1.0002,-0.4078,-1.6254,0.4188
430,-0.0122,0.0065,0.9954,0.0559,0.8812,1.7821
440,-0.0221,0.0109,0.9856,1.3747,-1.8239,-1.3993
450,0.0057,0.0169,1.0284,-1.44,0.6246,1.1481
460,0.0179,0.009,0.9828,-1.5529,1.5953,0.0222
470,-0.0021,-0.0088,0.9994,-2.3638,1.538,-1.2883
480,-0.0495,-0.0037,0.9913,3.3707,-2.7247,1.6077
490,-0.0031,0.0298,1.0287,0.5039,-1.155,-1.1503
500,0.02,0.027,0.9961,0.5276,0.3663,-1.7978
510,0.002,-0.0191,0.9806,-3.0917,1.0644,-0.3259
520,0.0091,0.0138,1.0079,0.5631,0.4049,-0.8668
530,-0.0015,0.0056,0.9893,0.7267,0.9212,-2.162
540,-0.0162,-0.0123,0.9975,1.2726,3.6149,-0.4391
550,-0.0092,0.0091,0.9851,-0.795,-0.5075,-1.2247
560,-0.0209,-0.0116,0.9677,-1.67,1.8952,1.1207
570,0.0001,0.0012,0.9845,1.1003,1.7023,-0.0249
580,-0.0133,-0.0021,1.0124,0.7596,0.5302,-0.0854
590,0.019,-0.0336,1.0094,2.6689,0.351,1.2418
600,-0.0193,-0.013,0.9911,-0.6961,-1.8576,-0.2957
610,-0.0097,0.001,1.0116,-0.5657,0.9271,-0.0079
