Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0074,-0.0096,1.0089,-0.5997,-0.0937,0.7699
10,-0.0345,-0.0015,1.0221,1.3307,-0.7477,-0.5725
20,-0.0036,-0.0118,1.0077,1.2104,-0.3207,0.9103
30,-0.0124,0.0314,0.9962,-1.4643,-2.6582,-1.6501
40,-0.0088,0.0063,0.9972,0.4893,1.0233,2.2322
50,-0.0361,0.0028,0.9963,-1.771,-1.024,-1.869
60,-0.0202,-0.0009,0.9904,0.006,-1.0663,1.3274
70,-0.0143,-0.0083,0.9997,1.0523,-1.5216,-4.4207
80,0.0233,0.0267,0.9905,-0.5226,0.3385,2.5081
90,-0.0033,0.0232,1.0068,0.1077,2.5679,1.0991
100,-0.0004,-0.0001,1.0167,-0.5739,2.4784,-2.4259
110,0.0055,-0.0124,1.0218,1.738,0.5694,0.8249
120,0.0072,0.0273,0.9866,-1.9022,1.7378,0.1459
130,-0.0052,0.0049,1.0039,-2.0122,1.3995,0.5661
140,-0.0183,0.0282,0.9949,0.6882,0.497,0.2424
150,-0.0046,-0.0014,1.0037,0.4966,-0.7663,-0.9169
160,0.0029,0.0022,0.9836,0.7399,-0.0993,0.7685
170,-0.0285,0.003,0.9937,-1.8296,-1.8965,3.001
180,-0.0066,-0.0219,0.9598,-0.7749,2.4626,0.354
190,-0.031,-0.02,1.0018,-0.1753,1.3772,2.1446
200,-0.0086,0.0253,1.0003,-1.4326,0.4883,-0.2147
210,-0.0224,0.0527,1.0119,-0.0294,0.9797,1.0782
220,0.0104,-0.0085,0.9845,1.0869,-0.3649,0.1832
230,0.017,0.0117,0.987,1.5952,-0.3137,0.2119
240,0.0133,-0.0286,0.9919,1.9476,-0.1098,0.3601
250,-0.0091,0.0138,1.0047,-0.7446,1.8047,-1.1472
260,-0.0115,0.0263,1.0056,0.3895,-1.5389,1.7655
270,-0.0283,0.0202,1.0069,1.6658,-0.6873,-0.0387
280,0.016,0.0191,1.0135,-3.0481,-0.6698,1.1184
290,-0.0141,-0.0289,1.0134,1.3107,0.9558,-0.2635
300,-0.0057,0.0263,0.9894,1.0993,-0.7866,-1.4591
310,0.0179,0.0482,0.984,-0.6503,0.624,0.9734
320,-0.0169,0.001,1.0164,1.3234,-0.2265,-0.6686
330,-0.0189,-0.0189,0.9778,0.4529,-0.5148,0.7623
340,-0.0076,0.0045,1.0174,-0.4154,1.3301,-1.5096
350,-0.008,0.0018,0.9647,-0.5286,0.1666,1.5591
