Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0278,0.0485,0.9929,0.7954,0.9089,1.4159
10,-0.0035,0.0083,1.021,0.3168,1.1001,-1.0363
20,0.0251,-0.0416,1.0229,1.9972,-1.2948,1.5386
30,0.0055,0.008,1.0085,1.0554,-1.3418,0.4145
40,-0.0009,0.0094,0.9999,-0.1298,-0.7614,-2.0557
50,0.017,0.0089,1.0326,0.4067,0.597,-1.0562
60,0.0077,-0.0369,1.0079,0.627,-1.5074,-0.6508
70,0.0161,-0.0187,1.0375,0.9118,-1.0489,0.3681
80,0.0343,-0.0057,0.9858,-0.365,0.0402,1.6181
90,0.0065,-0.0234,1.002,-0.283,-1.1829,-0.7978
100,0.0336,0.013,1.0106,0.1801,0.288,0.2512
110,0.0275,-0.028,1.0052,-0.5,-1.156,0.264
120,0.008,-0.0092,0.9904,0.735,-1.277,1.1649
130,0.0026,0.0011,1.0315,-0.113,0.8231,-0.0388
140,0.0494,0.011,1.0167,1.0363,0.0981,-0.3181
150,0.0224,0.0036,1.0086,1.0926,0.2484,-2.7912
160,0.0386,-0.0061,1.0355,0.684,0.4281,-2.8788
170,0.0151,0.0008,1.0291,1.0539,-0.7138,2.0891
180,0.0022,0.004,1.0148,1.8462,0.7594,-2.4
190,0.0254,-0.0199,1.047,-0.6599,0.7173,-0.6732
200,0.0176,-0.0058,0.9707,-1.4342,0.599,0.6467
210,-0.0101,0.0115,1.0211,-2.5966,-1.1498,-0.4451
220,0.0019,0.0089,0.9977,1.4251,0.1096,0.7912
230,-0.0182,-0.0165,1.0024,-0.1402,0.3477,0.4595
240,0.0344,0.0128,1.0255,2.9137,-1.8763,0.3431
250,0.0398,0.0112,1.0367,1.9758,-0.2291,-0.2519
260,0.0254,0.0202,1.0089,-0.5456,-0.6275,2.4232
270,0.0033,-0.0035,1.0055,-0.6665,0.2347,0.0493
280,0.0075,-0.0142,1.0093,1.249,-0.5154,1.3162
290,-0.0035,0.0184,0.9953,-0.9749,0.0737,1.003
300,-0.0034,-0.0108,1.0294,1.7335,-2.0886,-0.1768
310,0.0297,0.0393,0.9843,-0.8095,1.4851,-0.9569
320,0.0158,0.0032,0.996,1.9822,-0.8433,0.2184
330,0.0195,-0.0006,0.9952,-2.3179,-0.4274,2.1425
340,0.0074,0.004,1.0174,-0.1086,-0.4015,1.3064
350,0.0133,-0.0045,0.9991,0.224,1.3173,1.9866
360,0.0188,-0.0303,1.0014,-0.698,-1.3216,-1.1059
370,-0.0086,-0.0123,1.0206,1.062,-0.3419,-0.9693
380,0.0027,0.0042,0.9917,1.0618,1.7088,1.9889
390,0.027,0.0225,1.0037,0.3844,0.9573,-0.4611
400,-0.0068,-0.0202,0.989,-2.2827,-0.5643,-2.0388
