Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.0369,-0.0169,0.9823,0.0881,0.4548,2.5029
10,-0.0179,0.0273,1.0031,-1.1102,0.109,-0.3248
20,0.0076,-0.0379,1.0132,-0.0779,0.5751,-1.2829
30,0.0229,-0.0332,0.9974,-0.0,2.2921,1.0201
40,0.0424,0.0111,1.0119,-0.8869,0.1872,-0.315
50,-0.0242,-0.0399,0.9864,0.6318,0.1713,0.0794
60,0.0255,0.0137,0.9908,-1.7087,0.3264,1.8458
70,-0.0053,0.0079,1.0095,-3.3885,0.1712,0.4315
80,-0.0019,-0.0193,1.0061,-0.7117,2.038,2.0241
90,0.0234,0.0,0.9991,-0.1973,-1.5069,-1.1883
100,-0.0097,0.0082,1.0035,-0.28,0.4605,-0.4992
110,0.0021,-0.0057,1.0185,-0.0326,0.5912,0.983
120,0.0179,0.0094,1.0091,0.0084,-0.7106,0.6693
130,0.0054,-0.0076,1.0037,-0.1844,2.1885,-0.0917
140,0.0058,-0.005,1.0147,0.26,0.657,-2.6516
150,0.0161,-0.0137,0.9707,-0.2087,0.8851,2.9772
160,0.0135,-0.0221,0.9896,1.6436,1.1272,1.2914
170,-0.0046,-0.005,0.9906,-0.3968,1.4285,0.2951
180,0.0385,0.0074,1.0189,-0.5005,-0.645,-1.1395
190,0.0122,0.0026,0.9846,-0.0513,2.4795,2.0603
200,-0.0089,-0.0033,0.9998,-0.9571,0.1966,0.1203
210,0.0024,-0.0044,1.0152,0.6714,-1.1658,-0.2246
220,-0.005,-0.0174,1.0192,-0.843,0.2857,0.6344
230,-0.0028,-0.0068,1.0144,0.8586,-0.6691,2.4268
240,0.0061,0.0047,0.9943,2.2244,2.2142,2.109
250,0.0345,-0.0003,1.0012,-0.7509,0.0928,-1.2845
260,-0.0026,-0.0024,0.9946,-1.2067,-1.5594,-2.5542
270,0.0026,0.0136,1.0209,2.5542,1.2415,-1.3429
280,0.0163,0.0141,1.0174,0.0871,1.1482,0.7277
