Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,-0.068,-0.0419,1.0311,0.3825,-2.0267,-0.2234
10,-0.0202,0.0235,1.0068,1.3431,-0.3481,0.7483
20,-0.0294,-0.0094,1.0029,0.3418,0.9841,-0.2088
30,0.0317,-0.0138,0.9831,-1.569,0.5654,1.2468
40,0.0327,-0.0173,1.0081,0.2426,-0.6555,-0.8697
50,-0.0298,-0.0037,0.9947,1.8636,-1.9547,0.321
60,-0.0314,0.0013,1.0003,-1.5042,-0.7545,0.5276
70,0.033,0.0009,1.0009,-1.6913,-0.7685,-1.8902
80,-0.0184,-0.0388,0.9943,1.679,1.7053,0.1625
90,0.0093,-0.0288,0.9987,-0.5465,0.8139,0.6694
100,0.007,-0.0192,0.9902,-1.3117,-0.7173,-0.3284
110,0.0037,-0.0056,0.9923,-1.5277,-0.8244,1.5473
120,0.0075,0.0205,1.0177,0.7189,-1.2565,-1.2127
130,0.0344,-0.0166,1.0211,-0.2554,-0.0658,2.2139
140,0.0098,-0.0016,0.9842,1.7199,-0.887,-1.4057
150,0.0049,-0.002,1.0319,0.6101,-2.1398,-1.4209
160,0.0137,-0.0161,0.9697,-1.697,0.6825,0.0029
170,-0.023,0.0172,1.0136,-0.9842,-0.1519,-0.0759
180,0.0093,-0.0023,1.0173,-1.8291,-1.6275,-0.3285
190,-0.0013,0.052,1.0028,-0.1152,0.8112,1.786
200,0.0018,0.0039,0.9847,-0.6711,-1.7859,-0.4979
210,-0.0035,-0.0047,1.0089,0.6754,-0.1057,-1.9327
220,-0.0382,-0.0077,0.9953,-0.6441,1.0258,-0.0938
230,0.0219,-0.0247,0.9942,0.3136,3.0653,-0.1874
240,-0.0072,0.016,1.0117,0.3661,-0.032,-0.3282
250,0.0001,0.0211,1.0006,-0.7127,-0.3527,2.0967
260,0.0127,0.0158,0.9881,-0.725,-0.3957,-1.1853
270,0.0089,-0.0228,1.0349,-0.2358,0.3,-1.5316
280,0.0259,-0.0148,1.0024,1.2513,0.876,-0.0718
290,0.0208,0.0185,1.0011,-1.2567,2.1012,-0.4721
300,-0.0138,-0.0013,0.9956,-0.4708,0.1552,-1.2616
310,-0.0323,-0.0206,1.0103,-1.4998,1.9263,-0.6013
320,0.0016,0.0204,0.9757,-0.0919,0.9064,0.8855
330,0.0283,-0.016,0.9858,0.9554,0.1114,0.7304
340,0.0216,0.0429,1.0188,1.2462,1.3675,1.976
350,0.0152,-0.0125,1.0185,1.244,-0.377,-0.4835
360,0.0458,0.0041,0.9808,-1.6972,0.5039,1.8487
370,-0.007,0.0221,1.0365,0.7276,0.5717,0.906
380,-0.0046,0.0143,1.0009,-0.5892,0.9145,-1.3542
390,0.0369,-0.0232,0.968,-1.4347,-0.962,2.9455
400,0.0057,-0.0157,1.0174,-2.9325,-2.0172,-0.233
410,0.0044,-0.0338,1.0177,1.1291,-1.6842,0.7038
420,-0.0072,0.0015,0.9974,0.7821,0.464,-0.4549
430,0.0281,-0.0108,1.0103,-0.0553,1.289,1.226
440,0.0243,-0.0284,1.0148,1.7461,-0.4932,-0.9273
450,-0.0052,-0.0138,0.9948,-1.7544,-0.669,-0.2298
460,-0.006,0.0134,1.0029,-1.2874,0.1647,0.7419
470,-0.0191,0.0217,1.0043,0.5001,-2.0555,0.5774
480,-0.0125,0.0381,0.9913,-2.439,-2.3979,1.4762
490,0.0102,-0.0137,1.0207,0.0249,0.7097,-1.5425
500,-0.0213,0.0156,0.9954,-0.5096,0.6197,0.1954
510,-0.0005,0.0142,1.0219,-0.4208,-1.1421,-0.0597
520,-0.0002,-0.0206,1.0082,-2.839,-1.2424,-0.7493
530,-0.0234,0.0167,0.9969,1.6193,0.832,1.1165
540,0.0124,0.0031,0.9961,-1.5094,-1.4913,1.0934
550,-0.0094,-0.0085,0.9889,1.161,-0.8409,-0.3178
560,0.0252,-0.0031,1.0092,1.2775,-1.1945,1.9204
570,0.0245,-0.0124,1.0131,1.1423,1.4091,-0.4807
580,0.0385,0.0035,0.9813,0.2125,0.4697,0.0086
590,0.0216,-0.0024,1.0165,-0.3718,-2.3236,0.8882
600,0.0034,0.037,0.9983,0.4457,-0.4166,0.8158
610,0.0077,0.0189,1.0091,-2.6698,1.098,0.4599
620,0.0042,-0.0162,1.0083,1.2283,-0.1462,-0.764
630,-0.0126,-0.0091,0.9924,-0.2238,-0.9454,0.7614
640,0.0251,-0.0221,0.9809,1.1673,1.4641,-1.1799
650,0.0467,-0.01,1.0083,1.8575,-2.4523,1.7221
660,0.0041,0.0239,1.0072,-0.3341,-0.7087,-1.25
670,0.0149,0.0091,1.0196,-1.3593,0.5967,-0.6712
680,0.004,0.0048,1.0102,-1.0461,-1.0146,-0.7771
690,0.0027,-0.0103,1.0198,-0.4896,-1.9681,-1.6088
700,0.0252,-0.0216,0.9936,-2.13,-0.7476,-0.3245
710,0.0238,0.0099,1.0051,1.0565,-1.007,-1.1522
720,0.0247,0.0234,0.991,2.277,-0.0682,0.131
730,-0.0094,-0.0221,0.9973,-1.6693,0.7739,-0.8414
740,0.0131,0.0141,1.0102,0.6085,2.3217,0.6924
750,0.0314,-0.0125,1.0177,1.7228,-0.0607,0.5253
760,0.0208,-0.0259,0.9905,0.8772,-1.1205,-1.5981
770,0.0418,-0.0148,0.9872,-0.0066,-0.0663,0.6619
780,0.0165,0.0125,1.019,1.5301,-1.5235,-0.5042
790,-0.0109,0.0034,1.0127,-1.2328,0.2724,-0.4421
800,0.0167,-0.0172,1.0054,0.6297,1.3663,-1.0699
810,-0.0049,-0.0041,1.0058,-0.0641,-1.5696,-1.4434
820,0.0098,-0.0086,0.9815,-2.443,1.1106,2.1559
830,0.0631,-0.003,1.0092,1.8993,1.7969,1.955
840,0.0254,-0.009,1.005,3.2381,1.5289,-1.0952
850,0.0112,0.0209,1.022,2.0512,2.0327,-1.6701
860,0.0203,0.0304,1.0194,-1.5814,0.5618,0.7567
870,0.0103,0.0088,1.0178,2.0861,1.1716,2.3145
880,0.036,-0.0223,1.0132,0.0788,0.1829,-0.6004
890,0.0167,0.0171,0.977,-1.6871,0.0527,-1.065
900,-0.0042,-0.0043,0.9912,-0.8957,-0.2417,-0.7783
910,0.0179,-0.0049,1.0084,-0.1243,-1.6565,1.232
920,0.0074,-0.0408,1.0058,0.5387,-1.1223,-0.5963
930,0.0418,-0.0124,1.0116,1.0106,-0.4552,1.2004
940,-0.0222,0.03,1.0166,-0.4303,-0.6109,-0.9846
950,0.0223,0.0002,0.9921,-1.8093,-1.3335,-0.1642
960,0.0303,-0.0105,1.0026,0.1393,1.8101,1.4149
970,0.0038,0.0343,0.9951,1.7951,1.3309,2.1078
980,0.0039,0.0255,1.0047,2.3376,-0.4439,1.5573
990,0.0221,0.0104,1.0242,2.602,-0.2206,-0.6829
1000,0.009,0.0119,1.0377,-0.3244,0.3392,-1.2779
1010,0.0192,-0.0172,1.0218,-2.2255,0.3055,0.6281
1020,0.0113,-0.0029,1.0125,1.1345,-0.3545,0.0768
1030,0.0387,-0.0142,1.0089,-0.898,-0.6131,-0.8041
1040,0.024,-0.0127,0.9934,1.9339,0.7722,0.9367
1050,0.0016,-0.0083,1.0118,-0.6631,-0.0939,0.7395
1060,0.0021,-0.0015,1.0261,-0.2719,-1.3,-1.1305
1070,0.007,-0.002,0.9958,-0.6263,0.1929,-0.2996
1080,-0.0054,-0.009,1.0161,2.2543,0.4668,2.193
1090,0.0013,0.006,1.011,2.16,-0.4023,-1.43
1100,-0.0357,0.001,0.9888,-1.69,-1.1977,0.3633
1110,-0.0227,0.0261,1.0086,-0.3765,0.0119,-0.1442
1120,0.0024,0.0036,1.0081,0.7727,0.7308,0.5378
1130,0.006,-0.0224,0.9829,2.0518,-0.542,0.9044
1140,0.003,-0.0119,0.9717,-0.3699,-0.8676,-0.5908
1150,0.0108,-0.0041,1.0182,-0.2833,0.3743,0.6326
1160,0.0147,0.0071,1.0004,-0.4502,-0.1865,-0.527
1170,0.0353,-0.0381,1.0132,2.6594,0.3904,2.8464
1180,-0.0135,0.0265,1.0019,1.0403,1.5721,0.528
1190,0.0494,0.0003,0.9949,-1.3764,1.4822,1.8363
1200,0.0282,-0.0008,1.0017,-0.4256,0.8191,1.3818
1210,0.0224,0.019,1.0154,0.7859,-0.7628,0.716
1220,0.0144,-0.0275,1.0194,1.0714,0.5336,-1.3283
