Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0384,0.0215,1.0105,-1.7084,1.5967,-0.5519
10,0.004,0.0093,1.0249,-1.9163,0.481,0.7236
20,0.0262,-0.0046,1.0105,-1.6783,-1.2567,0.6759
30,0.0093,-0.003,1.0167,0.7916,1.006,1.2408
40,0.0123,0.032,1.018,1.2325,-1.0893,-1.0917
50,0.0061,0.0182,1.0091,0.458,-1.8292,-0.1888
60,-0.0185,-0.0026,0.9927,-1.0989,0.9094,-0.5807
70,0.0092,0.0221,1.0108,0.2905,0.1173,1.2523
80,-0.0074,-0.0124,0.9922,1.823,-0.6366,1.1946
90,0.0064,0.0177,1.0512,0.9215,2.3369,1.4744
100,0.0057,0.0096,1.0137,-0.1712,0.2703,-1.1557
110,-0.0052,0.006,1.0306,-1.3583,0.4521,-0.5257
120,0.0329,-0.0054,0.9741,-0.4904,3.5871,0.9446
130,0.0173,0.0318,1.0126,-1.0915,1.0822,-0.1068
140,0.001,-0.0056,1.0093,0.5968,-0.7598,-1.1796
150,0.0277,-0.0238,1.0062,1.0056,0.4685,-1.1775
160,-0.0075,-0.0296,1.0004,1.5101,0.1318,-1.2088
170,-0.0073,0.0063,0.9862,2.5673,0.9083,-1.163
180,0.0502,0.0121,1.0186,1.3976,0.9061,1.021
190,0.0025,0.013,0.9968,0.206,1.2981,0.6251
200,-0.0072,-0.0056,1.0027,1.6912,-0.6258,-1.8191
210,0.0115,0.012,1.0031,-0.6692,-0.3551,0.7965
220,0.0007,0.0087,1.0223,1.3877,-1.6595,-0.6075
230,0.0328,-0.0242,0.9944,2.3654,0.6044,-0.863
240,0.0022,-0.0387,1.0141,1.5747,-0.1108,2.2493
250,0.0061,0.0082,0.9801,-0.8345,1.5109,-0.1894
260,-0.0037,0.0008,0.9968,-1.6649,-1.0668,1.7584
270,0.0138,-0.0172,0.9936,-0.1411,-1.4636,2.5462
280,-0.0075,-0.023,1.0086,0.0082,0.7968,-0.6452
290,-0.0042,0.0073,1.0127,-1.0773,1.4785,-2.3016
300,-0.0224,0.0191,1.0145,-0.1554,0.9817,-0.2056
310,-0.0067,-0.0113,1.0088,0.888,0.9148,-0.6541
320,0.0105,0.0014,1.0057,-3.1981,-1.6465,1.5551
330,0.0417,0.0384,0.9987,-0.7852,-0.8815,-0.3919
340,-0.0014,0.0166,0.9962,1.7438,-1.3089,-0.2339
350,0.0128,0.0117,0.9746,1.3141,-1.3522,-0.9597
360,0.0111,-0.0117,0.9873,-1.052,-1.5557,-0.3673
370,-0.0093,-0.0059,0.9912,1.3392,0.8207,1.9447
380,-0.0157,-0.0044,0.9719,-0.2273,1.3219,-0.5322
390,0.0006,-0.0284,0.9913,0.3519,0.0751,0.2405
400,0.0258,-0.0355,1.0063,0.1768,0.8903,2.2371
410,0.0113,0.0067,1.0385,0.3865,-0.5016,-0.5196
