Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0194,0.0171,1.0075,-0.5457,0.4019,0.8447
10,0.0057,0.0214,0.9882,0.5974,1.3107,-0.8377
20,0.0144,0.016,0.9836,-0.3741,0.2771,-0.7503
30,0.013,0.0143,1.014,-0.5567,2.0879,-1.7948
40,0.008,-0.0262,1.0089,-2.4556,-0.0628,-0.8592
50,-0.0089,-0.0035,1.0035,1.221,1.2848,-1.9634
60,0.0216,0.0097,0.9912,0.3581,-0.7245,0.7142
70,-0.0073,0.0052,0.996,-1.0676,1.0043,1.2765
80,0.0228,-0.0347,1.0147,-0.6895,-0.2198,-1.6979
90,0.0249,0.009,1.0358,-0.7684,-0.3628,1.8956
100,0.04,-0.0238,1.0166,-1.7032,2.6375,1.4052
110,0.0101,-0.0164,0.9959,0.4555,0.2482,0.3338
120,0.0311,-0.0036,0.9988,-1.5093,-2.4409,-0.9755
130,0.0097,-0.0108,0.9975,-0.4341,0.1021,-1.7302
140,0.0194,0.0018,1.0019,0.753,0.0435,-2.4847
150,-0.0024,-0.0329,1.0146,-1.1452,-1.3511,-0.6636
160,-0.0105,-0.0276,1.0004,0.5687,2.8106,-1.7543
170,0.0131,0.0262,0.9848,-1.1029,0.1403,1.0103
180,0.0063,0.0215,1.0192,1.2765,0.6107,-0.2085
190,-0.0129,0.0024,1.0025,0.0104,1.6292,-0.5974
200,-0.0156,-0.0325,1.0031,1.9882,-2.0138,0.1002
210,0.0132,-0.0074,1.0045,1.1349,0.4981,-1.537
220,0.0084,0.021,0.9982,-0.349,-1.8678,-0.6758
230,0.0023,0.0157,0.9874,0.4306,-3.0018,-0.236
240,-0.0105,0.0084,0.9991,-1.4326,1.7052,1.1622
250,0.0296,0.0056,0.9904,1.2084,0.7524,-0.2432
260,0.02,0.0081,1.0266,0.1429,-1.1034,1.4862
270,0.0031,-0.0133,1.0153,1.3221,0.6649,0.2527
280,0.0034,-0.0246,1.0148,-1.0867,-0.1092,1.2585
290,-0.0039,0.0127,1.0279,-0.4073,-1.555,0.2388
300,0.0039,0.0254,1.0075,1.659,1.2185,-1.3392
310,0.0073,0.0129,1.0089,0.2745,0.1676,0.6983
320,0.0045,0.0039,0.9856,-0.5514,0.5136,0.9597
330,0.0044,0.0003,1.0009,0.5512,-0.2918,0.5676
340,-0.0253,-0.0138,1.0018,-0.5569,0.9111,0.6143
350,0.0044,0.0349,0.977,0.8421,-1.8827,1.218
360,-0.0014,-0.0059,0.9957,-1.0092,0.2841,0.2964
370,-0.0037,0.0217,0.9687,-1.1889,0.9591,1.8533
380,0.0467,-0.0044,1.0068,-1.9005,0.4957,-2.0285
390,-0.0223,0.042,1.0127,-0.535,-0.8046,-0.4506
400,0.0284,0.0004,0.9935,-0.4673,1.8678,-0.0048
410,-0.0274,0.0083,0.9879,2.8252,-1.0639,0.4594
420,-0.0012,-0.0019,0.9981,0.5345,-0.4143,-0.9638
430,0.0002,0.0106,1.0239,1.5701,-0.6065,-0.667
440,-0.0244,-0.0093,1.0058,0.4574,0.3014,-0.6814
450,-0.0199,0.0032,0.9929,1.5837,2.063,-2.2758
460,-0.0176,-0.0224,0.9975,-0.0832,-0.2584,-0.6219
470,-0.0019,0.0154,0.9972,-0.8299,1.7328,3.3665
480,-0.0262,-0.0118,0.9935,-1.4376,1.4984,0.67
490,0.01,0.0116,1.0074,-2.1752,0.7729,0.2704
500,-0.0273,-0.0046,0.9765,-1.457,-1.562,-1.4984
510,-0.0026,-0.006,1.0086,-1.9774,-1.264,-0.1115
520,0.0303,-0.0141,0.9723,0.4432,-0.6868,1.645
530,-0.0225,-0.0228,0.9918,0.1195,0.0119,2.0243
540,0.0046,0.0228,1.013,0.8349,1.4369,-1.0096
550,0.005,-0.0128,0.999,-0.0241,2.38,0.2635
560,-0.0035,0.0001,0.9961,1.4866,1.7441,-0.3567
570,0.0286,-0.0043,0.9816,0.2937,1.0797,-0.032
580,-0.0073,-0.0292,0.9965,-0.1645,-0.5509,-0.1229
590,-0.0173,0.0116,0.9768,0.7419,0.0056,1.4672
600,-0.0044,-0.0017,0.9911,0.8671,0.1218,2.3683
610,0.0104,0.0074,1.0038,-0.7567,-0.5576,-0.0251
620,0.0226,-0.0034,0.9969,1.0095,0.8202,0.0874
630,0.0082,0.0111,1.0047,-1.1495,0.5297,0.843
640,-0.0155,-0.0014,0.9937,-0.0511,-1.6355,1.1746
650,0.0359,-0.0012,1.0265,-0.4377,1.5519,0.3398
