Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0305,-0.0109,1.0129,0.1459,0.7488,0.1791
10,-0.0131,0.0271,0.9877,0.8387,-0.9926,-0.5842
20,0.0115,0.0104,1.0074,1.9467,-1.7788,-0.7754
30,0.021,-0.0018,0.9904,0.4135,-0.6274,-1.7347
40,0.0099,0.0294,0.9965,-0.0254,-1.0815,0.7624
50,-0.0114,0.0268,1.0118,0.6866,-0.0057,0.0317
60,0.014,-0.0022,1.0231,-1.6891,-0.5469,-0.9454
70,-0.0198,-0.0009,1.0072,1.3317,-0.8409,3.9253
80,0.0229,-0.0062,0.9989,-1.2296,-0.7463,1.0042
90,0.0123,0.0039,1.0114,0.0255,-0.6743,-0.13
100,0.0015,-0.0328,1.0119,-1.4563,-0.2665,0.5107
110,-0.0119,-0.0304,1.0082,-0.0229,0.5349,-0.2807
120,0.0118,-0.0289,0.9994,-0.1654,0.4736,0.9565
130,0.0027,0.0015,0.9935,-0.3834,1.4479,0.8717
140,0.011,0.0029,1.0008,-1.5415,-0.5254,0.5841
150,-0.0034,0.028,1.0108,-0.3757,1.4217,0.5301
160,0.0194,-0.006,1.0121,-0.2522,-0.5722,-2.0858
170,-0.0193,-0.021,1.0143,-0.9714,0.1978,-1.3505
180,0.0279,0.0003,1.0042,-1.1476,1.3441,1.8948
190,0.0097,0.0075,0.9994,-0.7044,1.5492,1.7503
200,0.0267,0.0222,1.02,-0.43,0.0117,2.5805
210,0.0103,-0.0246,1.0137,-0.4485,-0.3855,-0.9203
220,0.0115,-0.0195,0.9958,0.0326,0.6975,1.6663
230,0.0303,0.0019,0.9889,0.1919,-1.1702,-0.6042
240,0.0087,0.0239,1.0397,0.2136,1.4591,0.4525
250,0.0198,-0.0037,0.9879,-0.7642,-1.3377,1.241
260,-0.0087,0.0091,1.0112,-0.0923,-1.0468,-0.0691
270,0.0152,0.0077,1.0016,-1.9092,1.0718,0.7188
280,0.0414,0.0099,1.0115,0.9084,-0.7671,-0.0844
290,-0.0287,0.036,0.9839,-1.4777,0.8394,1.9095
300,0.0056,0.0343,0.9915,0.2088,-0.4808,1.8493
310,-0.0142,-0.0209,0.9899,-0.9563,1.3215,-1.3542
320,-0.0128,0.0229,1.0153,0.2182,-0.8538,0.6076
330,-0.0158,-0.0019,0.9959,0.5602,0.1143,-0.9046
340,0.0028,0.0673,1.0112,-0.107,0.0801,0.242
350,-0.023,-0.0066,1.0104,-1.0135,-1.015,-0.0219
360,0.0125,0.0065,1.0209,0.3655,-0.9389,-1.734
370,0.0043,-0.0288,1.0261,-0.0927,-0.1527,0.3752
380,0.0033,-0.0157,0.9751,-1.2726,-0.4644,0.2224
390,0.0168,-0.0245,0.9897,-0.3917,-0.2481,1.2031
400,0.0024,-0.0068,1.0149,0.106,1.5847,-1.4403
410,-0.0036,0.0257,1.0145,-1.3774,0.7707,1.8215
420,-0.0127,0.008,1.0306,-0.1702,2.0602,-0.1377
430,0.0232,-0.0045,1.0236,-1.4431,-2.6494,0.6371
440,-0.0004,-0.0278,0.9989,0.8036,-1.5478,-0.032
450,0.0295,0.0067,1.0198,-1.6387,-0.3737,-0.5108
460,-0.0179,-0.0233,0.9875,0.0944,0.5764,1.6388
470,0.0168,-0.0235,1.0061,1.8596,-1.0527,-1.1204
480,-0.0038,-0.0034,1.0158,-1.9265,-0.4308,2.2719
490,0.0182,0.0439,1.0092,-0.4013,0.9083,-0.1653
500,-0.0071,0.0103,1.0084,-2.5219,0.1541,0.931
510,0.05,0.014,0.9928,0.379,0.997,0.8319
520,0.0074,0.0022,1.006,-0.8409,-1.0916,-0.3025
530,0.037,-0.0029,0.978,-1.1675,0.0468,-0.9334
540,0.0235,-0.0118,1.0152,1.7087,0.116,-0.6235
550,0.004,0.0001,1.0016,-1.18,-0.713,-0.0078
560,0.002,0.0053,0.9866,1.2497,0.3864,0.5616
570,-0.0201,0.0127,0.991,-0.9102,1.4865,0.7083
580,0.0129,0.0213,1.0089,-1.4167,-0.699,0.1957
590,0.0204,-0.015,0.9964,1.3571,2.6646,-0.5325
600,-0.0117,-0.0119,1.0002,-0.5,0.6153,-0.0236
610,0.0283,-0.0243,1.0084,0.4297,0.5212,-0.1002
620,-0.0166,-0.0109,0.9947,0.7354,0.752,-0.1733
630,0.0117,0.0209,1.0004,0.3618,1.5596,-0.4658
640,-0.0045,-0.0003,0.9851,-0.3872,-0.3548,-0.4511
650,-0.0057,-0.032,0.9934,0.5983,-0.4612,1.7864
660,0.0463,-0.0189,1.0063,-0.1266,-0.8189,-0.8885
670,0.0087,0.0141,1.0248,0.6818,-0.2123,-0.2378
680,0.0157,-0.0022,0.9918,-1.1648,0.9829,-0.8215
690,-0.017,0.0293,0.9747,2.8669,0.5441,0.1101
700,0.0459,0.0141,1.007,0.0638,-1.9423,-2.4289
710,-0.0141,0.0001,1.0016,0.0244,2.7736,1.3332
720,-0.0006,0.0247,0.9958,-0.0492,0.9937,2.2419
730,-0.033,0.0141,1.0148,1.8139,-1.2877,-0.557
740,0.012,0.0223,0.9754,0.8547,1.4425,0.9118
750,0.0059,0.021,0.9948,-1.3091,0.2643,-0.8455
760,-0.0236,0.045,1.0196,-0.1046,1.6238,-0.0055
770,0.0008,0.0026,0.9628,-0.2539,1.3166,-2.3657
780,0.0012,-0.0011,1.0235,-0.8226,-0.287,1.5446
790,0.0128,-0.0045,0.9992,-2.5059,1.5979,0.9754
800,0.027,0.0148,1.0356,-0.2119,-1.456,-0.7173
810,0.0144,-0.0223,1.0115,-0.4852,-0.4942,0.2469
820,0.0052,0.0099,1.0058,-0.1552,1.2279,-0.4674
830,0.0349,0.0282,1.0271,0.4392,0.183,0.1747
840,-0.0015,0.0343,1.01,0.1889,-0.7022,-0.2938
850,0.0064,-0.0191,0.9807,1.8749,-0.7164,0.7059
860,0.0023,0.0112,1.0102,0.1257,2.2599,-0.2604
870,0.0001,-0.0322,0.9813,-0.7135,0.1003,-0.9067
880,-0.0242,-0.0014,1.0228,0.3337,-0.8366,0.2912
890,-0.0076,-0.0176,1.0033,1.9562,2.8621,0.5242
900,0.0101,0.0084,0.9959,0.0307,-0.5626,0.5294
910,-0.0116,-0.0063,0.9898,-0.4878,-0.4286,-1.212
920,-0.0105,-0.0023,1.0026,1.1072,-0.6148,3.7775
930,0.0321,-0.0017,1.0127,0.6523,0.2054,0.3058
940,0.0107,0.0244,0.9974,1.7557,0.2046,1.2301
950,-0.0132,0.0041,1.0103,-0.6524,1.9249,-0.4581
960,-0.0139,-0.0022,1.0284,0.4241,-0.1642,0.445
970,-0.021,-0.0152,0.9945,-1.9656,0.3187,-1.3091
980,-0.0067,-0.0217,0.9807,-1.6004,-0.8467,0.5102
990,-0.0022,-0.0003,0.9926,-1.2669,1.8473,1.7927
1000,0.0226,-0.0148,1.0046,-0.7622,0.8211,-1.4053
1010,0.0093,-0.0212,1.0262,0.4472,-2.4501,-0.3691
1020,0.0221,-0.0346,0.993,1.54,1.1934,1.2203
1030,-0.0012,-0.0225,1.0097,-1.1601,-0.597,-1.4446
1040,-0.0093,0.0046,0.9925,0.4142,1.3179,1.4775
1050,0.0278,0.0056,0.995,-1.1658,-0.0714,1.1281
1060,0.0232,0.0312,0.9923,0.529,0.6987,2.1105
1070,-0.0181,-0.0047,0.9936,-0.8898,-1.1845,-0.7855
1080,-0.0273,-0.0204,0.9945,0.3924,2.0094,0.6697
1090,-0.0143,-0.0139,0.9888,1.0831,0.4875,-0.6777
1100,0.0019,-0.0157,1.0122,0.6055,1.8644,-0.6646
1110,0.0012,-0.0206,1.0068,-0.8023,0.6475,1.8104
1120,-0.0331,0.0248,0.9768,0.975,1.4781,0.2764
1130,-0.0198,0.0229,1.0076,0.8134,2.2699,-0.5084
1140,0.0047,0.012,0.9891,-0.8643,0.537,0.9768
1150,-0.0013,-0.0105,0.9791,-0.5886,-1.1205,0.3825
1160,-0.0187,0.0107,1.0166,-1.2956,0.4164,-0.7109
1170,-0.036,0.0324,1.0128,-0.3847,0.8229,0.1836
1180,0.0003,0.003,0.9772,1.407,0.4336,0.6344
1190,-0.0007,-0.0148,0.981,1.6533,0.8384,-1.2769
1200,-0.0252,0.0171,0.9915,2.8586,1.6211,1.9438
1210,-0.0109,-0.0063,1.0263,-0.4153,1.1513,0.3541
1220,-0.0124,-0.0056,0.9975,-2.0379,-1.283,1.2026
1230,0.0006,0.0031,1.0008,1.3485,-0.3092,0.8415
1240,0.006,0.0021,0.9724,0.866,0.6254,-0.453
1250,-0.0297,-0.0113,0.9982,0.4778,1.0202,1.0499
1260,-0.0253,0.0007,0.9999,1.1284,-1.3957,-0.286
1270,-0.0216,0.0164,0.9966,-0.0757,-1.5183,-1.9135
1280,0.0198,0.0372,1.0221,-1.3298,-0.2657,0.3275
1290,-0.0399,-0.0144,0.9874,1.4917,-1.1798,1.2966
1300,0.0122,0.0123,0.9879,-0.0169,1.0124,0.1596
1310,0.01,-0.0014,1.012,-0.003,0.539,-0.1272
1320,0.0313,-0.011,0.9941,0.5626,-0.321,1.1128
1330,-0.0435,-0.0198,0.9681,0.5851,-0.1142,-0.8119
1340,-0.0133,0.0474,0.9972,-1.1939,-0.186,-1.2461
1350,-0.0243,-0.0492,0.9881,1.4744,-0.7453,0.1086
1360,0.0187,0.0355,1.0116,0.6696,-0.3962,0.0536
1370,0.01,0.0116,1.0226,-2.2387,-0.1758,-0.1402
1380,0.0319,-0.0107,1.0687,-0.8264,-0.0046,0.6712
1390,0.0197,0.0199,1.1537,-2.06,0.2815,-0.3229
1400,0.0328,0.0175,1.2692,0.7064,-1.1658,-1.0372
1410,0.1195,-0.0166,1.4578,0.094,0.2331,1.4471
1420,0.154,0.0038,1.6285,1.0573,0.6464,0.4581
1430,0.2003,0.0059,1.6937,0.5553,-0.0446,0.5015
1440,0.1705,0.0187,1.637,-1.7217,9.8015,-6.0923
1450,0.1742,0.0004,1.5004,1.1694,16.7996,-5.8845
1460,0.117,0.0255,1.2854,3.1681,6.9309,-3.6881
1470,0.0681,-0.0131,1.051,-0.0187,-7.9466,4.3498
1480,0.0368,0.0116,0.8485,2.5424,-12.6259,6.3108
1490,-0.0109,-0.0213,0.6906,1.8518,-3.1015,1.4757
1500,-0.0126,-0.0125,0.6712,0.0837,7.1096,-1.8479
1510,0.0009,-0.0104,0.6457,-0.0157,10.4024,-6.0101
1520,-0.0008,-0.0171,0.656,0.8987,2.4578,-0.8019
1530,-0.0062,0.0208,0.7113,-0.867,-6.8409,3.3976
1540,0.0199,-0.0192,0.7673,1.0684,-8.4744,3.2853
1550,-0.0194,0.0061,0.8275,1.4928,-2.3437,2.1473
1560,-0.0175,-0.0232,0.886,0.3187,3.9404,-3.8381
1570,0.0004,0.0208,0.8769,-1.1286,6.3477,-1.3089
1580,-0.016,-0.0229,0.9412,-1.3351,1.0461,-0.1855
1590,-0.0145,-0.021,0.9702,1.2152,-2.4672,4.0214
1600,-0.0113,0.0023,0.9722,-0.1548,-5.2183,0.3569
1610,-0.0259,-0.0173,0.9586,-0.2314,-0.393,2.2633
1620,-0.0386,-0.0178,0.9826,0.0574,5.2296,-1.3518
1630,-0.0034,-0.0303,0.9733,-0.0279,3.9608,-1.9853
1640,0.0002,0.0188,0.9713,1.3837,2.3075,0.2695
1650,-0.0123,-0.0081,1.0123,0.9403,-2.831,3.3769
1660,-0.0165,-0.0065,1.0048,-1.0005,-3.4401,0.4966
1670,-0.0113,0.0171,0.9887,-1.4472,1.1822,-0.7966
1680,-0.0334,0.002,0.9876,-1.0921,2.3613,-1.5697
1690,0.0001,-0.0029,1.0259,-0.0419,3.4084,-0.9322
1700,-0.0192,0.0194,1.0071,-1.2811,0.2536,-0.8907
1710,-0.0051,0.0069,1.0156,-0.3685,-1.97,0.2841
1720,-0.0152,0.023,0.9929,-0.8059,-1.9825,0.4936
1730,-0.0017,0.0072,0.9909,-0.1738,-1.79,0.0437
1740,-0.0213,-0.0039,0.9754,0.1004,0.3851,-1.8726
1750,-0.0304,-0.0108,1.0188,-0.022,2.9922,1.1582
1760,-0.0441,0.0005,1.0161,1.8141,-0.0435,2.0565
1770,-0.0121,0.0032,0.9768,0.0443,-0.3899,1.6129
1780,-0.0251,0.0009,0.9912,-0.3049,-1.5301,1.1157
1790,-0.0057,0.0023,1.0309,-0.6585,0.7773,-0.2919
1800,-0.0414,-0.0092,1.0145,-0.7302,0.9847,-0.9086
1810,0.0002,0.0017,0.9731,-0.9434,0.2831,0.7569
1820,-0.0158,-0.0098,0.9888,0.0054,-0.1624,-1.3532
1830,-0.0083,-0.0181,0.9617,0.9267,-0.845,-1.1568
1840,0.0013,-0.0287,0.9834,0.8766,-0.5868,-1.1294
1850,-0.0064,0.028,1.0033,-1.5211,0.374,0.5992
1860,-0.0167,-0.023,1.0032,-0.2564,-0.3614,-0.7521
1870,-0.0232,0.0384,1.0021,-0.105,0.1144,-0.8106
1880,-0.0314,-0.0115,1.0073,-0.6039,1.5287,1.4634
1890,-0.0094,-0.022,1.0059,-1.3718,1.9569,-0.141
1900,-0.008,-0.008,0.9941,-0.9402,0.0087,0.9515
1910,-0.0009,0.0189,1.0092,1.0655,-0.4567,1.6152
1920,-0.0043,0.0346,1.0102,-1.2042,3.1755,-0.9334
1930,0.004,-0.0084,0.9988,-2.8347,2.0553,-2.0962
1940,-0.049,-0.0253,0.9529,0.8683,-0.1101,0.1195
1950,-0.0148,0.0029,0.9803,0.8889,-0.0191,-1.3714
1960,-0.01,0.0215,0.9842,1.117,-1.1203,-0.856
1970,-0.0297,-0.0001,1.0087,-1.1044,-0.5236,-0.1857
1980,0.003,0.0124,1.0382,-1.1901,0.9281,0.8374
1990,-0.037,-0.0157,0.9958,-0.3898,-2.3257,0.0336
2000,0.0063,0.004,0.9867,1.191,-0.643,0.4788
2010,-0.0194,0.0283,1.0102,1.57,0.1841,-0.4434
