Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0191,0.0111,1.0021,2.0208,0.2409,1.8084
10,0.0208,0.0119,1.012,0.6288,-0.6229,0.5773
20,0.009,-0.0,1.0276,-1.2903,-0.9978,-0.0823
30,0.0271,0.0131,1.0217,1.2853,-1.4856,1.5706
40,0.0331,0.0117,1.0044,0.8584,0.2429,-1.5704
50,-0.0066,-0.0165,1.012,0.6043,-0.3557,-1.4888
60,0.0059,0.018,1.0182,-0.7146,0.8594,-0.0757
70,0.0115,-0.0512,0.9896,1.2435,-2.0462,2.5352
80,0.0083,0.0078,1.0132,0.4396,0.3063,-1.7781
90,0.0071,0.0187,1.0115,-0.1136,0.7174,-1.8259
100,-0.0169,-0.0369,1.0065,0.9938,1.7833,3.1236
110,0.0079,0.0222,1.0105,-1.3583,1.9151,0.0412
120,0.0141,0.0095,0.9974,-1.1464,-1.7173,-0.132
130,0.015,-0.0262,1.0168,-2.5159,-0.6938,2.0667
140,0.0185,0.0307,0.9988,-0.5644,-0.0887,-2.4191
150,0.0095,-0.0011,1.013,0.2945,-1.1219,1.1561
160,0.0039,0.0091,1.0171,0.7466,-1.0254,-0.0142
170,0.0598,0.0194,0.9957,-0.4636,-0.1058,-1.3244
180,0.0045,0.0369,0.9945,1.4171,1.1428,0.8225
190,-0.0004,-0.0213,0.9894,0.8712,0.8201,-1.4234
200,0.0109,-0.0104,1.0032,-0.5627,1.3475,4.2738
210,0.0272,-0.0082,1.0368,0.6667,1.3887,-1.5492
220,0.0043,-0.0316,1.0079,1.7576,0.8211,-0.1607
230,0.0144,-0.0302,0.9847,-0.5391,0.0715,-0.4968
240,0.0034,0.0137,0.9947,-0.9509,-1.4524,-1.0082
250,-0.0043,-0.0084,1.0026,3.1882,-0.3677,0.7526
260,0.0253,0.0092,1.0219,-0.8841,1.2417,-0.1358
270,0.0128,0.0114,1.0005,0.1788,1.2485,2.4208
280,0.0047,-0.0215,1.0216,0.7485,1.9923,-2.9293
290,0.0204,0.0017,1.0073,-0.6916,-0.14,-1.9341
300,0.0393,-0.0182,0.9937,-2.4185,0.3467,0.3687
310,0.0346,0.0077,0.9956,0.5932,-0.7898,-1.746
320,0.0489,0.0169,1.0133,0.5633,-0.7683,-0.3758
330,-0.0208,-0.0048,1.0057,0.7675,-0.2625,-2.5741
340,0.0008,0.0172,1.0216,0.3267,1.3734,0.9743
350,0.0188,0.0241,1.0166,-0.04,-0.4208,-0.2234
360,-0.007,0.0074,1.0225,-0.4619,-0.9109,1.6252
370,0.0231,-0.0514,1.0145,1.3115,-1.5954,-0.419
380,0.0082,-0.0006,1.026,0.8673,0.7811,0.2833
390,0.0131,0.0036,0.9753,-0.3827,0.5257,1.1829
400,0.0053,-0.038,1.0078,-1.1949,-1.7256,-0.023
410,0.0282,-0.0281,1.0129,-0.0075,2.0375,-0.0805
420,0.0295,-0.0138,1.0086,-2.1345,-0.2551,0.1374
430,0.0105,0.0106,1.0386,-0.6143,0.249,3.1102
440,-0.0176,-0.011,0.9823,-0.3589,0.836,-0.1656
450,-0.0017,-0.0082,1.0098,0.5705,0.6668,0.965
460,0.0218,-0.0384,1.0277,-0.5515,-0.3141,-0.6954
470,0.0221,0.03,0.9946,-0.0026,0.5679,-1.0087
480,0.0139,-0.0498,1.0126,1.828,-0.2865,-1.3684
490,0.0113,-0.0174,1.0082,-2.6329,-3.4805,1.601
500,0.0064,-0.0101,1.01,-2.4781,2.5833,0.6489
510,0.022,0.0047,1.0041,1.4336,-0.2837,0.5718
520,0.0282,-0.0149,1.0088,-0.0699,0.0095,2.1725
530,0.0096,0.0035,0.9947,-0.4081,-1.7345,-0.6993
540,0.0249,0.0302,1.0243,-0.605,1.9122,-3.0963
550,0.012,-0.0035,1.0027,0.1802,-0.4335,-0.0096
560,0.0252,0.0247,0.9931,0.0054,-0.8017,-1.5946
570,-0.0171,0.0022,1.0323,0.6105,-0.7718,0.0598
580,0.0173,0.0103,1.0138,-0.0668,1.2314,0.9169
590,0.0238,0.0045,0.9828,0.8298,1.8972,1.5962
600,0.0076,-0.0025,0.9834,1.0908,-0.4139,0.6566
610,0.0284,0.005,1.0081,-0.152,-1.7069,-0.7443
620,-0.0184,0.0163,1.0092,-0.9175,-1.6309,2.8862
630,0.0069,0.0159,0.983,0.1262,-2.0369,-0.1421
640,-0.0059,0.0159,0.9821,-0.782,-1.0968,0.1768
650,-0.0241,-0.0272,0.976,-0.5176,0.2492,-0.2209
660,0.0283,-0.0186,0.9892,1.2936,-0.5741,0.508
670,0.0173,0.0061,1.0172,-1.2116,1.1429,-0.3552
680,-0.0154,0.0204,0.9899,1.0046,-0.0478,0.1904
690,-0.0084,-0.0116,0.9891,1.0057,-0.1674,-0.7164
700,0.0098,-0.0059,1.0016,-2.0496,-1.2034,-0.1154
710,-0.007,-0.0286,1.0182,-0.3234,-0.2549,-0.25
720,-0.0135,-0.0018,0.9811,-0.457,0.0773,-1.9827
730,0.0101,-0.023,1.0015,0.9077,-0.5136,-1.3952
740,-0.005,-0.0107,0.9941,1.1352,0.8561,-0.0611
750,-0.0156,-0.014,0.9991,-2.4661,0.0033,0.0125
760,0.0016,-0.0174,0.9934,0.2747,-0.8319,1.045
770,-0.0285,0.0025,0.9937,-1.2814,-0.8343,-1.4205
780,0.0177,-0.0131,0.9874,-0.719,-1.1254,-1.115
790,-0.0119,-0.0308,1.0118,0.4975,0.4582,-0.1988
800,-0.0173,0.022,1.0271,-0.6563,0.3787,1.7631
810,0.0128,0.0018,1.0113,0.0373,-0.1001,2.3512
820,0.0034,-0.0413,0.9968,3.6322,2.1491,0.7269
830,0.0298,-0.0002,0.9926,0.4902,-0.2732,0.346
840,0.0109,0.0236,0.9994,-0.4031,-0.4674,-1.7172
850,0.0041,-0.0298,0.983,1.8174,-0.5189,-1.5411
860,-0.0,-0.0,1.0024,0.0534,0.5358,0.367
870,-0.01,-0.0034,0.9951,1.3849,0.9673,0.1475
880,-0.0315,-0.0021,0.997,0.2896,-1.5979,-1.1365
890,0.02,0.011,0.9976,1.3854,-0.4801,0.2503
900,0.0207,0.0159,1.0006,0.3414,-1.1491,1.3072
910,0.0274,-0.0137,0.9893,0.3426,0.1351,-1.3594
920,0.0296,-0.0279,0.9957,-0.2754,0.9561,1.5028
930,0.0376,0.0132,1.0011,-1.8958,0.6232,1.442
940,-0.0138,0.0358,0.9877,0.6334,2.3484,0.1238
950,0.0065,-0.006,1.0189,1.4787,1.0366,-3.0533
960,-0.0203,-0.0382,1.0083,-0.781,-1.4795,-0.7876
970,0.0073,-0.0018,1.0072,0.7232,-0.2355,-0.0618
980,0.0054,-0.036,0.994,-0.8256,0.6301,-0.5701
990,-0.0113,0.0014,0.9953,-2.1829,0.2169,0.209
1000,0.025,-0.0082,1.0044,0.1548,2.0349,2.9993
1010,0.001,-0.0018,0.9749,-1.9229,-1.0907,0.2132
1020,-0.018,0.0019,1.0103,1.631,-0.7425,0.93
1030,0.0008,0.0022,1.0047,0.4823,-0.7723,3.0782
