Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0012,0.0063,1.0039,-2.0891,1.1469,0.2816
10,0.0265,-0.0202,1.0089,0.5728,-0.0966,-2.625
20,-0.0227,0.0225,1.0072,-1.5663,0.6828,0.6264
30,0.0157,-0.003,1.0011,0.5394,0.5901,0.2808
40,0.0135,0.0119,1.0,-0.9191,-1.9111,1.9426
50,-0.0441,0.0159,0.9982,1.5868,0.6645,0.1228
60,-0.0017,-0.004,1.0068,1.8394,-2.4089,-0.1844
70,-0.036,0.0101,1.0038,-1.3259,-0.6364,-0.0683
80,-0.0214,0.0296,0.9966,-0.2296,-0.7502,-0.471
90,-0.0078,0.0047,1.0001,-2.2443,1.2785,-0.4662
100,-0.0172,0.0206,0.9765,-0.516,-0.7627,-2.6216
110,-0.0174,0.0063,0.9667,-0.5786,1.7018,-0.2887
120,-0.0033,0.0003,1.0282,-0.092,-0.8787,1.5359
130,-0.0331,-0.0097,0.9693,0.5018,-1.3502,-0.5589
140,-0.0041,-0.0117,0.9722,-2.6078,-0.5923,-1.6859
150,-0.0215,0.013,1.0062,1.0987,1.3721,-0.012
160,-0.0172,-0.0017,1.0074,0.2545,-0.1603,1.9095
170,0.0231,-0.0012,1.0044,-0.7267,1.2761,-0.453
180,-0.0316,-0.0183,0.9935,-1.2181,-0.46,0.7353
190,0.0072,0.0148,0.9736,-1.0193,-1.8393,-1.1893
200,-0.0125,0.0103,0.999,-0.0424,1.5532,-1.314
210,-0.0177,-0.0017,0.9808,-1.9316,1.7138,0.0903
220,0.0087,0.0207,1.0015,-1.449,1.6143,0.028
230,-0.006,0.0114,0.9977,-0.1526,-0.4679,2.496
240,-0.0229,-0.033,1.0059,-0.0396,-1.6072,2.5197
250,-0.0325,-0.0082,0.9662,-1.3832,-0.245,-0.5018
260,-0.0144,0.0184,0.9893,-1.3664,-1.7941,-1.7439
270,0.003,0.0031,1.0184,-0.8626,1.5718,0.5167
280,0.0021,-0.0039,0.9879,-2.3592,0.103,-1.3126
290,-0.0035,0.0024,0.9849,-0.3063,-1.8456,0.4813
300,-0.0091,-0.0145,0.9858,1.1986,0.0854,0.8931
310,-0.0279,0.0014,0.9804,0.8047,2.0235,-2.2674
320,-0.0124,-0.0162,0.9876,0.7843,0.8754,-0.1006
330,-0.0125,0.0046,0.9859,1.0437,1.4604,1.5077
340,-0.0104,-0.0115,1.0064,0.6711,0.6963,-1.4209
350,-0.0072,-0.0137,0.9939,-3.2491,0.0644,-0.9548
360,0.0025,-0.0092,1.0188,-0.2431,-1.8171,-0.6073
370,-0.014,-0.0111,1.009,1.2887,-0.028,0.9122
380,-0.0347,0.0214,1.0026,-1.3629,-1.7286,0.119
390,-0.0108,0.0114,0.9914,-0.1631,-2.3594,0.0919
400,0.0064,0.0096,1.012,-2.1998,-0.6364,0.8241
410,-0.0318,-0.0268,0.991,0.2869,-1.8094,-0.5436
420,-0.0002,-0.0082,1.026,0.18,2.0514,-2.3594
430,0.015,0.0041,1.0073,-1.3428,0.131,-0.7692
440,0.0084,0.0023,0.9941,0.8546,-0.8777,1.2725
450,-0.0091,-0.0004,1.0114,-0.1748,-2.3161,-0.3299
460,-0.026,0.0145,0.9765,0.0171,-1.0511,-1.503
470,-0.0026,0.022,0.975,0.1144,0.0798,-1.7449
480,-0.0282,0.02,1.0048,1.5276,1.1153,-0.298
490,0.0048,-0.0294,0.9835,2.2454,0.2936,-1.7709
500,0.0076,-0.0094,0.9908,-0.6872,1.0866,-0.8061
510,-0.0013,-0.009,0.981,1.3355,0.4602,0.0581
520,-0.0016,0.0193,1.0067,0.086,0.3776,-0.1188
530,-0.0079,0.0102,1.0093,1.4346,2.4072,0.0173
540,-0.0265,0.0325,0.9871,1.1197,-0.024,0.9854
550,-0.025,0.0162,0.9973,0.1582,3.0531,0.7474
560,-0.012,-0.0117,0.9747,-1.5735,0.9319,1.3199
570,-0.0147,-0.0253,1.0079,1.8174,-1.397,-1.0459
580,-0.0245,-0.0319,0.9795,0.3026,0.3205,-1.4901
590,0.0018,0.0393,0.9946,-1.6197,0.8068,1.037
600,-0.0242,-0.0182,0.9845,-1.4254,0.4743,-0.2447
610,-0.0184,-0.0394,1.0222,-0.5409,-0.96,-0.7783
620,0.0027,-0.0186,0.9947,-1.6795,0.3558,2.1406
630,-0.0216,-0.0108,0.9908,-0.4187,-1.7711,2.5624
640,-0.0101,-0.0091,0.9859,0.7597,-2.494,1.825
650,0.0157,0.0043,1.0079,-0.8695,-0.2009,-0.6006
660,-0.0009,-0.0053,0.992,-0.0194,1.5306,-0.826
670,0.0006,0.008,0.9859,2.2794,2.0169,-0.9529
680,-0.0377,-0.0289,0.9995,0.7957,-0.2669,-1.074
690,-0.0258,0.0028,0.9877,0.658,-0.9147,1.3028
700,-0.0041,-0.0102,0.9952,-1.303,0.0228,0.9277
710,0.0004,-0.0201,0.998,-0.4102,-1.33,-1.0939
720,0.0089,0.0458,0.965,-0.0382,2.3912,-0.3369
730,0.0169,0.0026,0.9767,-0.5381,-1.6366,-0.888
740,0.0036,0.0171,1.0068,-0.334,-0.028,-1.6635
750,-0.0404,-0.0155,0.9805,0.1815,2.485,-0.5781
760,-0.0176,-0.0004,0.9867,-1.5483,0.1374,2.2328
770,-0.0197,-0.0057,1.0153,-1.5243,-2.2991,-1.8069
780,-0.0078,-0.0175,0.9926,0.0254,0.7378,-0.6706
790,-0.0233,-0.0315,1.0067,-0.6205,0.6116,-1.0214
800,0.0097,-0.0265,0.9865,-0.1367,-1.7253,-1.5411
810,-0.0269,-0.005,0.9839,0.1645,-0.6859,1.2909
820,-0.0262,-0.0186,0.9847,-0.1861,-0.6314,-1.258
830,-0.0299,-0.0272,1.0093,1.5121,1.6249,-0.0153
840,-0.0468,0.0354,0.9859,-0.2251,1.1611,-2.2587
850,-0.0261,-0.0049,1.007,0.7552,-0.2539,1.4127
860,0.021,0.0124,0.9917,-0.1973,0.7796,-1.7658
870,0.0048,-0.0194,0.9625,-0.2946,2.17,-0.1097
880,-0.0177,-0.0093,0.9905,-0.4948,0.6966,0.4101
890,-0.0407,0.0071,0.9924,1.0959,-2.114,1.7316
900,0.0106,0.0074,0.9852,0.2131,-1.6357,-0.0482
910,-0.0146,-0.022,0.9929,-0.3226,-0.6393,1.154
920,0.0047,-0.0046,0.9879,0.1618,-0.8474,0.7634
930,-0.008,0.0138,1.0108,1.3122,0.0428,-0.9237
940,0.0052,-0.0013,1.0128,0.642,1.4737,-1.8186
950,-0.0123,0.0082,1.0064,-0.2944,-0.0426,-0.1657
960,-0.0188,-0.0472,0.9836,2.1458,-1.092,0.9463
970,-0.0523,0.0082,1.0096,-0.235,1.8817,-2.4773
980,-0.016,0.0184,1.0083,-1.23,0.5404,-1.1178
990,-0.0372,0.0002,0.9886,-1.7088,-0.2372,2.0667
1000,0.0312,0.0054,0.9643,-0.5442,-1.0673,-0.8132
1010,0.028,-0.0188,1.0093,0.0386,0.0627,-0.3186
1020,-0.0055,-0.0199,1.0052,3.9914,-1.5216,-0.3243
1030,-0.029,0.0151,1.0052,0.1192,0.4598,-0.2194
1040,0.0119,-0.0143,0.9953,-0.666,-1.2188,0.1751
1050,-0.0342,0.0113,0.9779,0.4625,-0.3239,-0.0729
1060,0.0042,-0.0076,0.9986,2.3746,-1.8497,0.6619
1070,-0.0306,0.0165,0.9866,-1.6203,1.3407,-0.2565
1080,-0.0327,0.0094,0.9978,1.1753,1.6865,-0.8268
1090,-0.0042,-0.0155,0.9854,1.7627,-0.4207,0.3379
1100,-0.0225,-0.0008,0.9828,0.1829,1.2738,0.094
1110,0.0139,-0.0032,0.9959,0.5755,-0.0062,-0.427
1120,-0.0231,0.0094,0.988,-0.1519,-0.6211,-0.5954
1130,0.0055,0.0068,0.9756,-1.1046,-1.2265,-0.2637
1140,-0.0308,0.0062,0.9978,-0.3493,-0.1137,0.78
1150,-0.0251,0.0123,0.9811,-0.0529,0.4277,-0.7765
1160,-0.0111,-0.0017,0.9936,0.6497,1.1021,1.5706
1170,-0.0024,-0.0041,0.9982,0.6228,2.1462,-0.3698
1180,0.0099,0.009,1.0078,-1.2736,0.9502,1.2564
1190,-0.0077,0.013,0.9902,1.1393,-2.214,-0.5687
1200,0.0125,0.0176,0.986,0.4175,-0.0663,-0.4928
1210,0.0167,-0.0099,1.0035,0.3559,-0.5322,-0.6068
1220,-0.0342,0.0365,0.9906,1.2307,-1.1384,-1.7569
1230,-0.0183,0.0043,1.0047,-0.1325,-1.0543,0.2868
1240,0.0003,-0.0145,1.0025,-0.7118,-2.4677,-0.613
1250,-0.0369,-0.0099,0.9874,0.2182,-0.4557,0.6437
1260,-0.0245,-0.0225,0.9978,-2.502,0.1904,0.7295
1270,0.0,0.0074,0.9734,-0.0856,-1.5064,-0.9382
1280,-0.0203,0.0432,0.9974,0.4596,1.2883,1.0066
1290,0.0128,0.0072,0.9906,-1.1317,-0.8454,-2.6353
1300,-0.0149,-0.0564,1.0176,-0.228,0.2089,-0.1877
1310,-0.0222,0.0094,0.9887,-1.348,0.9619,2.1146
1320,0.0048,-0.0182,0.9819,-0.2213,1.6362,-1.9342
1330,-0.0138,-0.0042,0.9884,-1.6691,-1.145,-1.6279
1340,-0.0087,-0.0032,0.9986,-0.7686,-0.4926,-0.9291
1350,0.0093,0.0166,0.9931,-0.3353,-1.2292,0.9147
1360,-0.0091,-0.0086,1.0085,0.4509,1.7393,0.3818
1370,-0.0099,-0.024,0.9974,1.6652,0.5977,-1.5692
1380,0.0002,0.0324,0.9992,0.8022,0.2066,-0.7921
1390,-0.0074,-0.0217,1.0244,-1.2037,-0.7376,-0.5091
1400,0.0068,-0.0295,1.0893,0.9037,-1.0506,0.8065
1410,0.0168,-0.0025,1.1814,-2.1672,2.34,-2.3181
1420,0.055,-0.0239,1.3536,0.5756,0.6737,-0.1004
1430,0.1237,0.0018,1.5788,-0.9622,0.1226,0.8353
1440,0.1773,-0.0183,1.8294,-1.4997,1.4678,1.7778
1450,0.2848,-0.0214,1.9583,0.0484,1.4444,0.6189
1460,0.2619,-0.0381,1.9417,0.2965,9.4999,-4.4804
1470,0.2003,-0.0081,1.7431,-1.1855,25.446,-10.691
1480,0.1695,-0.0175,1.4585,0.0236,13.8099,-4.9881
1490,0.1037,-0.0005,1.122,-0.3306,-6.4407,3.8052
1500,0.0697,0.0261,0.8599,-0.3654,-19.5217,7.6298
1510,0.0228,-0.0136,0.6415,-0.0052,-11.0126,3.926
1520,0.0377,-0.0004,0.5729,2.1461,8.2827,-4.7152
1530,0.0071,-0.0509,0.5261,-0.3153,15.1858,-6.867
1540,-0.0153,0.0009,0.5402,-1.0833,6.6039,-4.4671
1550,-0.0184,0.0044,0.5922,0.7347,-7.2352,1.6694
1560,-0.0067,-0.0087,0.6261,0.9179,-12.5432,6.9111
1570,-0.0486,-0.001,0.7197,-0.171,-7.1934,0.5
1580,0.0073,-0.0055,0.803,0.0116,6.7515,-2.9286
1590,0.0012,0.0066,0.8666,0.4271,10.7868,-4.8927
1600,0.0095,0.0051,0.9484,1.2574,3.8936,-2.6457
1610,0.0097,-0.0348,0.9373,2.1395,-5.8777,2.0679
1620,-0.0471,-0.0091,0.9826,0.6187,-6.5415,2.4251
1630,-0.0111,-0.0271,0.9835,-1.475,-2.5314,0.9157
1640,-0.0234,-0.0002,0.9972,-0.1602,3.4067,-3.2561
1650,0.0196,0.012,0.9575,-0.5998,5.476,-3.8927
1660,-0.0225,-0.0064,0.9894,0.0096,1.5352,0.3787
1670,0.0105,0.0057,1.0018,0.18,-3.1385,5.866
1680,-0.0435,0.0101,1.0016,0.0079,-1.5001,2.5005
1690,-0.0239,0.0135,0.9868,0.9276,0.3114,-0.7836
1700,-0.0128,-0.0172,0.9991,-1.3494,5.1348,-1.2079
1710,-0.0087,-0.0062,1.0092,1.1626,5.6295,-1.0245
1720,-0.0069,0.0011,1.0117,-0.6093,0.1003,0.1143
1730,-0.009,0.0155,0.9928,-1.6894,-0.8382,1.6986
1740,-0.0081,-0.0367,0.9971,-0.5175,-1.639,0.8968
1750,-0.0075,-0.0451,0.9729,-1.6404,1.1555,0.3965
1760,-0.0342,0.0274,1.0239,-0.6996,1.1295,-1.0982
1770,-0.015,-0.013,0.9713,1.0738,2.8497,-1.5991
1780,-0.0066,0.0229,1.017,1.9887,1.1642,-0.5499
1790,0.0175,0.0321,0.9947,0.6893,-1.6518,0.5255
1800,-0.0147,-0.0008,0.9862,1.1843,-2.3092,2.6591
1810,-0.0075,-0.0026,0.9971,0.885,0.0817,-3.1116
1820,0.0087,-0.0074,1.0062,-1.7287,2.455,-0.6261
1830,0.0289,0.0213,1.0079,-1.9559,1.8679,0.796
1840,0.0111,-0.0138,1.0009,2.375,0.0848,1.8369
1850,0.033,-0.0177,0.998,-2.156,-0.8847,0.5508
1860,0.0238,0.0259,0.9937,0.5786,0.0959,1.8101
1870,-0.0097,-0.0098,0.9869,-0.4444,1.5648,-0.4254
1880,0.0085,-0.0217,1.0112,-0.8384,0.5326,-0.628
1890,0.0066,-0.0288,1.0192,0.2241,-0.6794,-0.1688
1900,-0.0097,-0.0097,0.9942,-1.3546,-3.0046,-1.3496
1910,0.0038,-0.0013,1.0035,-1.6146,1.31,0.1299
1920,-0.0099,-0.038,0.9961,-0.7536,-1.9359,-1.7548
1930,0.0191,0.0141,1.0042,-0.9502,2.2894,1.452
1940,0.0236,-0.0078,0.9854,-1.5572,-0.4848,-0.6511
1950,-0.0055,-0.0171,0.9888,0.9443,0.6567,1.5598
1960,0.0079,0.0242,0.9831,0.8095,0.5867,0.6776
1970,-0.0162,0.0172,0.998,-0.1843,-0.0265,-1.5862
1980,-0.0214,0.0043,1.0262,-0.2258,-0.5061,0.4761
1990,-0.0183,0.0053,0.9946,-0.0052,-0.4465,0.2751
2000,0.0175,-0.0304,0.9817,-1.2466,-2.1284,-0.0297
2010,-0.0053,-0.0189,0.9967,-0.2777,0.0813,-1.4396
2020,0.0168,-0.0135,1.0101,0.9608,-1.2108,0.6099
2030,0.0384,0.0006,1.006,-1.6582,0.969,0.8816
2040,0.0025,-0.0133,0.9922,-2.439,-1.5217,-0.6001
2050,-0.0008,-0.0079,0.9826,0.7353,0.3025,0.5106
2060,-0.0045,-0.0012,1.014,-1.3148,-1.4061,-0.3717
2070,0.0262,0.0135,0.9865,-1.1617,-1.8908,0.4844
2080,-0.0117,-0.0016,1.0078,-1.4416,0.3221,-0.5487
2090,0.01,-0.0135,1.0277,-0.5749,-0.5118,-1.2374
2100,0.0047,0.009,0.9829,0.4045,1.3967,1.9752
2110,-0.0097,-0.0163,0.9861,-0.1611,-1.5302,-0.1341
2120,0.0193,0.0061,1.0093,2.1166,-1.1161,-0.0112
2130,0.0064,-0.022,1.0196,-0.0519,-2.2631,0.3233
2140,0.0055,0.0238,1.0274,-0.3641,1.9202,-0.2939
2150,0.0036,-0.0237,1.0148,0.4761,-0.2701,-0.9132
2160,-0.008,-0.0208,1.0011,-1.4839,-1.8012,0.3435
2170,0.0184,-0.0112,1.0093,0.3181,-1.9077,1.4468
2180,0.0024,-0.0054,1.0066,-1.7995,-1.4913,0.3816
2190,-0.0074,0.005,1.019,-1.6038,0.4661,-1.4094
2200,0.0002,0.0037,0.9737,0.7671,0.1649,0.445
2210,0.0025,0.0184,0.9917,-0.2245,-0.1895,1.1665
2220,0.0106,-0.0133,0.9927,-1.1971,0.6399,0.8003
