Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0241,0.0046,0.9782,-0.5551,0.5478,-1.6107
10,0.0136,0.0202,1.0101,0.2166,0.5384,1.7911
20,0.0155,-0.0098,0.9779,-0.4547,-1.2664,1.1172
30,-0.0088,0.0136,0.9843,-0.4946,-0.6165,0.9098
40,0.016,0.0016,1.0072,0.2236,0.2287,0.5898
50,0.0078,-0.0312,0.9697,0.2645,-1.993,1.1445
60,-0.0012,0.0122,1.0032,0.6118,-1.3047,-1.4878
70,-0.0304,0.0105,0.9701,0.7431,0.8821,0.215
80,-0.0412,-0.0177,1.0199,-0.215,0.8857,0.6331
90,0.0094,0.0061,1.0016,1.1779,-0.3226,-1.1579
100,0.0214,-0.0235,1.0267,0.9069,-1.5635,-0.5471
110,0.0102,-0.0102,0.9907,0.483,-1.0191,-1.3648
120,0.0041,0.0291,0.9937,-0.2032,-0.8231,-1.2945
130,-0.0245,0.0104,1.0089,-0.5307,0.6091,1.9557
140,0.021,-0.0083,0.9845,-0.1488,-0.8383,-1.2843
150,0.0047,-0.0188,1.0031,1.071,-1.1833,1.2372
160,-0.0416,-0.0116,1.0115,-0.1267,1.2045,0.2365
170,-0.0236,-0.0207,1.0039,0.6791,-0.347,-0.9743
180,-0.017,0.0318,1.006,2.6502,-0.9766,1.0061
190,-0.0012,-0.0134,1.0005,1.7406,-0.3446,1.3555
200,-0.0375,-0.0437,1.0102,-1.142,-0.6732,-1.1575
210,0.006,-0.0329,0.9872,-0.6156,-0.8976,1.8661
220,-0.0033,-0.0179,0.9992,1.653,0.2967,0.13
230,-0.0077,0.002,0.9987,-1.016,-0.2121,-0.3212
240,0.0,-0.0141,0.9928,2.9003,1.1292,-0.7743
250,-0.0104,-0.0368,0.9975,0.49,-0.1855,-0.6027
260,0.0019,0.0256,1.0237,0.8537,-1.0754,0.1113
270,0.0072,0.0079,0.9827,0.5469,0.4098,0.0646
280,-0.0238,0.019,0.9725,-1.5361,1.3274,-0.0211
290,0.0093,0.0086,1.0168,2.1117,0.0189,0.2252
300,-0.0287,0.0346,1.0082,0.2336,-0.3998,-0.2595
310,0.0078,0.0205,0.9964,2.7281,1.6933,0.5699
320,-0.0059,0.026,1.0003,1.7843,-0.2284,1.738
330,-0.0057,0.0016,0.9537,-1.567,0.5226,0.8799
340,-0.0163,-0.0428,1.0059,0.8579,-0.13,-1.4995
350,-0.0099,0.0009,0.9954,-0.2432,0.0702,-1.7108
360,-0.0232,-0.0006,0.9935,-0.237,2.2556,-1.4294
370,-0.0383,0.0224,0.9936,0.2225,0.949,1.4633
380,-0.0257,-0.0138,1.0047,1.6287,-0.6258,-2.1097
390,-0.0188,0.0356,0.9687,-1.6331,0.3725,0.2526
400,-0.009,0.0157,1.0178,-0.0964,-0.8156,-1.3768
410,-0.0099,0.0128,0.9866,-0.1522,-2.1482,-0.5872
420,-0.0303,-0.0066,1.0027,-0.3374,-1.0857,1.4131
430,0.002,-0.0065,0.987,-0.337,2.0824,2.0606
440,-0.0073,0.0069,0.9722,0.4133,1.0071,0.0642
450,-0.0027,-0.0149,0.9759,-0.2613,-2.0175,-1.9077
460,0.0064,-0.0064,0.9629,0.8868,-0.4168,-1.7725
470,-0.0049,-0.0133,0.9866,-0.6321,-2.2841,-0.7732
480,-0.0096,0.0276,1.0085,0.5614,1.0721,0.6681
490,-0.0079,-0.0207,1.0032,-1.4575,-0.349,-0.0841
500,0.0153,-0.0131,0.9508,0.2908,-0.6027,0.65
510,-0.0096,0.0117,0.9914,-0.2129,-0.112,-0.9021
520,-0.0386,-0.0016,0.967,-0.3077,-0.7243,0.0416
530,-0.0085,-0.0227,0.9746,-1.3448,1.562,-0.1934
540,-0.0201,0.016,0.9895,-1.2677,-1.4142,1.1263
550,0.0066,0.0088,0.9849,-1.0367,-0.0561,0.2345
560,-0.0002,-0.0185,0.9672,0.4078,-0.6538,-1.7118
570,-0.0274,0.0052,1.0257,-1.1626,0.5899,1.009
580,-0.0178,-0.0347,1.0127,0.7944,-0.3153,0.6084
590,-0.0162,0.0151,0.9942,-1.1916,-2.0823,0.4509
600,0.0084,-0.0012,0.9817,-1.367,-1.201,0.2241
610,-0.0358,0.0267,0.9999,-1.5811,-0.2733,-1.7992
620,-0.002,-0.036,0.9835,0.0187,2.1773,0.4231
630,-0.0082,-0.0184,1.0171,-1.2908,-1.9371,1.5448
640,-0.0154,-0.0033,1.0067,0.8293,1.1259,0.8788
650,-0.0317,0.0051,0.9798,-0.9401,1.2147,1.7146
660,-0.0329,-0.0033,1.0019,-0.9961,0.8889,-2.0175
670,0.0252,0.0106,0.9897,0.8491,0.9251,0.1018
680,-0.0219,-0.0011,1.0099,0.6973,-2.039,-1.12
690,-0.0405,0.0056,1.0001,0.211,-2.8004,-1.1075
700,-0.0097,-0.0012,0.9943,2.1089,0.3401,1.1426
710,-0.0033,0.0234,1.0157,-1.0668,-0.9566,-1.2581
720,-0.0238,0.0137,1.0263,0.5437,1.4102,0.4224
730,0.0061,-0.0136,0.985,-0.8954,1.0255,0.8698
740,-0.0441,0.01,0.981,0.4519,1.0562,1.9965
750,-0.047,-0.0263,1.0235,-1.6967,0.8311,-2.4671
760,-0.0247,0.0023,0.9941,-0.5805,0.7797,-2.9314
770,0.0091,0.0266,1.0228,-0.263,-0.9403,0.6217
780,-0.0104,0.0189,1.0061,-0.8785,-0.7042,0.1992
790,-0.0302,0.0236,0.9898,-0.4641,-0.5506,-1.4845
800,-0.0372,-0.0196,1.0006,-1.6999,-0.6085,-0.0401
810,-0.0119,-0.0229,1.0176,3.47,1.5259,-0.1295
820,-0.0472,-0.0125,0.9812,-0.1226,0.7777,0.8448
830,-0.0109,-0.0097,0.9785,0.4674,1.4945,-0.5744
840,0.0255,-0.0229,0.9945,-0.875,-2.1971,-0.6107
850,-0.0076,-0.0088,0.9585,-0.1561,-0.9601,-0.05
860,-0.0529,0.0148,0.9856,-1.5853,0.5465,-0.7672
870,0.0193,0.0067,0.9826,0.3044,1.7153,-1.1704
880,-0.0331,-0.0011,0.9794,0.033,1.3455,-1.4092
890,-0.0202,-0.0176,1.024,0.7108,-0.6923,-0.0462
900,-0.0121,0.0018,0.9839,0.6088,-1.1166,-1.828
910,-0.0447,0.0019,1.0278,-0.3727,-0.7401,2.0086
920,-0.0131,-0.0089,1.003,0.2446,-0.7338,1.8316
930,-0.0299,-0.0048,1.0108,1.6038,-0.197,-0.3045
940,-0.0662,0.0008,1.0033,-0.0217,-1.2666,1.1516
950,-0.0234,0.008,0.9762,0.7371,-1.5388,-2.0149
960,0.0043,0.0145,1.0001,1.0582,-1.3071,0.6706
970,-0.0192,-0.0136,0.9816,-1.3674,1.012,-1.2438
980,0.0205,-0.0308,1.0121,0.4486,1.2846,1.1085
990,-0.001,0.0192,0.9868,-0.3465,1.7236,0.8323
1000,-0.0131,0.0275,0.989,0.3335,-1.2736,0.6334
1010,0.003,0.0122,1.0088,0.4979,0.2428,0.9313
1020,0.0316,0.0014,0.9927,-1.0821,-0.07,-1.7213
1030,-0.015,-0.0418,0.9925,-0.0565,-1.0773,-0.7416
1040,0.0026,0.0165,0.9931,-0.6635,-0.685,-0.4999
1050,-0.0167,-0.0074,0.9854,-1.64,-0.5412,0.9146
1060,-0.0058,-0.0023,0.9886,0.1465,-1.0626,1.5513
1070,-0.0086,0.0018,0.9995,2.0617,1.3802,1.1113
1080,-0.0005,0.018,1.0055,1.585,0.0255,-1.0105
1090,0.0086,-0.004,0.9995,0.3576,-0.0544,0.3763
1100,-0.0057,-0.0161,0.9993,-0.6301,-0.4526,1.1151
1110,-0.0145,0.0134,0.9806,-0.5835,1.0382,-0.0934
1120,-0.0177,-0.0179,0.981,2.1291,0.3082,0.6221
1130,-0.0461,0.0026,1.0046,0.9384,-0.8513,0.6747
1140,-0.011,-0.0125,0.9721,1.0442,0.6001,-0.1227
1150,0.0277,-0.0169,1.013,-0.95,0.4417,-1.5588
1160,0.0121,-0.0004,0.9777,-0.3177,-0.1364,0.547
1170,-0.0046,-0.0108,1.0162,1.2152,-0.5841,1.3692
1180,-0.0264,0.0112,1.0046,-2.3136,1.473,-1.013
1190,0.0133,0.0057,1.0196,0.6464,1.6095,-2.5271
1200,-0.0087,0.005,0.9736,-0.9648,-1.7952,0.7845
1210,-0.0131,-0.025,0.9791,1.0489,-0.3226,0.6805
1220,-0.0379,-0.0018,1.0061,-0.4608,-0.6011,-1.9118
1230,0.0267,-0.0173,0.9851,-0.4869,-1.8704,0.1249
1240,-0.0082,0.0115,0.9712,-0.7537,-0.963,-0.8366
1250,-0.0021,-0.0145,1.0091,0.1469,2.0291,-1.7773
1260,-0.0149,0.0244,0.9912,1.8297,1.1326,-0.3965
1270,0.0011,0.0288,1.0062,0.5081,-0.9911,0.1662
1280,-0.0063,-0.0124,1.0031,-2.5927,-1.1071,-0.8447
1290,-0.0171,0.0071,0.9886,-1.1981,0.8773,0.2941
1300,-0.0254,-0.0095,1.0132,-0.7223,0.7734,-1.1562
1310,-0.0322,0.0179,0.9695,-0.2263,-0.1671,0.4538
1320,0.0036,-0.0043,0.9699,0.2486,0.7751,0.9885
1330,-0.0341,-0.0226,1.0206,-1.1139,-0.1381,2.1132
1340,-0.0163,0.0085,1.0064,-0.5445,0.4632,0.2824
1350,-0.0131,0.0153,1.0098,-0.2014,1.7693,-0.0087
1360,0.0045,-0.0147,0.9927,1.7274,0.0326,-2.1884
1370,-0.0053,0.0303,0.9995,3.4423,-2.1624,-0.9567
1380,0.0097,0.038,0.9809,-0.6036,0.2247,0.6377
1390,-0.0061,-0.0188,1.044,-1.087,2.2368,-1.7942
1400,-0.0171,0.0152,1.12,-1.3882,-1.9895,2.8531
1410,0.0672,0.0252,1.2561,1.7429,0.4659,0.0617
1420,0.0754,0.0356,1.4613,0.9996,-1.9863,-0.9329
1430,0.1768,0.0299,1.6438,-0.282,3.1319,-2.7318
1440,0.1989,0.0233,1.8166,0.4036,1.904,-0.3528
1450,0.2353,-0.0049,1.825,-1.3029,2.0987,-0.5459
1460,0.1883,0.0184,1.7127,1.1918,16.9372,-9.6725
1470,0.1751,0.0046,1.4515,2.0451,15.353,-6.9421
1480,0.1073,-0.0007,1.1901,-0.0881,0.3463,2.3322
1490,0.0486,-0.001,0.946,-1.075,-14.5502,7.6793
1500,0.0457,0.0162,0.7261,-0.2727,-10.8674,6.3429
1510,0.0393,0.0014,0.6586,-0.3915,0.3782,-0.2588
1520,-0.0287,0.0028,0.5932,-0.3037,12.9887,-5.5809
1530,0.0063,0.0125,0.6132,0.4334,8.4308,-4.9149
1540,0.0066,0.0004,0.6409,-2.9507,-0.805,-0.8682
1550,0.0241,-0.0212,0.6686,1.1535,-9.9293,2.9201
1560,0.0098,-0.0025,0.7768,1.6286,-5.9036,3.3022
1570,-0.0087,-0.0262,0.8353,0.5371,1.5972,-1.163
1580,-0.005,-0.0224,0.862,0.4171,8.759,-3.0174
1590,0.0128,-0.0096,0.9159,1.4605,5.5158,-2.3304
1600,0.0026,-0.0034,0.9519,0.0711,-2.4543,0.2867
1610,0.0039,-0.0022,0.979,-2.7192,-6.5456,3.1827
1620,-0.0201,-0.0077,0.9868,-0.2563,-3.3136,1.3492
1630,0.0383,-0.006,0.972,-0.4066,3.5181,-0.8421
1640,0.0094,-0.0174,0.9808,0.4363,5.429,-1.4194
1650,0.0222,0.0024,1.0188,-0.6929,3.5592,-0.3777
1660,0.0033,-0.0286,1.0089,-0.6383,-1.0656,1.8331
1670,0.0025,0.0066,0.9979,0.7326,-6.3001,2.5989
1680,0.0148,-0.0006,0.9927,0.027,-2.244,2.2966
1690,0.0084,-0.0017,1.0017,1.013,-0.0828,-1.102
1700,0.0055,0.0109,1.0013,0.0431,3.5344,-0.1033
1710,-0.04,-0.0269,1.0156,-0.3931,2.5109,1.059
1720,0.0064,0.0005,0.9904,0.9363,-1.6177,0.9767
1730,0.0256,0.0135,1.0047,1.1596,-0.271,1.5535
1740,0.0212,-0.0056,0.9846,-0.4378,-1.2327,-0.7212
1750,0.0495,-0.0038,1.0008,1.4072,1.3605,0.8899
1760,0.0094,-0.0094,1.0198,-1.7636,0.4298,-2.4879
1770,0.0188,-0.0067,0.9911,-0.0956,-0.4575,0.5917
1780,0.0005,-0.0161,1.0125,-0.7387,-0.9954,-2.8525
1790,0.0037,-0.0087,1.0036,0.7931,-1.2926,0.9519
1800,0.0128,-0.0018,1.0197,-1.2489,1.716,0.8288
1810,-0.0456,0.0107,0.9896,1.0998,2.478,-1.14
1820,-0.032,0.0128,1.0132,0.0339,1.177,-1.2359
1830,0.0187,0.0086,0.9988,1.1349,1.1282,0.4314
1840,-0.0105,-0.0049,1.004,-1.9064,-0.9077,2.0676
1850,0.0193,-0.0072,0.9829,0.8794,-1.79,1.74
1860,-0.0058,-0.0236,0.9827,-0.0176,1.6182,-0.0601
1870,0.0164,0.0228,1.0096,0.0275,0.3046,-0.3055
1880,0.0018,-0.0082,0.9874,-1.044,-1.4573,0.9773
1890,0.049,-0.0029,1.0158,0.6221,-1.4,-0.7366
1900,-0.0073,0.0165,1.0108,0.7672,0.9405,-1.4521
1910,0.02,-0.0264,1.0,2.2944,-2.574,-0.8342
1920,-0.0142,-0.0281,1.0156,0.1962,-1.2278,0.7547
1930,0.0111,-0.0074,1.0085,0.3503,1.568,-1.7035
1940,0.0316,-0.0361,1.008,0.6453,1.6708,-1.5131
