Time(ms),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps)
0,0.0571,0.0136,1.012,-1.5891,0.4299,0.3787
10,0.0135,-0.0017,1.0193,-1.118,0.7938,0.28
20,-0.0021,-0.0072,0.9825,1.7009,-0.1245,-0.839
30,0.0115,0.0233,0.9993,-0.1433,-0.0023,0.4278
40,0.0249,0.0108,1.004,0.6106,-0.7041,0.449
50,-0.0079,0.0056,1.0193,0.483,-1.1665,-0.3848
60,0.0207,0.0064,1.0121,0.3879,-0.4446,1.2934
70,0.024,-0.0058,1.0108,-2.5129,0.7186,1.2003
80,0.006,-0.0289,1.0032,-1.9448,0.3081,-2.5583
90,0.0071,-0.0087,0.9872,-1.1807,-1.9032,0.7959
100,-0.0053,0.0079,1.0042,-1.5044,-0.2336,2.0943
110,0.0103,0.0224,1.0257,-0.8851,-0.4915,-1.6515
120,0.0112,0.024,1.0034,-0.2482,0.1878,-0.6277
130,0.0322,-0.0133,1.0349,-1.2807,-0.7429,1.0942
140,0.0168,-0.0123,1.0024,0.4539,1.0679,1.3977
150,0.0443,-0.002,1.0218,-0.3058,0.2429,2.6311
160,0.032,-0.0138,1.0143,0.4268,1.3273,0.3228
170,0.0031,0.0272,0.9876,-0.0257,0.7575,0.0208
180,0.0286,-0.0118,1.0128,-0.5194,-1.2126,-1.0474
190,0.0135,-0.0048,1.0067,0.5357,0.5994,0.7028
200,-0.0023,-0.0162,1.0074,1.0609,0.5944,-0.0056
210,0.0365,0.0183,1.0229,-0.2223,1.2187,0.7549
220,0.0003,0.0369,1.0077,1.697,0.1474,-0.0012
230,0.0208,-0.0073,1.0057,3.1283,-0.6369,-0.9712
240,0.0252,-0.0099,0.9945,-0.9048,-0.6634,2.4153
250,0.0106,0.0313,1.0175,-2.3952,-0.8814,-1.5161
260,0.0146,0.0329,1.0438,-1.0721,1.139,1.1825
270,0.0089,-0.001,0.9981,0.4072,0.329,0.4453
280,0.0044,-0.0084,0.9929,0.3439,0.424,-1.456
290,0.0504,0.0044,1.034,0.0961,-2.397,-2.129
300,0.0288,-0.0147,0.9837,-0.421,0.9501,1.0268
310,-0.015,0.0032,1.0047,-0.4526,-0.4811,0.5242
320,-0.0188,0.0296,1.0005,1.4142,0.862,-1.3261
330,-0.0018,0.0151,0.9993,2.1344,-0.3809,-0.8857
340,0.024,0.0147,1.0183,-1.7832,0.5064,1.961
350,-0.0135,-0.0115,0.9877,0.9856,1.2203,-0.5961
360,0.0291,0.0,1.0404,-1.1154,-1.1297,0.9912
370,0.0226,0.0092,0.9949,1.855,0.9535,-1.5204
380,-0.0111,0.0162,1.0386,2.1004,-0.2185,-0.1118
390,-0.0044,-0.0125,0.9804,-1.3048,1.1238,1.0407
400,-0.0001,-0.0207,0.9966,1.4145,-0.9053,-2.5659
410,-0.0001,0.0027,0.9873,-0.0555,1.1197,-0.7708
420,0.0071,-0.0124,1.006,1.927,-0.1414,-0.3166
430,0.0397,-0.0152,1.0009,1.0329,-0.2492,1.1866
440,-0.0063,0.0203,1.0268,2.5738,0.5249,-0.586
450,0.0324,-0.0136,1.0178,0.4287,2.0976,0.8421
460,0.0068,0.0069,1.0176,0.3817,-0.0434,-2.6356
470,0.0062,0.0263,0.9893,2.1803,-0.9829,-1.6281
480,0.035,0.0064,0.9878,-0.7702,-0.1687,0.9516
490,0.0213,0.0018,1.0034,-0.9658,-0.1194,0.6264
500,0.0056,-0.0086,1.0303,-0.2162,1.531,-1.6384
510,0.0171,-0.0222,1.0229,-2.2616,-0.1745,-0.8423
520,-0.0123,-0.03,0.9967,1.2457,0.3164,0.7382
530,0.0179,-0.0044,1.0068,-0.1846,-0.2901,-1.4855
540,0.0003,0.0253,0.9997,-2.0743,0.6394,0.4292
550,0.0243,-0.0031,0.9715,-0.1741,0.403,2.0235
560,0.0124,0.004,1.0228,0.5302,-0.1271,0.8303
570,0.0031,0.0192,1.0016,-1.729,-0.1834,-0.0917
580,0.0439,-0.0218,0.9946,-0.1534,1.2314,0.0746
590,0.0138,-0.0194,1.0277,0.411,-0.8012,0.63
600,0.0332,-0.0328,1.0163,-0.1694,-2.0377,-0.4992
610,0.0178,0.0037,1.005,-0.4971,2.8711,1.1013
620,0.0026,-0.0121,1.0109,1.2095,0.4083,1.7301
630,-0.0001,-0.026,1.0258,-2.939,0.6559,-0.2766
640,0.0467,-0.0076,0.9941,-0.2334,-1.7191,1.0591
650,0.0183,0.0041,1.0254,0.7168,-1.4313,-1.6896
660,0.0226,0.0217,1.0068,0.8612,-0.3964,-0.3597
670,0.011,0.0007,1.0189,0.5345,-1.931,-0.0399
680,0.0197,0.0046,1.028,0.4069,-1.5598,2.0753
690,0.0464,-0.0234,1.0056,0.4622,0.7216,0.8853
700,0.0212,0.0186,1.0313,1.9201,-1.1424,2.0959
710,0.0089,0.0102,1.0021,0.4221,-1.0123,1.7223
720,-0.0043,-0.015,1.0121,1.5679,0.4443,1.4667
730,0.0094,0.0002,1.0034,0.035,-0.6324,1.9212
740,0.0503,0.0184,1.0067,1.8879,-0.3565,0.0767
750,-0.0084,0.0012,0.9967,0.2849,1.7701,-1.371
760,0.0317,-0.0051,0.9864,-0.1827,2.3278,-0.5803
770,-0.0006,0.0116,0.9886,0.0878,1.1352,0.2752
780,0.0399,-0.0192,0.9861,0.0218,-2.1853,0.3926
790,-0.0026,0.0425,1.0401,0.3047,-2.6097,-0.7963
800,0.0099,0.0102,0.9965,-2.3215,-0.2415,0.741
810,-0.0061,0.0081,1.0206,0.8509,0.7705,1.7813
820,0.0236,0.0138,1.0081,2.4147,-2.0318,2.3218
830,0.0003,0.0108,0.9775,0.6501,0.1717,1.1422
840,0.0016,0.0023,0.9865,1.9034,0.8037,-1.0143
850,-0.0021,0.0088,1.0255,-1.0748,0.2904,1.4442
860,0.0114,-0.0139,1.0142,1.4459,-0.1685,0.8178
870,0.0126,0.035,0.9873,0.5931,2.111,0.7808
880,0.0311,0.0064,0.9965,-2.0878,1.584,-0.9171
890,0.0182,0.0173,1.0035,0.7065,0.831,-1.2554
900,-0.0348,-0.0058,1.0005,-1.4435,-0.1671,0.4434
910,-0.0159,0.0025,1.0249,-0.1452,-0.9028,-2.1522
920,-0.0068,0.0052,1.0325,-0.6583,1.1338,1.8842
930,-0.0066,-0.0101,1.0067,-0.8433,1.3586,-0.0287
940,0.0056,-0.0069,1.029,1.5665,-0.0961,-0.7858
950,-0.0048,0.0181,1.0158,1.4208,-0.6238,0.2312
960,-0.0188,-0.002,1.0029,1.0158,0.9131,-0.9919
970,-0.0006,-0.0188,1.0162,1.1481,1.0123,-0.348
980,0.0045,0.0187,1.0128,-2.3096,-0.133,0.9352
990,0.0143,-0.0166,1.0107,1.0695,2.9946,-1.3734
1000,0.0134,-0.0213,1.0131,0.5432,0.6642,1.4342
1010,-0.0045,0.0,0.9841,2.5353,1.3916,-2.2779
1020,-0.0013,-0.0123,1.0051,-1.8041,1.0268,-0.3169
1030,0.0079,-0.0015,1.0033,-0.2035,0.6438,-0.022
1040,0.0103,0.0122,1.0169,1.2616,-0.3192,-1.2478
1050,-0.0323,-0.0049,1.006,-2.8431,-2.4956,1.7422
1060,-0.009,-0.0079,0.9828,-0.5425,-0.1592,0.5326
1070,-0.0114,-0.0257,0.9842,1.4048,1.7796,-0.1941
1080,-0.01,-0.0063,0.985,0.7558,0.4812,-0.9101
1090,-0.0179,-0.0242,1.0177,-0.2225,-3.5863,-1.5984
1100,-0.0093,-0.0098,1.0114,0.3387,-2.4444,-1.8734
1110,0.0101,-0.0175,1.0046,0.5714,0.8509,0.3353
1120,0.0236,-0.0051,1.0224,-1.275,-0.3512,-1.2441
1130,0.0041,0.0249,0.9897,-0.1271,0.8956,0.7844
1140,-0.0179,0.0051,1.0075,1.2666,0.1974,-1.9719
1150,0.014,-0.0265,1.0229,-0.137,0.8959,-1.0412
1160,-0.0342,0.0129,0.9881,1.2474,0.7639,0.4107
1170,0.0075,-0.002,0.9788,-1.6442,-0.0307,1.1629
1180,-0.0185,-0.0396,1.0188,-0.3254,0.412,1.2445
1190,0.0067,0.0177,1.004,0.4335,-0.683,0.1571
1200,-0.0119,0.0173,0.9882,1.3946,0.1163,0.5495
1210,-0.0359,-0.002,0.9993,-0.1095,0.6289,0.258
1220,-0.0127,0.0064,1.0132,-0.1682,-0.0686,0.8554
1230,0.0152,0.0086,0.9806,-0.9086,-0.3095,0.2451
1240,-0.0019,-0.0267,0.9894,0.0851,-0.3297,0.3536
1250,-0.0036,0.0164,0.9967,-0.4691,-0.8893,-1.0015
1260,0.0022,0.0008,1.0448,0.2724,-0.6995,-0.3234
1270,0.0088,0.0217,0.9901,-1.9043,-1.6888,-0.5039
1280,0.0024,0.0012,0.9676,0.6489,1.0759,-0.4497
1290,-0.0452,-0.0032,0.9677,-0.5982,-1.4033,1.9956
1300,0.0193,0.0283,0.9883,-0.777,0.1799,-0.6273
1310,-0.0151,-0.0111,1.0066,-0.6446,0.8277,1.5641
1320,0.0153,-0.0247,1.0258,0.0725,-1.4335,0.284
1330,0.0194,0.0194,0.9952,0.6457,-1.6165,-1.1908
1340,0.0148,0.0101,0.9916,-0.6685,-0.4574,-1.5101
1350,-0.0091,-0.0112,1.0163,2.3021,1.3293,-0.355
1360,-0.0088,0.0399,0.9862,0.3329,2.7893,-1.243
1370,-0.0138,-0.0215,1.0092,-0.121,-0.3757,-0.9175
1380,-0.0268,-0.0108,1.0196,-2.1608,-0.2045,-1.069
1390,0.0248,-0.0099,1.0236,0.3152,-0.4202,0.1688
1400,-0.0022,0.0198,1.0623,2.3286,-1.6606,-0.3773
1410,0.0621,0.0162,1.1677,1.2156,1.3177,-0.6106
1420,0.0889,0.0063,1.3219,-1.8167,-0.5017,-0.913
1430,0.0978,-0.035,1.4984,1.3932,0.8195,-0.134
1440,0.1794,-0.0121,1.7563,-0.3095,-3.0031,0.3929
1450,0.1823,-0.0077,1.8647,1.2828,-0.7376,3.2799
1460,0.2294,-0.0098,1.8382,-0.1729,10.7841,-4.6647
1470,0.223,-0.0363,1.6689,-0.6242,23.0682,-9.0509
1480,0.1371,0.0001,1.3674,0.3342,11.2129,-7.2093
1490,0.0977,0.0022,1.0977,0.129,-7.5758,5.5493
1500,0.0392,-0.0151,0.841,-0.7808,-17.0909,8.6134
1510,-0.0026,-0.0047,0.665,-0.0301,-8.5251,2.5997
1520,-0.0164,-0.0136,0.5793,0.375,7.9272,-2.1493
1530,-0.0328,0.0263,0.6012,-0.5994,13.5399,-6.5844
1540,0.034,-0.0179,0.5741,-0.1481,3.2182,-2.0861
1550,0.0161,-0.0083,0.6525,-1.1051,-4.2038,1.9721
1560,0.0058,-0.011,0.6619,0.4752,-12.3656,3.8926
1570,-0.015,0.0115,0.7407,-0.5313,-4.3911,0.9108
1580,-0.0272,-0.0129,0.8314,0.0465,7.5912,-1.6352
1590,-0.0312,-0.0105,0.8802,-0.9936,8.8445,-2.9336
